"parent_id"	"miRNA_cluster"	"target_name"	"query_name"	"mfe"	"pval"	"gene_id"	"cmp_ref_gene"
"991"	"ptg000023l:3771365-3772780"	"Cluster_15316"	"ptg000023l:3772364-3772780"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-25.7	0.045341	"MSTRG.39288"	NA
"992"	"ptg000023l:6246216-6246439"	"Cluster_15316"	"ptg000023l:6246215-6246439"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-26.1	0.01235	"MSTRG.39586"	NA
"993"	"ptg000023l:8033843-8034514"	"Cluster_15316"	"ptg000023l:8033842-8034514"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-28.6	0.019778	"MSTRG.39739"	NA
"994"	"ptg000023l:8219247-8219557"	"Cluster_15316"	"ptg000023l:8219246-8219557"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-25	0.04231	"MSTRG.39764"	NA
"995"	"ptg000023l:20272088-20272508"	"Cluster_15316"	"ptg000023l:20272087-20272508"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-25.7	0.046201	"MSTRG.41425"	NA
"996"	"ptg000024l:1572223-1575649"	"Cluster_15316"	"ptg000024l:1572222-1573223"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-29.4	0.024119	"MSTRG.44868"	NA
"997"	"ptg000025l:4399318-4418533"	"Cluster_15316"	"ptg000025l:4406317-4407318"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-28.9	0.031207	"MSTRG.46712"	"FUN_035138"
"998"	"ptg000025l:4427873-4438423"	"Cluster_15316"	"ptg000025l:4433872-4434873"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-31.1	0.009993	"MSTRG.46719"	"FUN_035143"
"999"	"ptg000025l:4427876-4438423"	"Cluster_15316"	"ptg000025l:4433875-4434876"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-31.1	0.009993	"MSTRG.46719"	"FUN_035143"
"1000"	"ptg000025l:1772253-1772536"	"Cluster_15316"	"ptg000025l:1772252-1772536"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-25.1	0.034319	"MSTRG.46428"	NA
"1001"	"ptg000025l:4909772-4911015"	"Cluster_15316"	"ptg000025l:4910771-4911015"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-26.1	0.014473	"MSTRG.46779"	NA
"1002"	"ptg000025l:10469025-10469226"	"Cluster_15316"	"ptg000025l:10469024-10469226"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-24.6	0.025599	"MSTRG.47459"	NA
"1003"	"ptg000025l:13205983-13207509"	"Cluster_15316"	"ptg000025l:13205982-13206983"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-29.5	0.022906	"MSTRG.47797"	NA
"1004"	"ptg000025l:14823541-14823757"	"Cluster_15316"	"ptg000025l:14823540-14823757"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-23.9	0.044433	"MSTRG.48004"	NA
"1005"	"ptg000026l:9857488-9857714"	"Cluster_15316"	"ptg000026l:9857487-9857714"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27.9	0.004214	"MSTRG.49713"	NA
"1006"	"ptg000026l:9857488-9857714"	"Cluster_15316"	"ptg000026l:9857487-9857714"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-24.4	0.035511	"MSTRG.49713"	NA
"1007"	"ptg000027l:8799821-8805802"	"Cluster_15316"	"ptg000027l:8801820-8802821"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-29.6	0.021752	"MSTRG.51190"	NA
"1008"	"ptg000027l:7057458-7058675"	"Cluster_15316"	"ptg000027l:7058457-7058675"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-26.3	0.010381	"MSTRG.50977"	NA
"1009"	"ptg000027l:15769104-15769892"	"Cluster_15316"	"ptg000027l:15769103-15769892"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27.9	0.036831	"MSTRG.51995"	NA
"1010"	"ptg000031l:6006950-6007247"	"Cluster_15316"	"ptg000031l:6006949-6007247"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-26.9	0.012919	"MSTRG.53569"	NA
"1011"	"ptg000031l:11652424-11653463"	"Cluster_15316"	"ptg000031l:11653423-11653463"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-21.1	0.009902	"MSTRG.54167"	NA
"1012"	"ptg000031l:14844715-14858552"	"Cluster_15316"	"ptg000031l:14850714-14851715"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-31.2	0.009487	"MSTRG.54589"	NA
"1013"	"ptg000031l:14844715-14858552"	"Cluster_15316"	"ptg000031l:14852714-14853715"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-31.2	0.009487	"MSTRG.54589"	NA
"1014"	"ptg000031l:14849277-14858552"	"Cluster_15316"	"ptg000031l:14850276-14851277"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-31.2	0.009487	"MSTRG.54589"	NA
"1015"	"ptg000031l:14849277-14858552"	"Cluster_15316"	"ptg000031l:14852276-14853277"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-31.2	0.009487	"MSTRG.54589"	NA
"1016"	"ptg000031l:1115674-1115888"	"Cluster_15316"	"ptg000031l:1115673-1115888"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27.9	0.003777	"MSTRG.53019"	NA
"1017"	"ptg000031l:1115674-1115888"	"Cluster_15316"	"ptg000031l:1115673-1115888"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-24.4	0.032311	"MSTRG.53019"	NA
"1018"	"ptg000034l:1351819-1352049"	"Cluster_15316"	"ptg000034l:1351818-1352049"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-24.8	0.028762	"MSTRG.55309"	NA
"1019"	"ptg000036l:4012108-4013037"	"Cluster_15316"	"ptg000036l:4012107-4013037"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-29.3	0.022738	"MSTRG.57352"	NA
"1020"	"ptg000072c:269229-269794"	"Cluster_15316"	"ptg000072c:269228-269794"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27	0.035855	"MSTRG.59672"	NA
"1021"	"ptg000072c:269229-269794"	"Cluster_15316"	"ptg000072c:269228-269794"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27	0.035855	"MSTRG.59672"	NA
"1022"	"ptg000072c:269229-269794"	"Cluster_15316"	"ptg000072c:269228-269794"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27	0.035855	"MSTRG.59672"	NA
"1023"	"ptg000072c:269229-269794"	"Cluster_15316"	"ptg000072c:269228-269794"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27	0.035855	"MSTRG.59672"	NA
"1024"	"ptg000072c:269229-269794"	"Cluster_15316"	"ptg000072c:269228-269794"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27	0.035855	"MSTRG.59672"	NA
"1025"	"ptg000072c:269229-269794"	"Cluster_15316"	"ptg000072c:269228-269794"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27	0.035855	"MSTRG.59672"	NA
"1026"	"ptg000072c:269229-269794"	"Cluster_15316"	"ptg000072c:269228-269794"	"Cluster_15316.mature::ptg000024l:4086254-4086275(+)"	-27	0.035855	"MSTRG.59672"	NA
"1027"	"ntLink_4:77172-82052"	"Cluster_15340"	"ntLink_4:80171-81172"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.60"	"FUN_000079"
"1028"	"ntLink_4:78047-82451"	"Cluster_15340"	"ntLink_4:80046-81047"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.60"	"FUN_000079"
"1029"	"ntLink_4:152871-157343"	"Cluster_15340"	"ntLink_4:155870-156871"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.84"	"FUN_000114"
"1030"	"ntLink_4:205721-210236"	"Cluster_15340"	"ntLink_4:208720-209721"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.101"	"FUN_000138"
"1031"	"ntLink_4:279656-284300"	"Cluster_15340"	"ntLink_4:282655-283656"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000169"
"1032"	"ntLink_4:279656-284300"	"Cluster_15340"	"ntLink_4:282655-283656"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000169"
"1033"	"ntLink_4:279656-288352"	"Cluster_15340"	"ntLink_4:286655-287656"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000169"
"1034"	"ntLink_4:283776-292426"	"Cluster_15340"	"ntLink_4:286775-287776"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000171"
"1035"	"ntLink_4:283776-292426"	"Cluster_15340"	"ntLink_4:290775-291776"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000171"
"1036"	"ntLink_4:291847-300550"	"Cluster_15340"	"ntLink_4:294846-295847"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000175"
"1037"	"ntLink_4:291847-300550"	"Cluster_15340"	"ntLink_4:298846-299847"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000175"
"1038"	"ntLink_4:291908-296750"	"Cluster_15340"	"ntLink_4:294907-295908"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000175"
"1039"	"ntLink_4:295982-300550"	"Cluster_15340"	"ntLink_4:298981-299982"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.9	0.015679	"MSTRG.129"	"FUN_000177"
"1040"	"ntLink_6:9976387-9978482"	"Cluster_15340"	"ntLink_6:9978386-9978482"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-22.8	0.027579	"MSTRG.1274"	NA
"1041"	"ntLink_6:19114363-19114615"	"Cluster_15340"	"ntLink_6:19114362-19114615"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27	0.012791	"MSTRG.2359"	NA
"1042"	"ntLink_8:30806376-30818779"	"Cluster_15340"	"ntLink_8:30818375-30818779"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.1	0.047264	"MSTRG.6603"	NA
"1043"	"ntLink_8:30806376-30818779"	"Cluster_15340"	"ntLink_8:30818375-30818779"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.1	0.047264	"MSTRG.6603"	NA
"1044"	"ntLink_8:31206010-31209488"	"Cluster_15340"	"ntLink_8:31209009-31209488"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.8	0.042194	"MSTRG.6662"	NA
"1045"	"ntLink_8:807132-807354"	"Cluster_15340"	"ntLink_8:807131-807354"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.2	0.016274	"MSTRG.2999"	NA
"1046"	"ntLink_8:33921691-33922630"	"Cluster_15340"	"ntLink_8:33921690-33922630"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.6	0.045502	"MSTRG.6959"	NA
"1047"	"ptg000001l:11106555-11106758"	"Cluster_15340"	"ptg000001l:11106554-11106758"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.8	0.031917	"MSTRG.8430"	NA
"1048"	"ptg000001l:17420828-17421028"	"Cluster_15340"	"ptg000001l:17420827-17421028"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.1	0.047154	"MSTRG.9161"	NA
"1049"	"ptg000002l:7506075-7539819"	"Cluster_15340"	"ptg000002l:7522074-7523075"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.8	0.016492	"MSTRG.10512"	"FUN_008053"
"1050"	"ptg000002l:7506075-7539819"	"Cluster_15340"	"ptg000002l:7528074-7529075"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.7	0.047303	"MSTRG.10512"	"FUN_008053"
"1051"	"ptg000004l:1205835-1214175"	"Cluster_15340"	"ptg000004l:1209834-1210835"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-36.3	0.00101	"MSTRG.11840"	NA
"1052"	"ptg000004l:15397050-15398150"	"Cluster_15340"	"ptg000004l:15398049-15398150"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-23.8	0.015833	"MSTRG.13521"	NA
"1053"	"ptg000004l:15397050-15398150"	"Cluster_15340"	"ptg000004l:15398049-15398150"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-23.6	0.01805	"MSTRG.13521"	NA
"1054"	"ptg000007l:9036372-9054462"	"Cluster_15340"	"ptg000007l:9051371-9052372"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.9	0.025956	"MSTRG.14882"	"FUN_011344"
"1055"	"ptg000007l:6893898-6894551"	"Cluster_15340"	"ptg000007l:6893897-6894551"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.8	0.023741	"MSTRG.14585"	NA
"1056"	"ptg000008l:1263651-1267402"	"Cluster_15340"	"ptg000008l:1264650-1265651"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.8	0.045008	"MSTRG.15440"	NA
"1057"	"ptg000008l:3603600-3620749"	"Cluster_15340"	"ptg000008l:3614599-3615600"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.5	0.031728	"MSTRG.15699"	"FUN_011963"
"1058"	"ptg000008l:19385011-19385344"	"Cluster_15340"	"ptg000008l:19385010-19385344"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.5	0.015778	"MSTRG.17314"	NA
"1059"	"ptg000008l:29731912-29735169"	"Cluster_15340"	"ptg000008l:29733911-29734912"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.2	0.036868	"MSTRG.18524"	NA
"1060"	"ptg000008l:29731912-29735169"	"Cluster_15340"	"ptg000008l:29733911-29734912"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.2	0.036868	"MSTRG.18524"	NA
"1061"	"ptg000008l:25750016-25751024"	"Cluster_15340"	"ptg000008l:25750015-25751016"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.4	0.02018	"MSTRG.18048"	NA
"1062"	"ptg000008l:26335902-26336966"	"Cluster_15340"	"ptg000008l:26336901-26336966"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-25.1	0.002468	"MSTRG.18122"	NA
"1063"	"ptg000008l:28630616-28630972"	"Cluster_15340"	"ptg000008l:28630615-28630972"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.1	0.004076	"MSTRG.18337"	NA
"1064"	"ptg000008l:31953380-31953640"	"Cluster_15340"	"ptg000008l:31953379-31953640"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-25.3	0.036387	"MSTRG.18826"	NA
"1065"	"ptg000008l:33744040-33744251"	"Cluster_15340"	"ptg000008l:33744039-33744251"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.8	0.034138	"MSTRG.19111"	NA
"1066"	"ptg000009l:9079751-9080361"	"Cluster_15340"	"ptg000009l:9079750-9080361"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.4	0.026327	"MSTRG.20985"	NA
"1067"	"ptg000009l:9392546-9400232"	"Cluster_15340"	"ptg000009l:9394545-9395546"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.1	0.038756	"MSTRG.21029"	NA
"1068"	"ptg000009l:9392546-9400232"	"Cluster_15340"	"ptg000009l:9396545-9397546"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.6	0.049712	"MSTRG.21029"	NA
"1069"	"ptg000009l:11389258-11389531"	"Cluster_15340"	"ptg000009l:11389257-11389531"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.4	0.020941	"MSTRG.21226"	NA
"1070"	"ptg000009l:13845819-13846039"	"Cluster_15340"	"ptg000009l:13845818-13846039"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.9	0.034584	"MSTRG.21421"	NA
"1071"	"ptg000011l:11503302-11506646"	"Cluster_15340"	"ptg000011l:11506301-11506646"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.2	0.019779	"MSTRG.23375"	NA
"1072"	"ptg000011l:632433-632686"	"Cluster_15340"	"ptg000011l:632432-632686"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.1	0.003748	"MSTRG.22092"	NA
"1073"	"ptg000011l:4967485-4967690"	"Cluster_15340"	"ptg000011l:4967484-4967690"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.6	0.036567	"MSTRG.22623"	NA
"1074"	"ptg000011l:8001636-8001996"	"Cluster_15340"	"ptg000011l:8001635-8001996"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.4	0.033435	"MSTRG.22980"	NA
"1075"	"ptg000011l:10827829-10828078"	"Cluster_15340"	"ptg000011l:10827828-10828078"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.1	0.021211	"MSTRG.23281"	NA
"1076"	"ptg000011l:13577723-13579154"	"Cluster_15340"	"ptg000011l:13578722-13579154"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.3	0.005202	"MSTRG.23590"	NA
"1077"	"ptg000011l:13797490-13798492"	"Cluster_15340"	"ptg000011l:13797489-13798490"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.3	0.021224	"MSTRG.23615"	NA
"1078"	"ptg000012l:5368960-5369197"	"Cluster_15340"	"ptg000012l:5368959-5369197"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.2	0.010149	"MSTRG.24243"	NA
"1079"	"ptg000015l:349830-350245"	"Cluster_15340"	"ptg000015l:349829-350245"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.8	0.019451	"MSTRG.25756"	NA
"1080"	"ptg000015l:11458878-11459963"	"Cluster_15340"	"ptg000015l:11459877-11459963"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-22.1	0.035318	"MSTRG.27288"	NA
"1081"	"ptg000015l:740990-741553"	"Cluster_15340"	"ptg000015l:740989-741553"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.3	0.014314	"MSTRG.25832"	NA
"1082"	"ptg000015l:4644950-4646676"	"Cluster_15340"	"ptg000015l:4645949-4646676"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.5	0.019464	"MSTRG.26378"	NA
"1083"	"ptg000017l:9769109-9771174"	"Cluster_15340"	"ptg000017l:9769108-9770109"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.6	0.049712	"MSTRG.30134"	NA
"1084"	"ptg000017l:4922051-4923533"	"Cluster_15340"	"ptg000017l:4923050-4923533"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.5	0.029302	"MSTRG.29513"	NA
"1085"	"ptg000017l:7456605-7457084"	"Cluster_15340"	"ptg000017l:7456604-7457084"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.4	0.01779	"MSTRG.29845"	NA
"1086"	"ptg000017l:9251646-9261707"	"Cluster_15340"	"ptg000017l:9261645-9261707"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.9	0.000618	"MSTRG.30076"	NA
"1087"	"ptg000017l:12713100-12716219"	"Cluster_15340"	"ptg000017l:12716099-12716219"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-25.8	0.006162	"MSTRG.30486"	NA
"1088"	"ptg000017l:438412-439135"	"Cluster_15340"	"ptg000017l:438411-439135"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-29.3	0.02146	"MSTRG.28942"	NA
"1089"	"ptg000017l:9732439-9732952"	"Cluster_15340"	"ptg000017l:9732438-9732952"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.8	0.047044	"MSTRG.30125"	NA
"1090"	"ptg000018l:5696046-5697394"	"Cluster_15340"	"ptg000018l:5697045-5697394"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.4	0.010241	"MSTRG.31196"	NA
"1091"	"ptg000018l:12239522-12239935"	"Cluster_15340"	"ptg000018l:12239521-12239935"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.5	0.022773	"MSTRG.31947"	NA
"1092"	"ptg000019l:5315173-5315600"	"Cluster_15340"	"ptg000019l:5315172-5315600"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.1	0.029974	"MSTRG.33097"	NA
"1093"	"ptg000020l:3531532-3536610"	"Cluster_15340"	"ptg000020l:3533531-3534532"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.6	0.049712	"MSTRG.33611"	NA
"1094"	"ptg000020l:4154166-4169705"	"Cluster_15340"	"ptg000020l:4155165-4156166"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.6	0.049712	"MSTRG.33658"	"FUN_026056"
"1095"	"ptg000020l:11726913-11728412"	"Cluster_15340"	"ptg000020l:11727912-11728412"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.5	0.030967	"MSTRG.34541"	NA
"1096"	"ptg000020l:15296679-15297861"	"Cluster_15340"	"ptg000020l:15297678-15297861"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.2	0.037776	"MSTRG.34995"	NA
"1097"	"ptg000020l:3110933-3117029"	"Cluster_15340"	"ptg000020l:3116932-3117029"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-25.5	0.004737	"MSTRG.33563"	NA
"1098"	"ptg000020l:3531831-3537587"	"Cluster_15340"	"ptg000020l:3533830-3534831"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.6	0.049712	"MSTRG.33612"	NA
"1099"	"ptg000021l:19073602-19074208"	"Cluster_15340"	"ptg000021l:19073601-19074208"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-27.6	0.039727	"MSTRG.37515"	NA
"1100"	"ptg000021l:6137308-6138702"	"Cluster_15340"	"ptg000021l:6138307-6138702"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.2	0.043182	"MSTRG.36146"	NA
"1101"	"ptg000021l:6666079-6666476"	"Cluster_15340"	"ptg000021l:6666078-6666476"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.2	0.043703	"MSTRG.36248"	NA
"1102"	"ptg000021l:7406447-7406691"	"Cluster_15340"	"ptg000021l:7406446-7406691"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.6	0.049054	"MSTRG.36342"	NA
"1103"	"ptg000021l:9574214-9574461"	"Cluster_15340"	"ptg000021l:9574213-9574461"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.8	0.013868	"MSTRG.36499"	NA
"1104"	"ptg000021l:11233827-11234070"	"Cluster_15340"	"ptg000021l:11233826-11234070"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.1	0.020315	"MSTRG.36675"	NA
"1105"	"ptg000021l:11247266-11247550"	"Cluster_15340"	"ptg000021l:11247265-11247550"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.1	0.026656	"MSTRG.36678"	NA
"1106"	"ptg000021l:17306960-17307333"	"Cluster_15340"	"ptg000021l:17306959-17307333"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.1	0.041824	"MSTRG.37312"	NA
"1107"	"ptg000021l:17314480-17314806"	"Cluster_15340"	"ptg000021l:17314479-17314806"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.1	0.033608	"MSTRG.37314"	NA
"1108"	"ptg000022l:6626951-6629569"	"Cluster_15340"	"ptg000022l:6628950-6629569"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28	0.033177	"MSTRG.38400"	NA
"1109"	"ptg000023l:3035950-3036172"	"Cluster_15340"	"ptg000023l:3035949-3036172"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.6	0.003887	"MSTRG.39167"	NA
"1110"	"ptg000023l:3790536-3806989"	"Cluster_15340"	"ptg000023l:3800535-3801536"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.2	0.02232	"MSTRG.39289"	NA
"1111"	"ptg000023l:3790544-3806989"	"Cluster_15340"	"ptg000023l:3800543-3801544"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.2	0.02232	"MSTRG.39289"	NA
"1112"	"ptg000023l:30574871-30582145"	"Cluster_15340"	"ptg000023l:30581870-30582145"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.6	0.018771	"MSTRG.42707"	NA
"1113"	"ptg000023l:24524389-24527456"	"Cluster_15340"	"ptg000023l:24527388-24527456"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.9	0.000786	"MSTRG.41923"	NA
"1114"	"ptg000023l:27494334-27509432"	"Cluster_15340"	"ptg000023l:27498333-27499334"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.4	0.02018	"MSTRG.42305"	"FUN_031986"
"1115"	"ptg000023l:27681559-27702098"	"Cluster_15340"	"ptg000023l:27687558-27688559"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-30.4	0.02018	"MSTRG.42340"	"FUN_031998"
"1116"	"ptg000023l:32717273-32737482"	"Cluster_15340"	"ptg000023l:32729272-32730273"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-28.6	0.049712	"MSTRG.42981"	"FUN_032508"
"1117"	"ptg000023l:7759424-7760669"	"Cluster_15340"	"ptg000023l:7760423-7760669"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.7	0.014491	"MSTRG.39705"	NA
"1118"	"ptg000023l:18963957-18964201"	"Cluster_15340"	"ptg000023l:18963956-18964201"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-25.2	0.034633	"MSTRG.41292"	NA
"1119"	"ptg000023l:23009586-23009916"	"Cluster_15340"	"ptg000023l:23009585-23009916"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-26.3	0.030638	"MSTRG.41736"	NA
"1120"	"ptg000023l:37039428-37040589"	"Cluster_15340"	"ptg000023l:37040427-37040589"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.8	0.021019	"MSTRG.43530"	NA
"1121"	"ptg000023l:37880677-37881863"	"Cluster_15340"	"ptg000023l:37881676-37881863"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-24.7	0.029043	"MSTRG.43626"	NA
"1122"	"ptg000024l:3485184-3485493"	"Cluster_15340"	"ptg000024l:3485183-3485493"	"Cluster_15340.mature::ptg000024l:5256476-5256497(-)"	-25.3	0.048334	"MSTRG.45138"	NA
