Orthogroup	Species	Porites_evermanni_v1.annot.pep	Orthologs
OG0009335	Pocillopora_meandrina_HIv1.genes.pep	Peve_00004281	Pocillopora_meandrina_HIv1___RNAseq.g7588.t1
OG0009336	Pocillopora_meandrina_HIv1.genes.pep	Peve_00004280	Pocillopora_meandrina_HIv1___RNAseq.g7587.t1
OG0009336	Apulchra-genome.pep	Peve_00004280	FUN_005172-T1
OG0009338	Pocillopora_meandrina_HIv1.genes.pep	Peve_00030152	Pocillopora_meandrina_HIv1___RNAseq.g7583.t1
OG0009338	Apulchra-genome.pep	Peve_00030152	FUN_005176-T1
OG0009339	Pocillopora_meandrina_HIv1.genes.pep	Peve_00022720	Pocillopora_meandrina_HIv1___RNAseq.g7584.t1
OG0009339	Apulchra-genome.pep	Peve_00022720	FUN_005177-T1
OG0009340	Apulchra-genome.pep	Peve_00022721	FUN_005178-T1
OG0009340	Pocillopora_meandrina_HIv1.genes.pep	Peve_00022721	Pocillopora_meandrina_HIv1___RNAseq.g7585.t1
OG0009341	Pocillopora_meandrina_HIv1.genes.pep	Peve_00039094	Pocillopora_meandrina_HIv1___RNAseq.g8093.t1
OG0009341	Apulchra-genome.pep	Peve_00039094	FUN_005181-T1
OG0009342	Pocillopora_meandrina_HIv1.genes.pep	Peve_00023411	Pocillopora_meandrina_HIv1___RNAseq.g8094.t1
OG0009342	Apulchra-genome.pep	Peve_00023411	FUN_005182-T1
OG0009343	Pocillopora_meandrina_HIv1.genes.pep	Peve_00017157	Pocillopora_meandrina_HIv1___RNAseq.g8099.t1
OG0009343	Apulchra-genome.pep	Peve_00017157	FUN_005186-T1
OG0009344	Apulchra-genome.pep	Peve_00017153	FUN_005189-T1
OG0009344	Pocillopora_meandrina_HIv1.genes.pep	Peve_00017153	Pocillopora_meandrina_HIv1___TS.g19845.t2b
OG0009345	Apulchra-genome.pep	Peve_00017151	FUN_005193-T1
OG0009345	Pocillopora_meandrina_HIv1.genes.pep	Peve_00017151	Pocillopora_meandrina_HIv1___RNAseq.g8103.t1
OG0009346	Pocillopora_meandrina_HIv1.genes.pep	Peve_00017150	Pocillopora_meandrina_HIv1___RNAseq.g8105.t1
OG0009346	Apulchra-genome.pep	Peve_00017150	FUN_005197-T1
OG0009347	Apulchra-genome.pep	Peve_00017148	FUN_005198-T1
OG0009347	Pocillopora_meandrina_HIv1.genes.pep	Peve_00017148	Pocillopora_meandrina_HIv1___RNAseq.g8137.t1
OG0009348	Apulchra-genome.pep	Peve_00017149	FUN_005201-T1
OG0009348	Pocillopora_meandrina_HIv1.genes.pep	Peve_00017149	Pocillopora_meandrina_HIv1___RNAseq.g8106.t1
OG0009349	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035497	Pocillopora_meandrina_HIv1___RNAseq.g8128.t1
OG0009349	Apulchra-genome.pep	Peve_00035497	FUN_005210-T1
OG0009350	Apulchra-genome.pep	Peve_00035496	FUN_005212-T1
OG0009350	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035496	Pocillopora_meandrina_HIv1___RNAseq.g8129.t1
OG0009351	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035486	Pocillopora_meandrina_HIv1___RNAseq.g8126.t1
OG0009351	Apulchra-genome.pep	Peve_00035486	FUN_005216-T1
OG0009352	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035487	Pocillopora_meandrina_HIv1___RNAseq.g8125.t1
OG0009352	Apulchra-genome.pep	Peve_00035487	FUN_005218-T1
OG0009353	Apulchra-genome.pep	Peve_00035492	FUN_005220-T1
OG0009353	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035492	Pocillopora_meandrina_HIv1___TS.g19865.t1
OG0009354	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035495	Pocillopora_meandrina_HIv1___RNAseq.g8118.t1
OG0009354	Apulchra-genome.pep	Peve_00035495	FUN_005226-T1
OG0009355	Apulchra-genome.pep	Peve_00042880	FUN_005227-T1
OG0009355	Pocillopora_meandrina_HIv1.genes.pep	Peve_00042880	Pocillopora_meandrina_HIv1___RNAseq.g8117.t1
OG0009356	Pocillopora_meandrina_HIv1.genes.pep	Peve_00042881	Pocillopora_meandrina_HIv1___RNAseq.g8115.t1
OG0009356	Apulchra-genome.pep	Peve_00042881	FUN_005230-T1
OG0009357	Apulchra-genome.pep	Peve_00042864	FUN_005231-T1
OG0009357	Pocillopora_meandrina_HIv1.genes.pep	Peve_00042864	Pocillopora_meandrina_HIv1___RNAseq.g8114.t1
OG0009358	Apulchra-genome.pep	Peve_00042865	FUN_005232-T1
OG0009358	Pocillopora_meandrina_HIv1.genes.pep	Peve_00042865	Pocillopora_meandrina_HIv1___RNAseq.g8113.t1
OG0009359	Pocillopora_meandrina_HIv1.genes.pep	Peve_00042867	Pocillopora_meandrina_HIv1___RNAseq.g8111.t1
OG0009359	Apulchra-genome.pep	Peve_00042867	FUN_005234-T1
OG0009360	Apulchra-genome.pep	Peve_00042868	FUN_005235-T1
OG0009360	Pocillopora_meandrina_HIv1.genes.pep	Peve_00042868	Pocillopora_meandrina_HIv1___RNAseq.g8110.t1
OG0009361	Apulchra-genome.pep	Peve_00014457	FUN_005243-T1
OG0009361	Pocillopora_meandrina_HIv1.genes.pep	Peve_00014457	Pocillopora_meandrina_HIv1___RNAseq.g8139.t1
OG0009362	Apulchra-genome.pep	Peve_00003366	FUN_005244-T1
OG0009362	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003366	Pocillopora_meandrina_HIv1___RNAseq.g8140.t2
OG0009363	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003365	Pocillopora_meandrina_HIv1___RNAseq.g8141.t1
OG0009363	Apulchra-genome.pep	Peve_00003365	FUN_005245-T1
OG0009364	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003364	Pocillopora_meandrina_HIv1___RNAseq.g8142.t1
OG0009364	Apulchra-genome.pep	Peve_00003364	FUN_005246-T1
OG0009365	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003363	Pocillopora_meandrina_HIv1___RNAseq.g8143.t1
OG0009365	Apulchra-genome.pep	Peve_00003363	FUN_005247-T1
OG0009366	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003362	Pocillopora_meandrina_HIv1___RNAseq.g8144.t1
OG0009366	Apulchra-genome.pep	Peve_00003362	FUN_005248-T1
OG0009367	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003361	Pocillopora_meandrina_HIv1___TS.g19887.t1
OG0009367	Apulchra-genome.pep	Peve_00003361	FUN_005249-T1
OG0009368	Apulchra-genome.pep	Peve_00003359	FUN_005251-T1
OG0009368	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003359	Pocillopora_meandrina_HIv1___RNAseq.g8148.t1
OG0009369	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003358	Pocillopora_meandrina_HIv1___RNAseq.g8149.t1
OG0009369	Apulchra-genome.pep	Peve_00003358	FUN_005253-T1
OG0009370	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003357	Pocillopora_meandrina_HIv1___RNAseq.g8150.t1
OG0009370	Apulchra-genome.pep	Peve_00003357	FUN_005258-T1
OG0009371	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003354	Pocillopora_meandrina_HIv1___RNAseq.g8151.t1
OG0009371	Apulchra-genome.pep	Peve_00003354	FUN_005260-T1
OG0009372	Apulchra-genome.pep	Peve_00003353	FUN_005265-T1
OG0009372	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003353	Pocillopora_meandrina_HIv1___RNAseq.g8152.t1
OG0009373	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003352	Pocillopora_meandrina_HIv1___RNAseq.g8154.t1
OG0009373	Apulchra-genome.pep	Peve_00003352	FUN_005267-T1
OG0009374	Apulchra-genome.pep	Peve_00003350	FUN_005268-T1
OG0009374	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003350	Pocillopora_meandrina_HIv1___RNAseq.g8155.t1
OG0009375	Apulchra-genome.pep	Peve_00003341	FUN_005270-T1
OG0009375	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003341	Pocillopora_meandrina_HIv1___RNAseq.g8160.t1
OG0009376	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003340	Pocillopora_meandrina_HIv1___RNAseq.g8161.t2
OG0009376	Apulchra-genome.pep	Peve_00003340	FUN_005271-T1
OG0009377	Apulchra-genome.pep	Peve_00003339	FUN_005272-T1
OG0009377	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003339	Pocillopora_meandrina_HIv1___RNAseq.g8162.t1
OG0009378	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003337	Pocillopora_meandrina_HIv1___RNAseq.g8165.t1
OG0009378	Apulchra-genome.pep	Peve_00003337	FUN_005274-T1
OG0009380	Apulchra-genome.pep	Peve_00003332	FUN_005302-T1
OG0009380	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003332	Pocillopora_meandrina_HIv1___RNAseq.g8167.t1
OG0009381	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003331	Pocillopora_meandrina_HIv1___RNAseq.g8168.t1
OG0009381	Apulchra-genome.pep	Peve_00003331	FUN_005303-T1
OG0009382	Apulchra-genome.pep	Peve_00003330	FUN_005304-T1
OG0009382	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003330	Pocillopora_meandrina_HIv1___RNAseq.g8169.t1
OG0009383	Apulchra-genome.pep	Peve_00003319	FUN_005305-T1
OG0009383	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003319	Pocillopora_meandrina_HIv1___TS.g19912.t1
OG0009384	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003314	Pocillopora_meandrina_HIv1___RNAseq.g8172.t1
OG0009384	Apulchra-genome.pep	Peve_00003314	FUN_005307-T1
OG0009385	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003313	Pocillopora_meandrina_HIv1___RNAseq.g8173.t1
OG0009385	Apulchra-genome.pep	Peve_00003313	FUN_005308-T1
OG0009386	Apulchra-genome.pep	Peve_00003312	FUN_005313-T1
OG0009386	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003312	Pocillopora_meandrina_HIv1___RNAseq.g8174.t1
OG0009387	Apulchra-genome.pep	Peve_00003311	FUN_005315-T1
OG0009387	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003311	Pocillopora_meandrina_HIv1___RNAseq.g8175.t1
OG0009388	Apulchra-genome.pep	Peve_00003310	FUN_005316-T1
OG0009388	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003310	Pocillopora_meandrina_HIv1___RNAseq.g8176.t1
OG0009389	Apulchra-genome.pep	Peve_00003309	FUN_005317-T1
OG0009389	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003309	Pocillopora_meandrina_HIv1___TS.g19921.t1
OG0009390	Apulchra-genome.pep	Peve_00003308	FUN_005320-T1
OG0009390	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003308	Pocillopora_meandrina_HIv1___RNAseq.g8181.t1
OG0009391	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003307	Pocillopora_meandrina_HIv1___TS.g19924.t1
OG0009391	Apulchra-genome.pep	Peve_00003307	FUN_005321-T1
OG0009392	Apulchra-genome.pep	Peve_00003306	FUN_005322-T1
OG0009392	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003306	Pocillopora_meandrina_HIv1___RNAseq.g8184.t1
OG0009393	Apulchra-genome.pep	Peve_00003305	FUN_005329-T1
OG0009393	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003305	Pocillopora_meandrina_HIv1___RNAseq.g8188.t1
OG0009394	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003301	Pocillopora_meandrina_HIv1___TS.g19931.t1
OG0009394	Apulchra-genome.pep	Peve_00003301	FUN_005330-T1
OG0009395	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003302	Pocillopora_meandrina_HIv1___TS.g19933.t1
OG0009395	Apulchra-genome.pep	Peve_00003302	FUN_005331-T1
OG0009396	Apulchra-genome.pep	Peve_00003300	FUN_005333-T1
OG0009396	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003300	Pocillopora_meandrina_HIv1___RNAseq.g8193.t1
OG0009397	Apulchra-genome.pep	Peve_00003299	FUN_005334-T1
OG0009397	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003299	Pocillopora_meandrina_HIv1___RNAseq.g8195.t1
OG0009398	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035219	Pocillopora_meandrina_HIv1___RNAseq.g8197.t1
OG0009398	Apulchra-genome.pep	Peve_00035219	FUN_005335-T1
OG0009399	Apulchra-genome.pep	Peve_00003298	FUN_005336-T1
OG0009399	Pocillopora_meandrina_HIv1.genes.pep	Peve_00003298	Pocillopora_meandrina_HIv1___RNAseq.g8196.t1
OG0009400	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035211	Pocillopora_meandrina_HIv1___RNAseq.g8198.t1
OG0009400	Apulchra-genome.pep	Peve_00035211	FUN_005337-T1
OG0009401	Apulchra-genome.pep	Peve_00035213	FUN_005339-T1
OG0009401	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035213	Pocillopora_meandrina_HIv1___RNAseq.g8200.t1
OG0009402	Apulchra-genome.pep	Peve_00016030	FUN_005352-T1
OG0009402	Pocillopora_meandrina_HIv1.genes.pep	Peve_00016030	Pocillopora_meandrina_HIv1___TS.g19950.t1
OG0009403	Pocillopora_meandrina_HIv1.genes.pep	Peve_00016052	Pocillopora_meandrina_HIv1___TS.g19952.t1
OG0009403	Apulchra-genome.pep	Peve_00016052	FUN_005354-T1
OG0009404	Pocillopora_meandrina_HIv1.genes.pep	Peve_00016031	Pocillopora_meandrina_HIv1___RNAseq.g8213.t1
OG0009404	Apulchra-genome.pep	Peve_00016031	FUN_005355-T1
OG0009405	Pocillopora_meandrina_HIv1.genes.pep	Peve_00016032	Pocillopora_meandrina_HIv1___RNAseq.g8215.t1
OG0009405	Apulchra-genome.pep	Peve_00016032	FUN_005356-T1
OG0009406	Apulchra-genome.pep	Peve_00016034	FUN_005362-T1
OG0009406	Pocillopora_meandrina_HIv1.genes.pep	Peve_00016034	Pocillopora_meandrina_HIv1___RNAseq.g8219.t1
OG0009407	Pocillopora_meandrina_HIv1.genes.pep	Peve_00016035	Pocillopora_meandrina_HIv1___RNAseq.g8221.t1
OG0009407	Apulchra-genome.pep	Peve_00016035	FUN_005363-T1
OG0009408	Pocillopora_meandrina_HIv1.genes.pep	Peve_00016036	Pocillopora_meandrina_HIv1___RNAseq.g8222.t1
OG0009408	Apulchra-genome.pep	Peve_00016036	FUN_005365-T1
OG0009409	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041492	Pocillopora_meandrina_HIv1___RNAseq.g6638.t1
OG0009409	Apulchra-genome.pep	Peve_00041492	FUN_005366-T1
OG0009410	Apulchra-genome.pep	Peve_00041491	FUN_005367-T1
OG0009410	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041491	Pocillopora_meandrina_HIv1___RNAseq.g6637.t3
OG0009411	Apulchra-genome.pep	Peve_00041469	FUN_005369-T1
OG0009411	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041469	Pocillopora_meandrina_HIv1___RNAseq.g6632.t2
OG0009412	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041485	Pocillopora_meandrina_HIv1___RNAseq.g6633.t1
OG0009412	Apulchra-genome.pep	Peve_00041485	FUN_005370-T1
OG0009413	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041486	Pocillopora_meandrina_HIv1___RNAseq.g6634.t1
OG0009413	Apulchra-genome.pep	Peve_00041486	FUN_005371-T1
OG0009414	Apulchra-genome.pep	Peve_00041487	FUN_005372-T2
OG0009414	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041487	Pocillopora_meandrina_HIv1___RNAseq.g6635.t1
OG0009415	Apulchra-genome.pep	Peve_00041490	FUN_005373-T1
OG0009415	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041490	Pocillopora_meandrina_HIv1___RNAseq.g6636.t1
OG0009417	Pocillopora_meandrina_HIv1.genes.pep	Peve_00027155	Pocillopora_meandrina_HIv1___RNAseq.g6617.t1
OG0009417	Apulchra-genome.pep	Peve_00027155	FUN_005383-T1
OG0009418	Pocillopora_meandrina_HIv1.genes.pep	Peve_00044223	Pocillopora_meandrina_HIv1___RNAseq.g6614.t1
OG0009418	Apulchra-genome.pep	Peve_00044223	FUN_005387-T1
OG0009419	Pocillopora_meandrina_HIv1.genes.pep	Peve_00042934	Pocillopora_meandrina_HIv1___RNAseq.g7680.t1
OG0009419	Apulchra-genome.pep	Peve_00042934	FUN_005389-T1
OG0009423	Apulchra-genome.pep	Peve_00009563, Peve_00032388	FUN_005423-T1
OG0009424	Pocillopora_meandrina_HIv1.genes.pep	Peve_00002032	Pocillopora_meandrina_HIv1___RNAseq.g6626.t1
OG0009424	Apulchra-genome.pep	Peve_00002032	FUN_005470-T1
OG0009425	Apulchra-genome.pep	Peve_00002031	FUN_005474-T1
OG0009425	Pocillopora_meandrina_HIv1.genes.pep	Peve_00002031	Pocillopora_meandrina_HIv1___RNAseq.g6629.t1
OG0009426	Apulchra-genome.pep	Peve_00041489	FUN_005476-T1
OG0009426	Pocillopora_meandrina_HIv1.genes.pep	Peve_00041489	Pocillopora_meandrina_HIv1___RNAseq.g6630.t1
OG0009427	Apulchra-genome.pep	Peve_00026708, Peve_00026706	FUN_005478-T1
OG0009428	Apulchra-genome.pep	Peve_00001976	FUN_005479-T1
OG0009428	Pocillopora_meandrina_HIv1.genes.pep	Peve_00001976	Pocillopora_meandrina_HIv1___RNAseq.g6643.t1
OG0009429	Pocillopora_meandrina_HIv1.genes.pep	Peve_00001975	Pocillopora_meandrina_HIv1___RNAseq.g6644.t1
OG0009429	Apulchra-genome.pep	Peve_00001975	FUN_005480-T1
OG0009430	Apulchra-genome.pep	Peve_00016900	FUN_005487-T1, FUN_013684-T1
OG0009431	Apulchra-genome.pep	Peve_00002813	FUN_027594-T1, FUN_005489-T1
OG0009432	Apulchra-genome.pep	Peve_00008482	FUN_005697-T1
OG0009432	Pocillopora_meandrina_HIv1.genes.pep	Peve_00008482	Pocillopora_meandrina_HIv1___RNAseq.g19565.t1
OG0009433	Pocillopora_meandrina_HIv1.genes.pep	Peve_00008484	Pocillopora_meandrina_HIv1___RNAseq.g19564.t1
OG0009433	Apulchra-genome.pep	Peve_00008484	FUN_005699-T1
OG0009434	Apulchra-genome.pep	Peve_00028502	FUN_005713-T1
OG0009434	Pocillopora_meandrina_HIv1.genes.pep	Peve_00028502	Pocillopora_meandrina_HIv1___TS.g14425.t1
OG0009435	Pocillopora_meandrina_HIv1.genes.pep	Peve_00004976	Pocillopora_meandrina_HIv1___RNAseq.g19562.t1
OG0009435	Apulchra-genome.pep	Peve_00004976	FUN_005718-T1
OG0009436	Apulchra-genome.pep	Peve_00004974	FUN_005720-T1
OG0009436	Pocillopora_meandrina_HIv1.genes.pep	Peve_00004974	Pocillopora_meandrina_HIv1___TS.g28923.t1a
OG0009437	Apulchra-genome.pep	Peve_00039599	FUN_005721-T1
OG0009437	Pocillopora_meandrina_HIv1.genes.pep	Peve_00039599	Pocillopora_meandrina_HIv1___RNAseq.g19559.t1
OG0009438	Pocillopora_meandrina_HIv1.genes.pep	Peve_00039598	Pocillopora_meandrina_HIv1___RNAseq.g8780.t1
OG0009438	Apulchra-genome.pep	Peve_00039598	FUN_005722-T1
OG0009439	Pocillopora_meandrina_HIv1.genes.pep	Peve_00039588	Pocillopora_meandrina_HIv1___RNAseq.g19450.t2
OG0009439	Apulchra-genome.pep	Peve_00039588	FUN_005724-T1
OG0009440	Apulchra-genome.pep	Peve_00039545	FUN_005725-T1
OG0009440	Pocillopora_meandrina_HIv1.genes.pep	Peve_00039545	Pocillopora_meandrina_HIv1___RNAseq.g19424.t1
OG0009441	Apulchra-genome.pep	Peve_00020863	FUN_005748-T1
OG0009441	Pocillopora_meandrina_HIv1.genes.pep	Peve_00020863	Pocillopora_meandrina_HIv1___RNAseq.g19540.t1
OG0009442	Pocillopora_meandrina_HIv1.genes.pep	Peve_00020858	Pocillopora_meandrina_HIv1___RNAseq.g19556.t1
OG0009442	Apulchra-genome.pep	Peve_00020858	FUN_005749-T1
OG0009443	Apulchra-genome.pep	Peve_00020859	FUN_005751-T1
OG0009443	Pocillopora_meandrina_HIv1.genes.pep	Peve_00020859	Pocillopora_meandrina_HIv1___RNAseq.g19446.t2
OG0009444	Apulchra-genome.pep	Peve_00038388	FUN_005753-T1
OG0009444	Pocillopora_meandrina_HIv1.genes.pep	Peve_00038388	Pocillopora_meandrina_HIv1___RNAseq.g19557.t1
OG0009446	Pocillopora_meandrina_HIv1.genes.pep	Peve_00004975	Pocillopora_meandrina_HIv1___RNAseq.g19447.t1
OG0009446	Apulchra-genome.pep	Peve_00004975	FUN_005808-T1
OG0009447	Apulchra-genome.pep	Peve_00004967	FUN_005814-T1
OG0009447	Pocillopora_meandrina_HIv1.genes.pep	Peve_00004967	Pocillopora_meandrina_HIv1___RNAseq.g19530.t1
OG0009448	Apulchra-genome.pep	Peve_00004973	FUN_005815-T1
OG0009448	Pocillopora_meandrina_HIv1.genes.pep	Peve_00004973	Pocillopora_meandrina_HIv1___RNAseq.g19533.t1
OG0009450	Apulchra-genome.pep	Peve_00034064	FUN_005821-T1
OG0009450	Pocillopora_meandrina_HIv1.genes.pep	Peve_00034064	Pocillopora_meandrina_HIv1___TS.g29038.t2
OG0009451	Apulchra-genome.pep	Peve_00034060	FUN_005824-T1
OG0009451	Pocillopora_meandrina_HIv1.genes.pep	Peve_00034060	Pocillopora_meandrina_HIv1___RNAseq.g19655.t1
OG0009452	Pocillopora_meandrina_HIv1.genes.pep	Peve_00034057	Pocillopora_meandrina_HIv1___RNAseq.g19658.t1
OG0009452	Apulchra-genome.pep	Peve_00034057	FUN_005830-T1
OG0009453	Pocillopora_meandrina_HIv1.genes.pep	Peve_00034072	Pocillopora_meandrina_HIv1___RNAseq.g19671.t1
OG0009453	Apulchra-genome.pep	Peve_00034072	FUN_005833-T1
OG0009454	Apulchra-genome.pep	Peve_00015025	FUN_005834-T1, FUN_005852-T1
OG0009455	Apulchra-genome.pep	Peve_00029120	FUN_005837-T1, FUN_013793-T1
OG0009458	Apulchra-genome.pep	Peve_00034053	FUN_005856-T1
OG0009458	Pocillopora_meandrina_HIv1.genes.pep	Peve_00034053	Pocillopora_meandrina_HIv1___TS.g29054.t1
OG0009459	Pocillopora_meandrina_HIv1.genes.pep	Peve_00015774	Pocillopora_meandrina_HIv1___RNAseq.g19665.t1
OG0009459	Apulchra-genome.pep	Peve_00015774	FUN_005858-T1
OG0009460	Apulchra-genome.pep	Peve_00015756	FUN_005873-T1
OG0009460	Pocillopora_meandrina_HIv1.genes.pep	Peve_00015756	Pocillopora_meandrina_HIv1___RNAseq.g19664.t1
OG0009461	Pocillopora_meandrina_HIv1.genes.pep	Peve_00015757	Pocillopora_meandrina_HIv1___RNAseq.g19661.t1
OG0009461	Apulchra-genome.pep	Peve_00015757	FUN_005874-T1
OG0009462	Apulchra-genome.pep	Peve_00015762	FUN_005878-T1
OG0009462	Pocillopora_meandrina_HIv1.genes.pep	Peve_00015762	Pocillopora_meandrina_HIv1___RNAseq.g19674.t1
OG0009463	Pocillopora_meandrina_HIv1.genes.pep	Peve_00015763	Pocillopora_meandrina_HIv1___RNAseq.g19675.t1
OG0009463	Apulchra-genome.pep	Peve_00015763	FUN_005881-T1
OG0009464	Pocillopora_meandrina_HIv1.genes.pep	Peve_00015767	Pocillopora_meandrina_HIv1___RNAseq.g19677.t1
OG0009464	Apulchra-genome.pep	Peve_00015767	FUN_005883-T1
OG0009465	Apulchra-genome.pep	Peve_00015768	FUN_005884-T1
OG0009465	Pocillopora_meandrina_HIv1.genes.pep	Peve_00015768	Pocillopora_meandrina_HIv1___RNAseq.g19678.t1
OG0009467	Apulchra-genome.pep	Peve_00015773	FUN_005893-T1
OG0009467	Pocillopora_meandrina_HIv1.genes.pep	Peve_00015773	Pocillopora_meandrina_HIv1___RNAseq.g19681.t1
OG0009468	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035818	Pocillopora_meandrina_HIv1___RNAseq.g19682.t1
OG0009468	Apulchra-genome.pep	Peve_00035818	FUN_005894-T1
OG0009469	Apulchra-genome.pep	Peve_00035817	FUN_005896-T1
OG0009469	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035817	Pocillopora_meandrina_HIv1___RNAseq.3177_t
OG0009470	Apulchra-genome.pep	Peve_00035816	FUN_005899-T1
OG0009470	Pocillopora_meandrina_HIv1.genes.pep	Peve_00035816	Pocillopora_meandrina_HIv1___RNAseq.3178_t
OG0009471	Apulchra-genome.pep	Peve_00038389	FUN_005908-T1
OG0009471	Pocillopora_meandrina_HIv1.genes.pep	Peve_00038389	Pocillopora_meandrina_HIv1___RNAseq.g19573.t1
OG0009472	Pocillopora_meandrina_HIv1.genes.pep	Peve_00038382	Pocillopora_meandrina_HIv1___RNAseq.g19572.t1
OG0009472	Apulchra-genome.pep	Peve_00038382	FUN_005909-T1
OG0009473	Pocillopora_meandrina_HIv1.genes.pep	Peve_00038357	Pocillopora_meandrina_HIv1___TS.g28951.t2
OG0009473	Apulchra-genome.pep	Peve_00038357	FUN_005910-T1
OG0009474	Apulchra-genome.pep	Peve_00008486	FUN_005912-T1
OG0009474	Pocillopora_meandrina_HIv1.genes.pep	Peve_00008486	Pocillopora_meandrina_HIv1___RNAseq.g19570.t1
OG0009475	Pocillopora_meandrina_HIv1.genes.pep	Peve_00008487	Pocillopora_meandrina_HIv1___RNAseq.g19569.t1
OG0009475	Apulchra-genome.pep	Peve_00008487	FUN_005913-T1
OG0009476	Pocillopora_meandrina_HIv1.genes.pep	Peve_00008476	Pocillopora_meandrina_HIv1___RNAseq.g19568.t1
OG0009476	Apulchra-genome.pep	Peve_00008476	FUN_005914-T1
OG0009477	Apulchra-genome.pep	Peve_00008477	FUN_005915-T1
OG0009477	Pocillopora_meandrina_HIv1.genes.pep	Peve_00008477	Pocillopora_meandrina_HIv1___RNAseq.g19567.t1
OG0009479	Apulchra-genome.pep	Peve_00042836	FUN_019104-T1, FUN_005936-T1
OG0009482	Apulchra-genome.pep	Peve_00005913, Peve_00022532	FUN_005960-T1
OG0009484	Pocillopora_meandrina_HIv1.genes.pep	Peve_00034068	Pocillopora_meandrina_HIv1___RNAseq.g19079.t1
OG0009484	Apulchra-genome.pep	Peve_00034068	FUN_005990-T1
OG0009485	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036053	Pocillopora_meandrina_HIv1___RNAseq.g19942.t1
OG0009485	Apulchra-genome.pep	Peve_00036053	FUN_005995-T1
OG0009486	Apulchra-genome.pep	Peve_00036051	FUN_005996-T1
OG0009486	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036051	Pocillopora_meandrina_HIv1___TS.g29328.t1
OG0009487	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036045	Pocillopora_meandrina_HIv1___RNAseq.g19934.t1
OG0009487	Apulchra-genome.pep	Peve_00036045	FUN_005998-T1
OG0009488	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036040	Pocillopora_meandrina_HIv1___RNAseq.3462_t
OG0009488	Apulchra-genome.pep	Peve_00036040	FUN_006000-T1
OG0009489	Pocillopora_meandrina_HIv1.genes.pep	Peve_00036061	Pocillopora_meandrina_HIv1___RNAseq.g19928.t1
OG0009489	Apulchra-genome.pep	Peve_00036061	FUN_006001-T1
OG0009490	Apulchra-genome.pep	Peve_00036060	FUN_006002-T1
