,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value
867,peve-mir-novel-2,Peve_00026823,CDS,Peve_00026823;2 20;77454 77476,-25.21,19,68.42%,89.47%,-0.999206634909042,0.999206634909042,-1,0.0253606500537378
868,peve-mir-novel-2,Peve_00026919,CDS,Peve_00026919;2 16;5880 5901,-25.41,14,78.57%,100.00%,-0.99967165119342,0.99967165119342,-1,0.0163145359755303
869,peve-mir-novel-2,Peve_00027092,CDS,Peve_00027092;2 21;1073 1095,-21.19,20,70.00%,80.00%,-0.999032384036177,0.999032384036177,-1,0.0280079716781816
870,peve-mir-novel-2,Peve_00027364,CDS,Peve_00027364;2 21;6009 6032,-30.88,21,76.19%,85.71%,-0.999589838554501,0.999589838554501,-1,0.0182342281155101
871,peve-mir-novel-2,Peve_00027784,CDS,Peve_00027784;2 20;74 96,-24.35,19,73.68%,84.21%,-0.999886982142555,0.999886982142555,-1,0.00957134004917052
872,peve-mir-novel-2,Peve_00027984,CDS,Peve_00027984;2 21;1144 1166,-23.13,20,70.00%,85.00%,-0.999076479898258,0.999076479898258,-1,0.0273622449372687
873,peve-mir-novel-2,Peve_00028312,CDS,Peve_00028312;2 21;39394 39416,-20.31,20,70.00%,70.00%,-0.999574579742918,0.999574579742918,-1,0.0185703291440558
874,peve-mir-novel-2,Peve_00028312,CDS,Peve_00028312;2 12;8879 8900,-23.93,10,100.00%,100.00%,-0.999574579742918,0.999574579742918,-1,0.0185703291440558
875,peve-mir-novel-2,Peve_00028439,CDS,Peve_00028439;2 20;21365 21387,-21.46,19,68.42%,78.95%,0.998146330451858,0.998146330451858,1,0.0387684455398104
876,peve-mir-novel-2,Peve_00028439,CDS,Peve_00028439;2 21;27112 27133,-20.64,19,63.16%,78.95%,0.998146330451858,0.998146330451858,1,0.0387684455398104
877,peve-mir-novel-2,Peve_00028439,CDS,Peve_00028439;2 14;10575 10596,-22.93,12,83.33%,100.00%,0.998146330451858,0.998146330451858,1,0.0387684455398104
878,peve-mir-novel-2,Peve_00029564,CDS,Peve_00029564;2 21;3810 3835,-27.02,23,60.87%,82.61%,-0.997056019656118,0.997056019656118,-1,0.0488617680288714
879,peve-mir-novel-2,Peve_00028686,CDS,Peve_00028686;2 21;9877 9898,-26.71,19,78.95%,78.95%,-0.998297465612058,0.998297465612058,-1,0.0371539252592634
880,peve-mir-novel-2,Peve_00030794,CDS,Peve_00030794;2 20;1096 1124,-24.08,25,64.00%,68.00%,-0.997644305172583,0.997644305172583,-1,0.0437058858615953
881,peve-mir-novel-2,Peve_00031069,CDS,Peve_00031069;2 21;609 628,-26.73,19,84.21%,89.47%,-0.999998494006473,0.999998494006473,-1,0.00110485866962805
882,peve-mir-novel-2,Peve_00031348,CDS,Peve_00031348;2 21;3005 3026,-20.64,19,68.42%,73.68%,-0.999396101484241,0.999396101484241,-1,0.0221257988667709
883,peve-mir-novel-2,Peve_00031401,CDS,Peve_00031401;2 21;34671 34695,-20.12,22,63.64%,72.73%,0.998108703054888,0.998108703054888,1,0.0391600694548189
884,peve-mir-novel-2,Peve_00031401,CDS,Peve_00031401;2 18;7883 7904,-20.89,16,68.75%,81.25%,0.998108703054888,0.998108703054888,1,0.0391600694548189
885,peve-mir-novel-2,Peve_00031585,CDS,Peve_00031585;2 21;6610 6630,-24.3,19,73.68%,84.21%,-0.9976593899819,0.9976593899819,-1,0.0435656698968128
886,peve-mir-novel-2,Peve_00032544,CDS,Peve_00032544;2 20;1314 1335,-21.82,19,78.95%,78.95%,-0.999481814417645,0.999481814417645,-1,0.020495406622061
887,peve-mir-novel-2,Peve_00033832,CDS,Peve_00033832;2 18;2570 2591,-24.72,16,81.25%,87.50%,-0.996995037508954,0.996995037508954,-1,0.0493654910801766
888,peve-mir-novel-2,Peve_00035302,CDS,Peve_00035302;2 21;11641 11664,-23.15,21,66.67%,85.71%,-0.997050387361796,0.997050387361796,-1,0.0489085087732169
889,peve-mir-novel-2,Peve_00035430,CDS,Peve_00035430;2 21;4260 4282,-22.31,20,65.00%,75.00%,-0.998833073220515,0.998833073220515,-1,0.0307580759903037
890,peve-mir-novel-2,Peve_00035839,CDS,Peve_00035839;2 16;8701 8722,-20.38,14,71.43%,85.71%,-0.999999999503679,0.999999999503679,-1,2.00574810710951e-05
891,peve-mir-novel-2,Peve_00035882,CDS,Peve_00035882;2 18;3168 3190,-24.35,17,82.35%,88.24%,-0.997065128093373,0.997065128093373,-1,0.0487860852220372
892,peve-mir-novel-2,Peve_00036365,CDS,Peve_00036365;2 14;1128 1149,-21.03,12,83.33%,83.33%,-0.998965392859537,0.998965392859537,-1,0.0289614503733394
893,peve-mir-novel-2,Peve_00036365,CDS,Peve_00036365;2 19;3653 3673,-24.58,17,76.47%,88.24%,-0.998965392859537,0.998965392859537,-1,0.0289614503733394
894,peve-mir-novel-2,Peve_00036728,CDS,Peve_00036728;2 16;35177 35201,-21.02,17,82.35%,82.35%,-0.99983803306911,0.99983803306911,-1,0.0114581409192838
895,peve-mir-novel-2,Peve_00036931,CDS,Peve_00036931;2 12;1600 1621,-23.93,10,100.00%,100.00%,-0.997510697025279,0.997510697025279,-1,0.0449287288934107
896,peve-mir-novel-2,Peve_00037142,CDS,Peve_00037142;2 17;485 506,-20.68,16,81.25%,87.50%,-0.997740919047806,0.997740919047806,-1,0.0427999055313171
897,peve-mir-novel-2,Peve_00037142,CDS,Peve_00037142;2 21;5733 5760,-23.11,25,68.00%,72.00%,-0.997740919047806,0.997740919047806,-1,0.0427999055313171
898,peve-mir-novel-2,Peve_00037143,CDS,Peve_00037143;2 21;8354 8374,-23.26,19,73.68%,78.95%,-0.999906073477919,0.999906073477919,-1,0.00872554657337131
899,peve-mir-novel-2,Peve_00037071,CDS,Peve_00037071;2 21;3516 3538,-23.45,20,70.00%,75.00%,-0.996979263784725,0.996979263784725,-1,0.0494949519124735
900,peve-mir-novel-2,Peve_00037538,CDS,Peve_00037538;2 17;43952 43974,-21.61,16,81.25%,81.25%,-0.998807256137127,0.998807256137127,-1,0.031096527330944
901,peve-mir-novel-2,Peve_00037538,CDS,Peve_00037538;2 17;44413 44435,-21.61,16,81.25%,81.25%,-0.998807256137127,0.998807256137127,-1,0.031096527330944
902,peve-mir-novel-2,Peve_00037538,CDS,Peve_00037538;2 20;21437 21458,-21.7,18,61.11%,83.33%,-0.998807256137127,0.998807256137127,-1,0.031096527330944
903,peve-mir-novel-2,Peve_00036939,CDS,Peve_00036939;2 20;2826 2846,-24.26,18,77.78%,83.33%,-0.998665116899834,0.998665116899834,-1,0.0328976640349452
904,peve-mir-novel-2,Peve_00038083,CDS,Peve_00038083;2 14;3883 3904,-22.29,12,83.33%,91.67%,-0.99930576829184,0.99930576829184,-1,0.02372315639259
905,peve-mir-novel-2,Peve_00038409,CDS,Peve_00038409;2 21;30624 30645,-22.68,19,78.95%,78.95%,-0.999186863532982,0.999186863532982,-1,0.0256747529162409
906,peve-mir-novel-2,Peve_00038381,CDS,Peve_00038381;2 21;1791 1811,-23.46,19,73.68%,84.21%,-0.997824775952123,0.997824775952123,-1,0.0419977355083024
907,peve-mir-novel-2,Peve_00038399,CDS,Peve_00038399;2 19;32950 32973,-21.91,19,73.68%,73.68%,-0.999121107324343,0.999121107324343,-1,0.0266928445164863
908,peve-mir-novel-2,Peve_00036956,CDS,Peve_00036956;2 21;11463 11485,-26.01,20,75.00%,80.00%,-0.998056688305508,0.998056688305508,-1,0.0396950824876416
909,peve-mir-novel-2,Peve_00038545,CDS,Peve_00038545;2 16;34333 34354,-21.64,14,78.57%,85.71%,-0.999984274571916,0.999984274571916,-1,0.00357023602887492
910,peve-mir-novel-2,Peve_00038545,CDS,Peve_00038545;2 16;41141 41162,-21.64,14,78.57%,85.71%,-0.999984274571916,0.999984274571916,-1,0.00357023602887492
911,peve-mir-novel-2,Peve_00036966,CDS,Peve_00036966;2 20;76 98,-23.98,19,73.68%,78.95%,-0.997544099912725,0.997544099912725,-1,0.0446261468380649
912,peve-mir-novel-2,Peve_00036987,CDS,Peve_00036987;2 21;773 796,-30.53,21,80.95%,85.71%,-0.999964196617774,0.999964196617774,-1,0.00538714225743854
913,peve-mir-novel-2,Peve_00039910,CDS,Peve_00039910;2 21;6070 6092,-23.88,20,70.00%,85.00%,-0.997528607450278,0.997528607450278,-1,0.0447667401252105
914,peve-mir-novel-2,Peve_00039806,CDS,Peve_00039806;2 21;19358 19379,-22.32,20,75.00%,80.00%,-0.997836125155212,0.997836125155212,-1,0.0418879912592066
915,peve-mir-novel-2,Peve_00040028,CDS,Peve_00040028;2 12;19339 19360,-23.41,10,100.00%,100.00%,-0.998577594827018,0.998577594827018,-1,0.0339592644007571
916,peve-mir-novel-2,Peve_00040009,CDS,Peve_00040009;2 12;1125 1146,-21.51,10,100.00%,100.00%,-0.999293986677338,0.999293986677338,-1,0.0239236325741865
917,peve-mir-novel-2,Peve_00040857,CDS,Peve_00040857;2 12;34798 34819,-23.41,10,100.00%,100.00%,-0.999803825754728,0.999803825754728,-1,0.0126102360468861
918,peve-mir-novel-2,Peve_00041013,CDS,Peve_00041013;2 21;1147 1171,-25.53,22,59.09%,77.27%,-0.997768884296408,0.997768884296408,-1,0.0425340705521016
919,peve-mir-novel-2,Peve_00041060,CDS,Peve_00041060;2 13;1051 1072,-25.08,11,90.91%,100.00%,-0.99900949229162,0.99900949229162,-1,0.0283373937535365
920,peve-mir-novel-2,Peve_00041178,CDS,Peve_00041178;2 21;7298 7324,-25.32,24,70.83%,79.17%,0.998539575899744,0.998539575899744,1,0.0344102228351361
921,peve-mir-novel-2,Peve_00041178,CDS,Peve_00041178;2 21;1024 1050,-26.84,24,70.83%,79.17%,0.998539575899744,0.998539575899744,1,0.0344102228351361
922,peve-mir-novel-2,Peve_00041309,CDS,Peve_00041309;2 15;4706 4727,-20.07,13,69.23%,92.31%,-0.99798821144982,0.99798821144982,-1,0.0403886300754286
923,peve-mir-novel-2,Peve_00041525,CDS,Peve_00041525;2 21;26220 26245,-28.63,23,73.91%,73.91%,-0.999765542200734,0.999765542200734,-1,0.013785926177826
924,peve-mir-novel-2,Peve_00041486,CDS,Peve_00041486;2 21;4748 4770,-20.43,20,70.00%,70.00%,-0.999783179861348,0.999783179861348,-1,0.0132572295746792
925,peve-mir-novel-2,Peve_00041875,CDS,Peve_00041875;2 12;23794 23815,-22.2,10,100.00%,100.00%,-0.999706181714714,0.999706181714714,-1,0.0154328155265098
926,peve-mir-novel-2,Peve_00042017,CDS,Peve_00042017;2 21;13385 13409,-21.07,22,63.64%,77.27%,-0.999385177691432,0.999385177691432,-1,0.0223250367837388
927,peve-mir-novel-2,Peve_00041749,CDS,Peve_00041749;2 12;12314 12335,-23.55,10,100.00%,100.00%,-0.99787477055967,0.99787477055967,-1,0.0415121261197676
928,peve-mir-novel-2,Peve_00042902,CDS,Peve_00042902;2 17;12383 12404,-20.02,15,73.33%,86.67%,-0.999894247471614,0.999894247471614,-1,0.00925857881553049
929,peve-mir-novel-2,Peve_00042905,CDS,Peve_00042905;2 17;4476 4497,-21.49,15,80.00%,80.00%,-0.999625976379842,0.999625976379842,-1,0.0174123814581667
930,peve-mir-novel-2,Peve_00042906,CDS,Peve_00042906;2 12;3177 3198,-23.41,10,100.00%,100.00%,-0.99799654661434,0.99799654661434,-1,0.0403048469112576
931,peve-mir-novel-2,Peve_00042937,CDS,Peve_00042937;2 14;8489 8510,-21.52,12,83.33%,91.67%,-0.999999785578752,0.999999785578752,-1,0.000416897257778453
932,peve-mir-novel-2,Peve_00042937,CDS,Peve_00042937;2 12;15265 15286,-21.82,10,100.00%,100.00%,-0.999999785578752,0.999999785578752,-1,0.000416897257778453
933,peve-mir-novel-2,Peve_00043039,CDS,Peve_00043039;2 12;62406 62427,-20.02,10,90.00%,100.00%,-0.999975784536428,0.999975784536428,-1,0.00443039441481932
934,peve-mir-novel-2,Peve_00043949,CDS,Peve_00043949;2 20;3345 3366,-24.42,18,61.11%,88.89%,-0.999465915219043,0.999465915219043,-1,0.0208074832265374
935,peve-mir-novel-3,Peve_00001819,CDS,Peve_00001819;2 20;680 702,-21.2,19,73.68%,78.95%,0.998906823578492,0.998906823578492,1,0.0297700675484845
936,peve-mir-novel-3,Peve_00001819,CDS,Peve_00001819;2 20;705 726,-23.48,18,72.22%,77.78%,0.998906823578492,0.998906823578492,1,0.0297700675484845
937,peve-mir-novel-3,Peve_00002405,CDS,Peve_00002405;2 21;2487 2509,-21.63,20,75.00%,75.00%,0.999465467582815,0.999465467582815,1,0.020816201937894
938,peve-mir-novel-3,Peve_00003564,CDS,Peve_00003564;2 19;825 847,-25.43,18,77.78%,83.33%,0.998855998692393,0.998855998692393,1,0.0304543821236996
939,peve-mir-novel-3,Peve_00003302,CDS,Peve_00003302;2 18;370 391,-22.73,16,81.25%,87.50%,0.998226961786262,0.998226961786262,1,0.0379156371127279
940,peve-mir-novel-3,Peve_00003302,CDS,Peve_00003302;2 20;8357 8380,-25.85,20,80.00%,85.00%,0.998226961786262,0.998226961786262,1,0.0379156371127279
941,peve-mir-novel-3,Peve_00003917,CDS,Peve_00003917;2 20;5850 5876,-26.26,23,73.91%,78.26%,0.999626324993561,0.999626324993561,1,0.017404264339196
942,peve-mir-novel-3,Peve_00003987,CDS,Peve_00003987;2 21;7673 7692,-22.14,19,68.42%,73.68%,0.997067200526471,0.997067200526471,1,0.0487688488234394
943,peve-mir-novel-3,Peve_00004183,CDS,Peve_00004183;2 20;1070 1090,-23.89,18,83.33%,83.33%,0.999177291635325,0.999177291635325,1,0.0258254475535218
944,peve-mir-novel-3,Peve_00004847,CDS,Peve_00004847;2 21;6267 6287,-20.66,19,68.42%,73.68%,0.999938723829808,0.999938723829808,1,0.00704763080771654
945,peve-mir-novel-3,Peve_00005087,CDS,Peve_00005087;2 21;30000 30026,-24.69,24,70.83%,75.00%,0.99852948442121,0.99852948442121,1,0.0345289339261551
946,peve-mir-novel-3,Peve_00005282,CDS,Peve_00005282;2 21;352 372,-23.01,19,73.68%,73.68%,0.999216124702012,0.999216124702012,1,0.0252084988049993
947,peve-mir-novel-3,Peve_00004716,CDS,Peve_00004716;2 21;6510 6531,-21.97,19,73.68%,73.68%,0.999155814489371,0.999155814489371,1,0.0261604147169285
948,peve-mir-novel-3,Peve_00005764,CDS,Peve_00005764;2 19;4704 4727,-21.1,19,73.68%,78.95%,0.997349443062599,0.997349443062599,1,0.0463617331849258
949,peve-mir-novel-3,Peve_00006089,CDS,Peve_00006089;2 20;13650 13673,-20.08,20,70.00%,70.00%,0.997686227424772,0.997686227424772,1,0.0433150908007001
950,peve-mir-novel-3,Peve_00006527,CDS,Peve_00006527;2 21;20816 20838,-20.88,21,76.19%,76.19%,0.999861274283444,0.999861274283444,1,0.0106042175759821
951,peve-mir-novel-3,Peve_00007538,CDS,Peve_00007538;2 19;6501 6520,-22.37,17,76.47%,82.35%,0.997223297346734,0.997223297346734,1,0.0474526370163822
952,peve-mir-novel-3,Peve_00007538,CDS,Peve_00007538;2 19;9301 9320,-22.37,17,76.47%,82.35%,0.997223297346734,0.997223297346734,1,0.0474526370163822
953,peve-mir-novel-3,Peve_00011165,CDS,Peve_00011165;2 13;5180 5201,-23.44,11,100.00%,100.00%,0.999614579643084,0.999614579643084,1,0.0176756907745432
954,peve-mir-novel-3,Peve_00011299,CDS,Peve_00011299;2 21;61810 61832,-27.82,20,75.00%,80.00%,0.999469239597005,0.999469239597005,1,0.0207426189429382
955,peve-mir-novel-3,Peve_00012067,CDS,Peve_00012067;2 20;1751 1774,-22.39,20,75.00%,75.00%,0.999880217269511,0.999880217269511,1,0.00985363702675541
956,peve-mir-novel-3,Peve_00012780,CDS,Peve_00012780;2 18;17767 17790,-22.72,18,72.22%,77.78%,0.999398003365372,0.999398003365372,1,0.0220909270698022
957,peve-mir-novel-3,Peve_00013567,CDS,Peve_00013567;2 19;21327 21351,-20.32,20,70.00%,75.00%,0.999437004579206,0.999437004579206,1,0.0213632798510106
958,peve-mir-novel-3,Peve_00013835,CDS,Peve_00013835;2 21;37855 37877,-20.44,20,75.00%,80.00%,0.99796247257867,0.99796247257867,1,0.0406462627328843
959,peve-mir-novel-3,Peve_00013835,CDS,Peve_00013835;2 21;41784 41806,-20.44,20,75.00%,80.00%,0.99796247257867,0.99796247257867,1,0.0406462627328843
960,peve-mir-novel-3,Peve_00013537,CDS,Peve_00013537;2 21;4299 4319,-21.96,19,78.95%,78.95%,0.998658860227375,0.998658860227375,1,0.032974687712477
961,peve-mir-novel-3,Peve_00014158,CDS,Peve_00014158;2 20;11485 11507,-20.58,19,63.16%,73.68%,0.99872883403273,0.99872883403273,1,0.0321027520963933
962,peve-mir-novel-3,Peve_00014504,CDS,Peve_00014504;2 21;7116 7132,-22.09,19,73.68%,73.68%,-0.998184766923426,0.998184766923426,-1,0.0383642786220211
963,peve-mir-novel-3,Peve_00016520,CDS,Peve_00016520;2 20;1455 1480,-20.6,22,68.18%,72.73%,-0.999291205491492,0.999291205491492,-1,0.0239707127888751
964,peve-mir-novel-3,Peve_00017768,CDS,Peve_00017768;2 21;7765 7789,-21.97,22,68.18%,68.18%,0.997539179225125,0.997539179225125,1,0.0446708496942226
965,peve-mir-novel-3,Peve_00018006,CDS,Peve_00018006;2 21;7676 7695,-22.91,19,68.42%,78.95%,0.999947127706681,0.999947127706681,1,0.00654652918637522
966,peve-mir-novel-3,Peve_00018843,CDS,Peve_00018843;2 21;3549 3577,-23.14,26,61.54%,65.38%,0.999875921852262,0.999875921852262,1,0.0100287605540851
967,peve-mir-novel-3,Peve_00018950,CDS,Peve_00018950;2 21;26685 26708,-21.6,21,71.43%,76.19%,0.997477004983485,0.997477004983485,1,0.0452318831953428
968,peve-mir-novel-3,Peve_00019270,CDS,Peve_00019270;2 21;4515 4536,-44.77,19,100.00%,100.00%,0.999970454473499,0.999970454473499,1,0.00489375312637141
969,peve-mir-novel-3,Peve_00020859,CDS,Peve_00020859;2 18;17535 17556,-20.61,16,68.75%,68.75%,0.99991937319529,0.99991937319529,1,0.00808421329013364
970,peve-mir-novel-3,Peve_00021252,CDS,Peve_00021252;2 21;1285 1304,-21.43,19,78.95%,78.95%,-0.999173333875069,0.999173333875069,-1,0.0258875001330152
971,peve-mir-novel-3,Peve_00021264,CDS,Peve_00021264;2 21;41113 41138,-20.99,24,70.83%,70.83%,0.997162801221593,0.997162801221593,1,0.047967019964389
972,peve-mir-novel-3,Peve_00021264,CDS,Peve_00021264;2 20;39131 39154,-22.28,20,70.00%,75.00%,0.997162801221593,0.997162801221593,1,0.047967019964389
973,peve-mir-novel-3,Peve_00021291,CDS,Peve_00021291;2 21;6109 6131,-23.32,20,75.00%,80.00%,0.997541134302608,0.997541134302608,1,0.0446530937966655
974,peve-mir-novel-3,Peve_00020888,CDS,Peve_00020888;2 21;7593 7621,-20.98,26,61.54%,61.54%,0.999984936983132,0.999984936983132,1,0.0034942312800772
975,peve-mir-novel-3,Peve_00021878,CDS,Peve_00021878;2 21;12767 12786,-20.3,20,75.00%,75.00%,0.997752634359215,0.997752634359215,1,0.0426887420878948
976,peve-mir-novel-3,Peve_00022240,CDS,Peve_00022240;2 20;1957 1979,-20.07,19,68.42%,68.42%,0.998510728175668,0.998510728175668,1,0.0347484966903348
977,peve-mir-novel-3,Peve_00022876,CDS,Peve_00022876;2 21;33312 33336,-22.79,22,72.73%,72.73%,0.997463790305685,0.997463790305685,1,0.0453502338779849
978,peve-mir-novel-3,Peve_00026073,CDS,Peve_00026073;2 21;18176 18197,-20.81,19,73.68%,78.95%,0.999794078297198,0.999794078297198,1,0.0129197358397774
979,peve-mir-novel-3,Peve_00026597,CDS,Peve_00026597;2 18;2813 2833,-21.64,16,75.00%,81.25%,0.99930424184617,0.99930424184617,1,0.023749225802111
980,peve-mir-novel-3,Peve_00026823,CDS,Peve_00026823;2 21;87700 87724,-26.68,22,81.82%,81.82%,0.99870790080121,0.99870790080121,1,0.0323660591219525
981,peve-mir-novel-3,Peve_00027528,CDS,Peve_00027528;2 20;311 334,-28.56,20,80.00%,85.00%,0.997445198830811,0.997445198830811,1,0.0455162190256704
982,peve-mir-novel-3,Peve_00027704,CDS,Peve_00027704;2 21;697 717,-21.26,19,78.95%,78.95%,0.999428282268221,0.999428282268221,1,0.0215281467469597
983,peve-mir-novel-3,Peve_00027784,CDS,Peve_00027784;2 20;10107 10130,-21.51,20,70.00%,75.00%,0.997140486812467,0.997140486812467,1,0.0481553691265201
984,peve-mir-novel-3,Peve_00028320,CDS,Peve_00028320;2 21;3030 3047,-23.89,19,68.42%,73.68%,0.999195193052596,0.999195193052596,1,0.0255428945461616
985,peve-mir-novel-3,Peve_00028552,CDS,Peve_00028552;2 21;85 107,-26.61,20,70.00%,75.00%,0.997584742184647,0.997584742184647,1,0.0442552011106836
986,peve-mir-novel-3,Peve_00029553,CDS,Peve_00029553;2 20;5168 5188,-23.18,18,72.22%,77.78%,0.997579534055322,0.997579534055322,1,0.044302909403768
987,peve-mir-novel-3,Peve_00029337,CDS,Peve_00029337;2 10;14196 14217,-22.58,8,100.00%,100.00%,0.999786507142086,0.999786507142086,1,0.0131551111881724
988,peve-mir-novel-3,Peve_00029613,CDS,Peve_00029613;2 19;16357 16379,-21.2,18,83.33%,83.33%,0.99908589935091,0.99908589935091,1,0.0272223251762608
989,peve-mir-novel-3,Peve_00031279,CDS,Peve_00031279;2 21;4638 4663,-20.56,23,65.22%,73.91%,-0.999788315113122,0.999788315113122,-1,0.0130992885452887
990,peve-mir-novel-3,Peve_00031401,CDS,Peve_00031401;2 20;38656 38679,-22.95,20,75.00%,80.00%,-0.999574748753192,0.999574748753192,-1,0.0185666397208717
991,peve-mir-novel-3,Peve_00031438,CDS,Peve_00031438;2 19;13339 13360,-20.02,17,70.59%,70.59%,0.999463033231593,0.999463033231593,1,0.0208635525823051
992,peve-mir-novel-3,Peve_00031436,CDS,Peve_00031436;2 20;2372 2393,-22.12,18,72.22%,77.78%,0.998066590605977,0.998066590605977,1,0.0395937858906724
993,peve-mir-novel-3,Peve_00031940,CDS,Peve_00031940;2 21;16569 16587,-20.27,19,78.95%,78.95%,-0.999663016871668,0.999663016871668,-1,0.0165276609923165
994,peve-mir-novel-3,Peve_00032517,CDS,Peve_00032517;2 19;12745 12764,-20.5,17,76.47%,82.35%,0.999294723514205,0.999294723514205,1,0.0239111437943281
995,peve-mir-novel-3,Peve_00032741,CDS,Peve_00032741;2 19;247 267,-21.16,17,76.47%,76.47%,0.998858866440977,0.998858866440977,1,0.0304161798288484
996,peve-mir-novel-3,Peve_00033364,CDS,Peve_00033364;2 21;13975 14000,-24.72,23,60.87%,65.22%,0.999260034938896,0.999260034938896,1,0.0244921839031936
997,peve-mir-novel-3,Peve_00033615,CDS,Peve_00033615;2 21;14876 14901,-21.33,23,69.57%,73.91%,0.997011540117915,0.997011540117915,1,0.0492296843450919
998,peve-mir-novel-3,Peve_00033936,CDS,Peve_00033936;2 21;292 311,-22.6,19,68.42%,73.68%,0.999380858601722,0.999380858601722,1,0.022403323633518
999,peve-mir-novel-3,Peve_00034383,CDS,Peve_00034383;2 19;1299 1322,-20.76,19,73.68%,78.95%,-0.999988382607111,0.999988382607111,-1,0.00306866782499649
1000,peve-mir-novel-3,Peve_00034882,CDS,Peve_00034882;2 21;60065 60087,-22.05,20,70.00%,75.00%,0.999032467114065,0.999032467114065,1,0.0280067690996117
1001,peve-mir-novel-3,Peve_00035917,CDS,Peve_00035917;2 20;1614 1637,-21.21,20,75.00%,75.00%,0.999981018293529,0.999981018293529,1,0.00392250435471787
1002,peve-mir-novel-3,Peve_00036254,CDS,Peve_00036254;2 21;17798 17821,-22.92,21,76.19%,76.19%,0.999880035047393,0.999880035047393,1,0.00986112935939381
1003,peve-mir-novel-3,Peve_00036728,CDS,Peve_00036728;2 21;10938 10962,-22.71,22,68.18%,77.27%,0.997360080379969,0.997360080379969,1,0.0462685682564016
1004,peve-mir-novel-3,Peve_00036728,CDS,Peve_00036728;2 21;11009 11033,-22.71,22,68.18%,77.27%,0.997360080379969,0.997360080379969,1,0.0462685682564016
1005,peve-mir-novel-3,Peve_00036754,CDS,Peve_00036754;2 12;2868 2889,-20.93,10,100.00%,100.00%,0.998289056177381,0.998289056177381,1,0.0372455967032224
1006,peve-mir-novel-3,Peve_00037143,CDS,Peve_00037143;2 21;3083 3105,-22.53,21,80.95%,80.95%,0.997039206619985,0.997039206619985,1,0.0490011626023253
1007,peve-mir-novel-3,Peve_00037461,CDS,Peve_00037461;2 21;520 543,-20.46,21,66.67%,71.43%,0.999848047205772,0.999848047205772,1,0.0110982618086229
1008,peve-mir-novel-3,Peve_00037461,CDS,Peve_00037461;2 21;652 675,-20.46,21,66.67%,71.43%,0.999848047205772,0.999848047205772,1,0.0110982618086229
