sample73	sample79	sample82
Cluster_8569	104	146	252
Cluster_8570	46	45	71
Cluster_8571	114	186	176
Cluster_8572	8	21	33
Cluster_8573	12	27	56
Cluster_8574	1789	1874	2423
Cluster_8575	53	33	52
Cluster_8576	45	90	39
Cluster_8577	113	83	48
Cluster_8578	33	23	34
Cluster_8579	1506	126	3260
Cluster_8580	470	351	4
Cluster_8581	67	112	27
Cluster_8582	29	49	42
Cluster_8583	130	13	26
Cluster_8584	1	0	215
Cluster_8585	7	27	18
Cluster_8586	24	65	177
Cluster_8587	29	23	68
Cluster_8588	33	7	80
Cluster_8589	20	16	56
Cluster_8590	42	46	241
Cluster_8591	56	13	27
Cluster_8592	1011	6	897
Cluster_8593	49	0	60
Cluster_8594	233	3	25
Cluster_8595	6	39	44
Cluster_8596	267	509	146
Cluster_8597	1052	1589	2762
Cluster_8598	5	1	73
Cluster_8599	11	9	77
Cluster_8600	0	46	44
Cluster_8601	23	92	75
Cluster_8602	18	25	62
Cluster_8603	3	12	31
Cluster_8604	0	10	43
Cluster_8605	40	10	4
Cluster_8606	10	27	8
Cluster_8607	3	6	117
Cluster_8608	3	30	103
Cluster_8609	0	106	603
Cluster_8610	435	115	2863
Cluster_8611	447	54	1031
Cluster_8612	9	32	99
Cluster_8613	29	4	25
Cluster_8614	0	120	65
Cluster_8615	5	32	40
Cluster_8616	81	0	10
Cluster_8617	31	24	32
Cluster_8618	1	24	25
Cluster_8619	21	2	72
Cluster_8620	0	42	81
Cluster_8621	5	44	44
Cluster_8622	22	27	26
Cluster_8623	12	38	34
Cluster_8624	0	1	76
Cluster_8625	37	15	3
Cluster_8626	0	3	87
Cluster_8627	84	5	18
Cluster_8628	56	12	202
Cluster_8629	0	0	83
Cluster_8630	37	240	808
Cluster_8631	10	40	45
Cluster_8632	3	45	13
Cluster_8633	2	189	66
Cluster_8634	30	78	297
Cluster_8635	71	1	0
Cluster_8636	119	0	209
Cluster_8637	1	0	96
Cluster_8638	0	142	208
Cluster_8639	0	38	55
Cluster_8640	0	81	38
Cluster_8641	0	47	38
Cluster_8642	4	225	125
Cluster_8643	0	11	1221
Cluster_8644	72	18	2
Cluster_8645	9	5	47
Cluster_8646	40	23	68
Cluster_8647	67	15	28
Cluster_8648	42	32	88
Cluster_8649	128	100	24
Cluster_8650	21	21	27
Cluster_8651	13	2	30
Cluster_8652	7	45	80
Cluster_8653	3	84	188
Cluster_8654	93	0	0
Cluster_8655	45	0	0
Cluster_8656	3	15	31
Cluster_8657	84	0	98
Cluster_8658	794	0	882
Cluster_8659	64	135	41
Cluster_8660	134	421	1355
Cluster_8661	21	13	17
Cluster_8662	3	59	47
Cluster_8663	38	14	60
Cluster_8664	617	71	895
Cluster_8665	50	22	59
Cluster_8666	63	46	56
Cluster_8667	397	26	3554
Cluster_8668	53	101	1362
Cluster_8669	8	178	13
Cluster_8670	90	110	6676
Cluster_8671	101	84	2476
Cluster_8672	15	37	28
Cluster_8673	8	18	21
Cluster_8674	42	24	19
Cluster_8675	470	18	376
Cluster_8676	76	0	9
Cluster_8677	2338	6	1274
Cluster_8678	10610	9	3762
Cluster_8679	411	4	184
Cluster_8680	14	91	35
Cluster_8681	41	104	545
Cluster_8682	6	819	162
Cluster_8683	185	69	70
Cluster_8684	179	74	181
Cluster_8685	211	24	130
Cluster_8686	25	52	62
Cluster_8687	34	178	17
Cluster_8688	6	53	83
Cluster_8689	1404	1370	2026
Cluster_8690	1595	558	1375
Cluster_8691	60	48	28
Cluster_8692	42	44	17
Cluster_8693	104	175	121
Cluster_8694	345	45	194
Cluster_8695	30	44	36
Cluster_8696	369	260	1
Cluster_8697	6	49	85
Cluster_8698	11	94	48
Cluster_8699	13	51	66
Cluster_8700	5	53	72
Cluster_8701	31	89	153
Cluster_8702	108	336	128
Cluster_8703	45	1089	207
Cluster_8704	15	23	67
Cluster_8705	25	48	58
Cluster_8706	45	179	214
Cluster_8707	83	229	372
Cluster_8708	60998	122887	120017
Cluster_8709	471	2018	3980
Cluster_8710	76665	154276	103626
Cluster_8711	13	66	121
Cluster_8712	125	501	242
Cluster_8713	1247	5697	7091
Cluster_8714	162	1165	491
Cluster_8715	84	130	89
Cluster_8716	71	177	197
Cluster_8717	2	34	56
Cluster_8718	337	76	130
Cluster_8719	2	39	104
Cluster_8720	0	213	1
Cluster_8721	36	30	34
Cluster_8722	41	36	72
Cluster_8723	3	52	77
Cluster_8724	3	0	58
Cluster_8725	0	100	37
Cluster_8726	27	14	79
Cluster_8727	1	0	65
Cluster_8728	5	36	41
Cluster_8729	380	0	197
Cluster_8730	0	789	140
Cluster_8731	0	173	21
Cluster_8732	8	20	143
Cluster_8733	0	0	38
Cluster_8734	3	4701	10
Cluster_8735	0	51	59
Cluster_8736	2	106	24
Cluster_8737	15	47	5
Cluster_8738	2	0	58
Cluster_8739	378	493	507
Cluster_8740	517	1406	29
Cluster_8741	277	333	2
Cluster_8742	743	540	0
Cluster_8743	44	19	0
Cluster_8744	1294	488	388
Cluster_8745	127	47	5
Cluster_8746	128	348	419
Cluster_8747	71	63	96
Cluster_8748	7	10	48
Cluster_8749	33	1	22
Cluster_8750	67	72	106
Cluster_8751	33	13	42
Cluster_8752	82	18	2
Cluster_8753	0	61	0
Cluster_8754	15	40	0
Cluster_8755	53	14	6
Cluster_8756	15	18	13
Cluster_8757	76	0	0
Cluster_8758	72	1	0
Cluster_8759	157	9	32
Cluster_8760	91	6	26
Cluster_8761	148	29	70
Cluster_8762	87	15	14
Cluster_8763	146	18	26
Cluster_8764	69	44	16
Cluster_8765	142	11	9
Cluster_8766	177	1	48
Cluster_8767	57	0	0
Cluster_8768	144	19	3
Cluster_8769	78	3	17
Cluster_8770	286	20	90
Cluster_8771	131	9	59
Cluster_8772	91	16	42
Cluster_8773	47	1	62
Cluster_8774	204	7	12
Cluster_8775	31	15	44
Cluster_8776	166	5	8
Cluster_8777	2	138	0
Cluster_8778	0	23	31
Cluster_8779	0	0	151
Cluster_8780	28	88	7
Cluster_8781	24	20	1
Cluster_8782	92	171	200
Cluster_8783	113	618	405
Cluster_8784	6	143	0
Cluster_8785	3	189	7
Cluster_8786	15	111	26
Cluster_8787	79	14	339
Cluster_8788	466	404	983
Cluster_8789	30	10	34
Cluster_8790	8	20	57
Cluster_8791	23	11	9
Cluster_8792	6	30	83
Cluster_8793	56	1	109
Cluster_8794	2	13	24
Cluster_8795	2	53	10
Cluster_8796	19	0	188
Cluster_8797	6	2	55
Cluster_8798	49	19	27
Cluster_8799	15	22	26
Cluster_8800	29	4	23
Cluster_8801	95	1	4
Cluster_8802	23	11	9
Cluster_8803	42	3	40
Cluster_8804	13	10	41
Cluster_8805	26	7	36
Cluster_8806	25	219	186
Cluster_8807	10	38	12
Cluster_8808	5	78	17
Cluster_8809	16	74	33
Cluster_8810	13	60	0
Cluster_8811	21	322	2
Cluster_8812	13	596	496
Cluster_8813	15	43	87
Cluster_8814	27	103	6
Cluster_8815	286	0	153
Cluster_8816	207	0	117
Cluster_8817	22	23	31
Cluster_8818	12	1	41
Cluster_8819	19	9	39
Cluster_8820	91	168	148
Cluster_8821	81	161	35
Cluster_8822	31	91	18
Cluster_8823	20	44	39
Cluster_8824	499	1563	1461
Cluster_8825	536	209	341
Cluster_8826	97	173	517
Cluster_8827	110	123	349
Cluster_8828	7	151	27
Cluster_8829	106	554	645
Cluster_8830	55	6	18
Cluster_8831	11	26	21
Cluster_8832	34	77	95
Cluster_8833	8	97	18
Cluster_8834	49	515	195
Cluster_8835	1	90	16
Cluster_8836	19	0	73
Cluster_8837	79	237	92
Cluster_8838	12	27	52
Cluster_8839	53	4	14
Cluster_8840	9	37	23
Cluster_8841	399	361	624
Cluster_8842	86	33	12
Cluster_8843	60	18	10
Cluster_8844	9	8	40
Cluster_8845	57	2	15
Cluster_8846	52	97	1133
Cluster_8847	16	21	32
Cluster_8848	6	14	31
Cluster_8849	21	10	54
Cluster_8850	591	522	1049
Cluster_8851	27	15	31
Cluster_8852	27	4	142
Cluster_8853	6	8	104
Cluster_8854	599	725	999
Cluster_8855	221	143	76
Cluster_8856	0	74	0
Cluster_8857	1	48	166
Cluster_8858	42	14	20
Cluster_8859	799	489	423
Cluster_8860	13	25	48
Cluster_8861	19	30	88
Cluster_8862	24	0	92
Cluster_8863	11	9	147
Cluster_8864	73	29	295
Cluster_8865	3	7	58
Cluster_8866	97	48	254
Cluster_8867	1340	2048	1849
Cluster_8868	4	31	265
Cluster_8869	22	0	121
Cluster_8870	19	4	16
Cluster_8871	230	218	52
Cluster_8872	17	30	44
Cluster_8873	100	2	5
Cluster_8874	52	38	0
Cluster_8875	3	18	98
Cluster_8876	8	0	45
Cluster_8877	6	0	44
Cluster_8878	1393	1676	1995
Cluster_8879	12	3	71
Cluster_8880	1	5	80
Cluster_8881	1402	1132	428
Cluster_8882	26	3	26
Cluster_8883	28	107	0
Cluster_8884	23796	11978	23
Cluster_8885	1333	0	0
Cluster_8886	83	55	2
Cluster_8887	51120	16397	46
Cluster_8888	9154	4506	7472
Cluster_8889	31	2	53
Cluster_8890	4	69	109
Cluster_8891	1	55	83
Cluster_8892	23	1	30
Cluster_8893	34	0	28
Cluster_8894	30	16	20
Cluster_8895	514	1229	486
Cluster_8896	0	834	0
Cluster_8897	27	50	143
Cluster_8898	13	14	86
Cluster_8899	24	13	14
Cluster_8900	1	91	78
Cluster_8901	25	27	17
Cluster_8902	113	106	119
Cluster_8903	32	46	74
Cluster_8904	300	405	368
Cluster_8905	3	10	30
Cluster_8906	95	51	104
Cluster_8907	17	17	175
Cluster_8908	63	1	5
Cluster_8909	31	65	138
Cluster_8910	4	43	50
Cluster_8911	11	37	15
Cluster_8912	11	78	48
Cluster_8913	13	26	24
Cluster_8914	24	3	29
Cluster_8915	17	10	47
Cluster_8916	7	1	480
Cluster_8917	6	42	27
Cluster_8918	44	10	19
Cluster_8919	7	153	14
Cluster_8920	20	9	14
Cluster_8921	12	48	61
Cluster_8922	99	197	349
Cluster_8923	28	3	24
Cluster_8924	386	516	649
Cluster_8925	93	193	334
Cluster_8926	17	47	41
Cluster_8927	47	37	96
Cluster_8928	40	43	16
Cluster_8929	122	1	3
Cluster_8930	0	0	156
Cluster_8931	15	296	611
Cluster_8932	22	24	13
Cluster_8933	9	2	51
Cluster_8934	94	6	5
Cluster_8935	1	0	47
Cluster_8936	5	25	39
Cluster_8937	1520	237	1975
Cluster_8938	169	551	439
Cluster_8939	43	18	137
Cluster_8940	59	8	32
Cluster_8941	31	5	30
Cluster_8942	135	56	46
Cluster_8943	245	66	135
Cluster_8944	61	9	38
Cluster_8945	72	18	31
Cluster_8946	357	75	100
Cluster_8947	2	0	75
Cluster_8948	1	3	45
Cluster_8949	46	4	0
Cluster_8950	29	89	124
Cluster_8951	3	88	105
Cluster_8952	436	93	29
Cluster_8953	43	34	28
Cluster_8954	14	32	0
Cluster_8955	15	29	0
Cluster_8956	28	27	20
Cluster_8957	7	38	32
Cluster_8958	0	0	72
Cluster_8959	2	27	170
Cluster_8960	64	4	0
Cluster_8961	28	63	13
Cluster_8962	42	27	77
Cluster_8963	39	0	206
Cluster_8964	30	0	208
Cluster_8965	40	3	81
Cluster_8966	33	89	34
Cluster_8967	423	29	0
Cluster_8968	4	5	41
Cluster_8969	8	0	116
Cluster_8970	132	89	15
Cluster_8971	11	7	35
Cluster_8972	512	613	395
Cluster_8973	290	145	722
Cluster_8974	2404	2926	2750
Cluster_8975	556	67	484
Cluster_8976	7625	5357	8412
Cluster_8977	6	21	18
Cluster_8978	0	8	195
Cluster_8979	93	9	14
Cluster_8980	46	1	366
Cluster_8981	39	58	52
Cluster_8982	50	53	110
Cluster_8983	32	129	186
Cluster_8984	23	59	51
Cluster_8985	55	3	4
Cluster_8986	6	45	6
Cluster_8987	171	203	147
Cluster_8988	8910	10539	12728
Cluster_8989	58	0	0
Cluster_8990	23	65	166
Cluster_8991	10	0	33
Cluster_8992	0	0	46
Cluster_8993	16	165	495
Cluster_8994	72	96	254
Cluster_8995	12	19	35
Cluster_8996	2	253	0
Cluster_8997	14	1	120
Cluster_8998	17	48	54
Cluster_8999	18	11	46
Cluster_9000	5	14	32
Cluster_9001	681	2822	290
Cluster_9002	22	27	12
Cluster_9003	17	10	27
Cluster_9004	75	88	47
Cluster_9005	46	2	26
Cluster_9006	81	6	1
Cluster_9007	49	43	36
Cluster_9008	79	234	160
Cluster_9009	28	31	0
Cluster_9010	7	25	75
Cluster_9011	12	12	33
Cluster_9012	0	15	160
Cluster_9013	502	677	956
Cluster_9014	71	7	158
Cluster_9015	423	360	150
Cluster_9016	89	59	97
Cluster_9017	6	2	48
Cluster_9018	37	27	3
Cluster_9019	54	21	12
Cluster_9020	485	0	0
Cluster_9021	263	160	159
Cluster_9022	188	10	35
Cluster_9023	0	643	566
Cluster_9024	8	30	20
Cluster_9025	9	29	20
Cluster_9026	11	39	8
Cluster_9027	339	44	1
Cluster_9028	166	71	719
Cluster_9029	28	29	223
Cluster_9030	25	13	155
Cluster_9031	60	13	270
Cluster_9032	437	17	2437
Cluster_9033	769	22	102
Cluster_9034	162	5	14
Cluster_9035	406	16	31
Cluster_9036	66	5	13
Cluster_9037	99	7	5
Cluster_9038	107	6	5
Cluster_9039	60	1	6
Cluster_9040	61	7	9
Cluster_9041	70	1	13
Cluster_9042	233	12	24
Cluster_9043	103	5	5
Cluster_9044	79	9	3
Cluster_9045	557	28	29
Cluster_9046	172	5	16
Cluster_9047	246	8	9
Cluster_9048	0	2	56
Cluster_9049	13	3	35
Cluster_9050	1	370	0
Cluster_9051	0	61	5
Cluster_9052	0	1125	0
Cluster_9053	0	242	266
Cluster_9054	2	73	22
Cluster_9055	5	0	235
Cluster_9056	2	3	116
Cluster_9057	53	0	12
Cluster_9058	143	193	802
Cluster_9059	12249	6507	22974
Cluster_9060	208	43	234
Cluster_9061	163	59	41
Cluster_9062	378	84	112
Cluster_9063	1876	2007	162
Cluster_9064	322	324	1161
Cluster_9065	21	7	36
Cluster_9066	8	27	13
Cluster_9067	34	14	18
Cluster_9068	102	5	96
Cluster_9069	0	0	77
Cluster_9070	50	9	1
Cluster_9071	82	0	0
Cluster_9072	41	0	1
Cluster_9073	1	0	71
Cluster_9074	2	19	45
Cluster_9075	41	180	235
Cluster_9076	13	38	46
Cluster_9077	1	9	155
Cluster_9078	1	290	1
Cluster_9079	7	162	80
Cluster_9080	6	158	2
Cluster_9081	49	57	62
Cluster_9082	90	159	102
Cluster_9083	22	55	5
Cluster_9084	36	120	0
Cluster_9085	37	50	8
Cluster_9086	50	58	31
Cluster_9087	11	28	21
Cluster_9088	17	86	43
Cluster_9089	17	58	0
Cluster_9090	131	357	4
Cluster_9091	140	356	4
Cluster_9092	36	172	0
Cluster_9093	84	233	0
Cluster_9094	25	85	0
Cluster_9095	39	96	15
Cluster_9096	38	87	2
Cluster_9097	18	70	3
Cluster_9098	40	171	0
Cluster_9099	24	67	0
Cluster_9100	21	45	33
Cluster_9101	42	168	2
Cluster_9102	39	66	167
Cluster_9103	71	118	119
Cluster_9104	488	748	659
Cluster_9105	7	99	0
Cluster_9106	430	120	0
Cluster_9107	30	55	0
Cluster_9108	45	127	0
Cluster_9109	106	131	0
Cluster_9110	221	220	91
Cluster_9111	167	66	143
Cluster_9112	0	443	107
Cluster_9113	7	51	7
Cluster_9114	41	15	15
Cluster_9115	2	23	226
Cluster_9116	36	16	32
Cluster_9117	41	48	61
Cluster_9118	27	49	26
Cluster_9119	40	23	52
Cluster_9120	9	26	69
Cluster_9121	8	36	26
Cluster_9122	13	38	32
Cluster_9123	146	29	14
Cluster_9124	420	332	613
Cluster_9125	229	296	254
Cluster_9126	10	14	31
Cluster_9127	15	76	161
Cluster_9128	0	20	72
Cluster_9129	77	9	155
Cluster_9130	418	365	159
Cluster_9131	156	0	1
Cluster_9132	17	244	21
Cluster_9133	76	0	229
Cluster_9134	0	0	200
Cluster_9135	0	0	192
Cluster_9136	1	0	196
Cluster_9137	163	0	0
Cluster_9138	42	180	165
Cluster_9139	28	99	71
Cluster_9140	126	37	22
Cluster_9141	76	0	3
Cluster_9142	28	3	23
Cluster_9143	10	31	48
Cluster_9144	45	7	3
Cluster_9145	138	2	0
Cluster_9146	0	5	54
Cluster_9147	74	25	113
Cluster_9148	176	1	1
Cluster_9149	191	0	0
Cluster_9150	1244	1940	843
Cluster_9151	15	0	24
Cluster_9152	106	51	1
Cluster_9153	133	172	325
Cluster_9154	0	97	3305
Cluster_9155	9	16	20
Cluster_9156	344	2	0
Cluster_9157	43	7	11
Cluster_9158	1064	1924	3282
Cluster_9159	1	1	59
Cluster_9160	7	59	142
Cluster_9161	32	12	9
Cluster_9162	51	55	139
Cluster_9163	42	45	73
Cluster_9164	671	787	885
Cluster_9165	0	24	42
Cluster_9166	1	28	33
Cluster_9167	49	1	49
Cluster_9168	35	1	25
Cluster_9169	29	10	26
Cluster_9170	3	86	3
Cluster_9171	158	351	395
Cluster_9172	39	16	1
Cluster_9173	0	45	25
Cluster_9174	1	42	7
Cluster_9175	93	0	2
Cluster_9176	0	141	0
Cluster_9177	320	1430	2564
Cluster_9178	0	1045	209
Cluster_9179	2	1627	4473
Cluster_9180	5	116	116
Cluster_9181	9	43	36
Cluster_9182	0	19	27
Cluster_9183	25	6	35
Cluster_9184	316	250	475
Cluster_9185	125	30	39
Cluster_9186	42	3	0
Cluster_9187	0	1	65
Cluster_9188	6	20	39
Cluster_9189	0	9	170
Cluster_9190	319	11	12
Cluster_9191	93	105	68
Cluster_9192	4	1395	7
Cluster_9193	48	830	24
Cluster_9194	58	27	35
Cluster_9195	325	244	298
Cluster_9196	42	47	72
Cluster_9197	27	87	8
Cluster_9198	104	205	72
Cluster_9199	24	109	24
Cluster_9200	9	65	0
Cluster_9201	14	28	14
Cluster_9202	11	211	5
Cluster_9203	79	56	49
Cluster_9204	32	17	9
Cluster_9205	29	5	31
Cluster_9206	501	1065	317
Cluster_9207	59	206	100
Cluster_9208	58	83	66
Cluster_9209	50	49	61
Cluster_9210	326	3269	239
Cluster_9211	25	31	45
Cluster_9212	243	191	98
Cluster_9213	68	62	65
Cluster_9214	11	36	12
Cluster_9215	13	49	53
Cluster_9216	94	7	113
Cluster_9217	9	25	89
Cluster_9218	0	0	64
Cluster_9219	74	107	33
Cluster_9220	12	153	9
Cluster_9221	36	38	55
Cluster_9222	82	69	56
Cluster_9223	74	7	96
Cluster_9224	230	254	395
Cluster_9225	547	134	69
Cluster_9226	90	23	26
Cluster_9227	18	53	39
Cluster_9228	25	27	93
Cluster_9229	40	29	25
Cluster_9230	44	80	45
Cluster_9231	120	131	0
Cluster_9232	1136	1259	707
Cluster_9233	1062	43	1185
Cluster_9234	27	168	100
Cluster_9235	17	66	46
Cluster_9236	17	14	23
Cluster_9237	70	102	30
Cluster_9238	39	60	117
Cluster_9239	6	46	75
Cluster_9240	172	289	533
Cluster_9241	38	104	257
Cluster_9242	232	533	949
Cluster_9243	84	106	200
Cluster_9244	911	6	2
Cluster_9245	461	58	90
Cluster_9246	0	54	2
Cluster_9247	59	195	84
Cluster_9248	0	129	0
Cluster_9249	58	51	23
Cluster_9250	212	2470	241
Cluster_9251	5	1818	148
Cluster_9252	5	59	11
Cluster_9253	0	14	78
Cluster_9254	12	54	53
Cluster_9255	278	436	709
Cluster_9256	20	19	38
Cluster_9257	51	115	57
Cluster_9258	4	0	40
Cluster_9259	15	144	10
Cluster_9260	28	91	89
Cluster_9261	22	55	58
Cluster_9262	8	17	28
Cluster_9263	14	34	54
Cluster_9264	49	67	217
Cluster_9265	38	7	58
Cluster_9266	132	41	138
Cluster_9267	117	20	19
Cluster_9268	631	224	461
Cluster_9269	101	74	63
Cluster_9270	26	37	39
Cluster_9271	29	42	108
Cluster_9272	35	110	103
Cluster_9273	51	121	199
Cluster_9274	690	1501	2867
Cluster_9275	56	180	236
Cluster_9276	147	376	815
Cluster_9277	83	209	349
Cluster_9278	67	100	121
Cluster_9279	51	0	2
Cluster_9280	269	226	29
Cluster_9281	0	38	35
Cluster_9282	0	0	342
Cluster_9283	1	0	63
Cluster_9284	140	110	10
Cluster_9285	1	766	1
Cluster_9286	271	140	155
Cluster_9287	4	403	34
Cluster_9288	36	44	26
Cluster_9289	16937	32259	24127
Cluster_9290	107	264	499
Cluster_9291	15	38	78
Cluster_9292	461	0	6
Cluster_9293	2	742	2066
Cluster_9294	5	50	74
Cluster_9295	9	0	74
Cluster_9296	27	25	91
Cluster_9297	23	5	47
Cluster_9298	9	47	165
Cluster_9299	135	16	0
Cluster_9300	7	16	20
Cluster_9301	26	15	71
Cluster_9302	66	9	16
Cluster_9303	33	4	8
Cluster_9304	123	25	45
Cluster_9305	55	9	20
Cluster_9306	0	0	185
Cluster_9307	55	4	7
Cluster_9308	145	80	30
Cluster_9309	70	109	170
Cluster_9310	41	35	367
Cluster_9311	97	9	0
Cluster_9312	39	154	263
Cluster_9313	10955	21158	14208
Cluster_9314	41	95	247
Cluster_9315	16	28	63
Cluster_9316	15	77	133
Cluster_9317	41	74	354
Cluster_9318	14	32	148
Cluster_9319	13	59	51
Cluster_9320	7	7	75
Cluster_9321	2	31	63
Cluster_9322	3	29	66
Cluster_9323	0	42	50
Cluster_9324	18	30	90
Cluster_9325	27	23	50
Cluster_9326	139	317	926
Cluster_9327	0	0	43
Cluster_9328	1439	1	849
Cluster_9329	131	0	229
Cluster_9330	19	22	52
Cluster_9331	998	1226	1752
Cluster_9332	5	94	1
Cluster_9333	1983	0	2012
Cluster_9334	111	120	59
Cluster_9335	215	147	338
Cluster_9336	8	63	160
Cluster_9337	0	67	2
Cluster_9338	83	80	104
Cluster_9339	100	126	236
Cluster_9340	160	109	148
Cluster_9341	520	666	594
Cluster_9342	30	15	1
Cluster_9343	1	14	75
Cluster_9344	9	13	33
Cluster_9345	107	79	76
Cluster_9346	55	73	109
Cluster_9347	1852	2095	2307
Cluster_9348	5086	5933	10360
Cluster_9349	65	141	159
Cluster_9350	4	45	34
Cluster_9351	439	764	683
Cluster_9352	589	941	583
Cluster_9353	13	53	65
Cluster_9354	606	1019	872
Cluster_9355	17	69	62
Cluster_9356	48	52	42
Cluster_9357	240	659	414
Cluster_9358	192	456	427
Cluster_9359	60	86	164
Cluster_9360	30	24	43
Cluster_9361	56	126	58
Cluster_9362	27	33	82
Cluster_9363	37	7	46
Cluster_9364	103	97	54
Cluster_9365	143	168	119
Cluster_9366	67	111	105
Cluster_9367	303	324	222
Cluster_9368	5480	4781	1065
Cluster_9369	33	47	47
Cluster_9370	330	1351	533
Cluster_9371	363	549	476
Cluster_9372	27	81	64
Cluster_9373	7256	298	19553
Cluster_9374	13	25	338
Cluster_9375	292	397	355
Cluster_9376	33	34	24
Cluster_9377	73	160	108
Cluster_9378	83	46	49
Cluster_9379	438	447	440
Cluster_9380	44	91	60
Cluster_9381	195	158	152
Cluster_9382	212	408	338
Cluster_9383	41	122	201
Cluster_9384	129	157	155
Cluster_9385	25	43	27
Cluster_9386	194	224	194
Cluster_9387	71	88	60
Cluster_9388	29	67	87
Cluster_9389	39	87	69
Cluster_9390	37	98	84
Cluster_9391	47	62	79
Cluster_9392	64	181	90
Cluster_9393	313	287	447
Cluster_9394	105	264	274
Cluster_9395	48	85	95
Cluster_9396	106	238	305
Cluster_9397	77	183	182
Cluster_9398	91	168	196
Cluster_9399	100	275	275
Cluster_9400	41	98	89
Cluster_9401	41	64	99
Cluster_9402	137	40	62
Cluster_9403	66	38	29
Cluster_9404	737	971	1163
Cluster_9405	85	144	169
Cluster_9406	266	464	280
Cluster_9407	129	156	148
Cluster_9408	126	209	157
Cluster_9409	84	67	46
Cluster_9410	120	281	221
Cluster_9411	335	20	240
Cluster_9412	732	581	292
Cluster_9413	147	27	126
Cluster_9414	1227	27	858
Cluster_9415	5119	190	3670
Cluster_9416	26	53	83
Cluster_9417	22	28	39
Cluster_9418	96	96	150
Cluster_9419	115	107	443
Cluster_9420	3	73	1
Cluster_9421	24	35	23
Cluster_9422	12	193	48
Cluster_9423	26	255	29
Cluster_9424	44	57	71
Cluster_9425	0	61	13
Cluster_9426	3	51	4
Cluster_9427	5	128	1
Cluster_9428	28	18	60
Cluster_9429	11	254	20
Cluster_9430	180	120	174
Cluster_9431	2	1459	3333
Cluster_9432	67	36	1
Cluster_9433	67	46	33
Cluster_9434	468	12	14
Cluster_9435	43	57	75
Cluster_9436	147	14	363
Cluster_9437	165	91	24
Cluster_9438	19	23	24
Cluster_9439	5	18	27
Cluster_9440	5	7	30
Cluster_9441	89	2	2
Cluster_9442	20	58	0
Cluster_9443	4	51	10
Cluster_9444	659	246	687
Cluster_9445	3278	3051	5326
Cluster_9446	114	14	9
Cluster_9447	0	108	446
Cluster_9448	122	3	124
Cluster_9449	7562	1487	2691
Cluster_9450	0	208	97
Cluster_9451	0	0	86
Cluster_9452	184	248	227
Cluster_9453	3	134	13
Cluster_9454	589	62	88
Cluster_9455	157	10	18
Cluster_9456	0	0	94
Cluster_9457	0	0	224
Cluster_9458	2	0	739
Cluster_9459	175	39	84
Cluster_9460	36	22	9
Cluster_9461	320	445	558
Cluster_9462	374	342	251
Cluster_9463	296	9	421
Cluster_9464	42	1	3
Cluster_9465	39	175	145
Cluster_9466	598	384	1097
Cluster_9467	15	18	94
Cluster_9468	29	24	51
Cluster_9469	77	86	60
Cluster_9470	90	192	196
Cluster_9471	224	7	9
Cluster_9472	145	317	235
Cluster_9473	8427	3968	13757
Cluster_9474	6385	6820	10442
Cluster_9475	27353	175542	44746
Cluster_9476	119	117	212
Cluster_9477	333	369	110
Cluster_9478	141	200	119
Cluster_9479	687	1188	244
Cluster_9480	2276	3387	1002
Cluster_9481	109	230	358
Cluster_9482	4032	4711	6245
Cluster_9483	1501	1117	3209
Cluster_9484	120	129	146
Cluster_9485	5	80	10
Cluster_9486	27	83	82
Cluster_9487	4	98	46
Cluster_9488	30	1178	893
Cluster_9489	2604	941	4778
Cluster_9490	2112	890	895
Cluster_9491	721	872	1998
Cluster_9492	305	294	475
Cluster_9493	1075	1479	1485
Cluster_9494	163	202	204
Cluster_9495	84	26	43
Cluster_9496	24	13	42
Cluster_9497	53	9	38
Cluster_9498	177	30	991
Cluster_9499	608	0	70
Cluster_9500	925	0	0
Cluster_9501	1516	7729	1
Cluster_9502	20	230	0
Cluster_9503	51	55	3
Cluster_9504	4	97	60
Cluster_9505	1675	17638	4541
Cluster_9506	29	44	59
Cluster_9507	38	30	37
Cluster_9508	6	23	29
Cluster_9509	60	23	63
Cluster_9510	58	41	68
Cluster_9511	454	3261	5070
Cluster_9512	423	1060	839
Cluster_9513	98	160	164
Cluster_9514	944	2296	2444
Cluster_9515	125	212	262
Cluster_9516	22	49	51
Cluster_9517	1871	4708	4439
Cluster_9518	33	170	143
Cluster_9519	84	228	213
Cluster_9520	222	273	185
Cluster_9521	26	28	39
Cluster_9522	16	31	14
Cluster_9523	21	52	44
Cluster_9524	78	152	151
Cluster_9525	10	53	11
Cluster_9526	119	227	200
Cluster_9527	257	549	626
Cluster_9528	206	489	494
Cluster_9529	23	17	103
Cluster_9530	25	22	45
Cluster_9531	41	51	42
Cluster_9532	5	5	147
Cluster_9533	227	458	360
Cluster_9534	21	89	68
Cluster_9535	19	84	72
Cluster_9536	50	87	96
Cluster_9537	8	38	18
Cluster_9538	124	300	317
Cluster_9539	29	109	56
Cluster_9540	0	10	241
Cluster_9541	3	44	30
Cluster_9542	14	16	51
Cluster_9543	123	274	426
Cluster_9544	29	41	50
Cluster_9545	1737	794	5183
Cluster_9546	7	487	595
Cluster_9547	4	66	3
Cluster_9548	193	372	262
Cluster_9549	77	243	383
Cluster_9550	10	34	26
Cluster_9551	62	233	152
Cluster_9552	21	49	59
Cluster_9553	57	57	39
