,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value
762,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g29556.t1b,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g29556.t1b;2 22;308 333,-21.99,23,65.22%,82.61%,-0.944211987845358,0.944211987845358,-1,0.015684734646653
763,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g18403.t1a,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g18403.t1a;2 18;465 487,-22.48,16,68.75%,87.50%,-0.931929555088538,0.931929555088538,-1,0.021100218742159
764,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g3054.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g3054.t1;2 20;491 512,-22.51,18,77.78%,83.33%,-0.933913944141024,0.933913944141024,-1,0.0201904506483588
765,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g14836.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g14836.t1;2 18;556 577,-27.07,16,87.50%,93.75%,-0.900453064384724,0.900453064384724,-1,0.0371348962993556
766,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g25459.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g25459.t1;2 22;555 580,-23.13,23,60.87%,78.26%,-0.907256647839746,0.907256647839746,-1,0.033428913285408
767,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g30111.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g30111.t1;2 20;143 164,-22.65,18,72.22%,83.33%,-0.931929555088538,0.931929555088538,-1,0.0211002187421591
768,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___TS.g26105.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g26105.t1;2 21;470 491,-22.54,19,68.42%,84.21%,-0.956420695574493,0.956420695574493,-1,0.0108491278448096
769,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.g21547.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g21547.t1;2 21;339 361,-20.96,20,70.00%,80.00%,-0.906214923782366,0.906214923782366,-1,0.0339882392340703
770,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.g8039.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g8039.t1;2 21;9 30,-21.18,19,68.42%,78.95%,-0.880300650582873,0.880300650582873,-1,0.0488108158227748
771,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.g10194.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g10194.t1;2 21;73 92,-23.69,19,78.95%,84.21%,-0.942066678237258,0.942066678237258,-1,0.0165926622500592
772,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.g25844.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g25844.t1;2 20;27 48,-20.09,18,72.22%,77.78%,0.993115846217196,0.993115846217196,1,0.000684952936472363
773,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.g1120.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g1120.t1;2 21;948 968,-26.44,19,84.21%,84.21%,-0.904967505976228,0.904967505976228,-1,0.0346619015642873
774,ptuh-mir-novel-3,Pocillopora_meandrina_HIv1___TS.g26164.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g26164.t1;2 19;396 419,-21.29,19,73.68%,78.95%,0.90781138708514,0.90781138708514,1,0.033132275840799
775,ptuh-mir-novel-3,Pocillopora_meandrina_HIv1___RNAseq.g18085.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g18085.t1;2 21;464 488,-21.08,22,72.73%,72.73%,0.959291997233672,0.959291997233672,1,0.00979904509164128
776,ptuh-mir-novel-3,Pocillopora_meandrina_HIv1___RNAseq.g14958.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g14958.t1;2 20;182 203,-23.64,18,66.67%,88.89%,0.927936814689763,0.927936814689763,1,0.0229695778538617
777,ptuh-mir-novel-31,Pocillopora_meandrina_HIv1___RNAseq.g3315.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g3315.t1;2 19;961 981,-23.21,17,82.35%,82.35%,-0.922399900875207,0.922399900875207,-1,0.0256452206898009
778,ptuh-mir-novel-31,Pocillopora_meandrina_HIv1___TS.g23771.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g23771.t1;2 18;617 638,-23.58,16,81.25%,87.50%,-0.931388586488911,0.931388586488911,-1,0.0213504765008666
779,ptuh-mir-novel-20,Pocillopora_meandrina_HIv1___TS.g12745.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g12745.t1;2 20;115 139,-21.33,22,77.27%,81.82%,-0.920290111823724,0.920290111823724,-1,0.0266894874494484
780,ptuh-mir-novel-20,Pocillopora_meandrina_HIv1___TS.g3943.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g3943.t1;2 17;31 52,-20.15,16,93.75%,93.75%,-0.920634899767106,0.920634899767106,-1,0.0265179136510768
781,ptuh-mir-novel-26,Pocillopora_meandrina_HIv1___RNAseq.g9041.t1a,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g9041.t1a;2 21;447 473,-24.37,24,75.00%,75.00%,-0.88286285877885,0.88286285877885,-1,0.047270914120223
782,ptuh-mir-novel-26,Pocillopora_meandrina_HIv1___RNAseq.g4104.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g4104.t1;2 21;564 586,-21.52,20,70.00%,75.00%,0.878873396965531,0.878873396965531,1,0.0496753425334264
783,ptuh-mir-novel-25,Pocillopora_meandrina_HIv1___RNAseq.g14712.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g14712.t1;2 14;299 321,-22.32,13,92.31%,92.31%,-0.922440996057499,0.922440996057499,-1,0.0256250138290092
784,ptuh-mir-novel-18,Pocillopora_meandrina_HIv1___RNAseq.g27416.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g27416.t1;2 18;561 582,-20.48,16,75.00%,87.50%,0.963538372728917,0.963538372728917,1,0.0083118618353658
785,ptuh-mir-novel-18,Pocillopora_meandrina_HIv1___RNAseq.g1865.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g1865.t1;2 16;79 100,-21.56,14,85.71%,100.00%,0.914699191077989,0.914699191077989,1,0.0295207424194165
786,ptuh-mir-novel-18,Pocillopora_meandrina_HIv1___RNAseq.g26353.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g26353.t1;2 21;52 73,-22.63,19,78.95%,84.21%,-0.988707250891135,0.988707250891135,-1,0.00143812405780436
787,ptuh-mir-novel-18,Pocillopora_meandrina_HIv1___RNAseq.g10251.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g10251.t1;2 21;804 828,-20.44,22,77.27%,86.36%,0.901167799871621,0.901167799871621,1,0.0367397502842216
788,ptuh-mir-novel-18,Pocillopora_meandrina_HIv1___TS.g13692.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g13692.t1;2 21;819 843,-20.44,22,77.27%,86.36%,0.931470852795496,0.931470852795496,1,0.0213123576737912
789,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g21594.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g21594.t1;2 21;388 411,-20.46,21,76.19%,85.71%,0.882639999046593,0.882639999046593,1,0.0474042330985626
790,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g20276.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g20276.t1;2 21;56 75,-21.26,19,57.89%,89.47%,-0.975576127898506,0.975576127898506,-1,0.00456518245332873
791,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g15953.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g15953.t1;2 20;96 116,-20.94,18,61.11%,83.33%,0.951315168814306,0.951315168814306,1,0.0128005069263182
792,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g24675.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g24675.t1;2 21;895 915,-21.31,19,63.16%,78.95%,0.96863318658699,0.96863318658699,1,0.0066372088836617
793,ptuh-mir-2030,Pocillopora_meandrina_HIv1___TS.g16589.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g16589.t1;2 17;334 356,-26.47,16,87.50%,93.75%,0.963434717146151,0.963434717146151,1,0.0083471999364006
794,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g23169.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g23169.t1;2 21;212 234,-22.28,20,75.00%,85.00%,0.972424333140864,0.972424333140864,1,0.00547417035177573
795,ptuh-mir-2030,Pocillopora_meandrina_HIv1___TS.g16193.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g16193.t1;2 17;771 791,-23.76,15,86.67%,93.33%,0.951315168814306,0.951315168814306,1,0.0128005069263182
796,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g22915.t2,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g22915.t2;2 17;913 935,-26.47,16,87.50%,93.75%,0.954719422617249,0.954719422617249,1,0.0114876143703483
797,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g5433.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g5433.t1;2 21;682 702,-20.52,19,57.89%,84.21%,0.92574399213822,0.92574399213822,1,0.0240178348072135
798,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g1748.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g1748.t1;2 21;539 561,-23.28,20,70.00%,85.00%,-0.892055341598889,0.892055341598889,-1,0.041877012620314
799,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g13109.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g13109.t1;2 21;560 584,-23.27,22,68.18%,86.36%,-0.907134859532603,0.907134859532603,-1,0.0334941507784414
800,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g13373.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g13373.t1;2 18;715 735,-20.21,16,75.00%,87.50%,-0.882998992568619,0.882998992568619,-1,0.0471895347484374
801,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g8391.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g8391.t1;2 18;374 393,-20.47,16,81.25%,87.50%,-0.923798036149128,0.923798036149128,-1,0.0249606400798026
802,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g8879.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g8879.t1;2 21;87 108,-22.95,20,70.00%,90.00%,0.951315168814306,0.951315168814306,1,0.0128005069263181
803,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g9764.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g9764.t1;2 20;973 994,-21.22,18,61.11%,77.78%,0.951174707666104,0.951174707666104,1,0.0128556679152454
804,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g26343.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g26343.t1;2 21;584 605,-22.19,20,75.00%,85.00%,0.968235901601172,0.968235901601172,1,0.00676329813132959
805,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g26540.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g26540.t1;2 20;740 762,-20.44,19,73.68%,78.95%,0.896358056492014,0.896358056492014,1,0.0394246363024036
806,ptuh-mir-2030,Pocillopora_meandrina_HIv1___TS.g21578.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g21578.t1;2 21;945 966,-22.85,19,52.63%,94.74%,0.972633545720529,0.972633545720529,1,0.00541216244821857
807,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g18119.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g18119.t1;2 20;253 273,-21,18,77.78%,88.89%,0.883451160191259,0.883451160191259,1,0.0469195523731773
808,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g10665.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g10665.t1;2 21;56 82,-20.94,24,70.83%,75.00%,-0.973093753418005,0.973093753418005,-1,0.00527658516879749
809,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g17627.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g17627.t1;2 21;812 831,-20.77,19,57.89%,89.47%,-0.927717262065728,0.927717262065728,-1,0.0230738504058418
810,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g12194.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g12194.t1;2 18;453 475,-25.78,17,88.24%,88.24%,0.951315168814306,0.951315168814306,1,0.0128005069263181
811,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g13979.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g13979.t1;2 21;913 935,-21.62,20,70.00%,85.00%,-0.923537212113185,0.923537212113185,-1,0.0250878957317679
812,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g1018.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g1018.t1;2 21;807 826,-22.57,19,68.42%,84.21%,-0.899541566002569,0.899541566002569,-1,0.0376407767862467
813,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g25456.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g25456.t1;2 21;923 946,-26.69,21,61.90%,80.95%,0.930091115253792,0.930091115253792,1,0.0219545777654567
814,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g9286.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g9286.t1;2 21;424 445,-21.05,19,68.42%,84.21%,0.961144507446293,0.961144507446293,1,0.00914039514690395
815,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g5012.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g5012.t1;2 21;448 470,-21.8,20,75.00%,85.00%,0.951315168814306,0.951315168814306,1,0.0128005069263182
816,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g6383.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g6383.t1;2 20;859 883,-21.66,21,66.67%,80.95%,0.951315168814306,0.951315168814306,1,0.0128005069263182
817,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g12815.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g12815.t1;2 17;182 203,-22.46,15,86.67%,93.33%,-0.882676643087564,0.882676643087564,-1,0.0473823037676455
818,ptuh-mir-novel-10,Pocillopora_meandrina_HIv1___RNAseq.g22593.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g22593.t1;2 21;604 625,-22.77,19,78.95%,84.21%,-0.937583781631645,0.937583781631645,-1,0.0185426445340557
819,ptuh-mir-novel-10,Pocillopora_meandrina_HIv1___RNAseq.g6000.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g6000.t1;2 21;357 377,-20.96,19,78.95%,89.47%,-0.96651066577516,0.96651066577516,-1,0.00731981147339898
820,ptuh-mir-novel-10,Pocillopora_meandrina_HIv1___RNAseq.g4703.t2,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g4703.t2;2 20;901 921,-22.48,18,77.78%,94.44%,-0.951291348936714,0.951291348936714,-1,0.0128098558578028
821,ptuh-mir-novel-32,Pocillopora_meandrina_HIv1___RNAseq.g28829.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g28829.t1;2 21;381 405,-21.03,22,68.18%,77.27%,-0.900932125154022,0.900932125154022,-1,0.0368698953875627
822,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___RNAseq.g27216.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g27216.t1;2 21;9 30,-22.8,19,68.42%,73.68%,0.905785707797582,0.905785707797582,1,0.0342195578492726
823,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___RNAseq.g14406.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g14406.t1;2 21;53 77,-22.11,22,59.09%,81.82%,-0.947205501961073,0.947205501961073,-1,0.0144459929648385
824,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___RNAseq.g4219.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g4219.t1;2 20;668 688,-20.64,18,77.78%,83.33%,-0.893589248725178,0.893589248725178,-1,0.0409973517032514
825,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___RNAseq.g17855.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g17855.t1;2 20;82 108,-20.51,23,69.57%,78.26%,-0.939862308606942,0.939862308606942,-1,0.0175427271704768
826,ptuh-mir-novel-33,Pocillopora_meandrina_HIv1___RNAseq.g26279.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g26279.t1;2 20;699 719,-22.31,18,72.22%,88.89%,0.9386147969895,0.9386147969895,1,0.0180879604571439
827,ptuh-mir-novel-33,Pocillopora_meandrina_HIv1___RNAseq.g10909.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g10909.t1;2 20;877 900,-24.49,20,80.00%,90.00%,-0.896259939547683,0.896259939547683,-1,0.0394800324057806
828,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g22033.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g22033.t1;2 18;314 335,-20.79,16,68.75%,75.00%,0.972985140112875,0.972985140112875,1,0.00530848037077797
829,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g20238.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g20238.t1;2 21;389 410,-27.91,20,75.00%,90.00%,-0.892856711751098,0.892856711751098,-1,0.0414167041800821
830,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g18711.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g18711.t1;2 21;33 56,-26.22,21,66.67%,71.43%,-0.89222103570171,0.89222103570171,-1,0.0417817050411097
831,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g7611.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g7611.t1;2 19;908 930,-23.47,18,72.22%,77.78%,0.895774961352802,0.895774961352802,1,0.0397542110457143
832,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g16493.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g16493.t1;2 21;221 243,-26.05,20,70.00%,75.00%,0.923133357394691,0.923133357394691,1,0.0252853472181017
833,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g24984.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g24984.t1;2 16;90 111,-20.37,14,85.71%,85.71%,0.967323743914835,0.967323743914835,1,0.00705573256531476
834,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g22915.t2,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g22915.t2;2 16;820 839,-20.72,14,71.43%,85.71%,0.964688308357655,0.964688308357655,1,0.00792314923256851
835,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g23558.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g23558.t1;2 19;480 501,-24.66,17,70.59%,88.24%,0.961298934008182,0.961298934008182,1,0.0090861713829669
836,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g5404.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g5404.t1;2 12;362 383,-22.26,10,90.00%,90.00%,0.925765015875986,0.925765015875986,1,0.0240077130581381
837,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g5118.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g5118.t1;2 16;473 494,-22.09,14,64.29%,92.86%,0.976826321823201,0.976826321823201,1,0.00421998498719735
838,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g5926.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g5926.t1;2 21;331 353,-25.72,20,65.00%,85.00%,0.961298934008182,0.961298934008182,1,0.00908617138296699
839,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g2559.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g2559.t1;2 18;960 981,-27.95,16,62.50%,93.75%,0.953961731899305,0.953961731899305,1,0.0117757958811372
840,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g2567.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g2567.t1;2 20;441 462,-21.56,18,72.22%,88.89%,-0.946710306900266,0.946710306900266,-1,0.0146486093787309
841,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g13293.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g13293.t1;2 18;354 375,-24.03,16,62.50%,75.00%,-0.955613031752267,0.955613031752267,-1,0.0111507536875778
842,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g29177.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g29177.t1;2 21;262 283,-24.15,19,68.42%,94.74%,0.961298934008182,0.961298934008182,1,0.00908617138296702
843,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g28449.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g28449.t1;2 21;943 962,-23.1,19,68.42%,78.95%,0.94938772594496,0.94938772594496,1,0.0135641566469084
844,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___TS.g8006.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g8006.t1;2 21;698 720,-21.62,21,71.43%,76.19%,0.961298934008182,0.961298934008182,1,0.00908617138296695
845,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g16906.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g16906.t1;2 20;555 577,-21.58,19,68.42%,84.21%,0.985770892516738,0.985770892516738,1,0.00203315846884277
846,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g16975.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g16975.t1;2 20;538 560,-23.35,19,63.16%,84.21%,0.898753656871272,0.898753656871272,1,0.0380798211447792
847,ptuh-mir-novel-9,Pocillopora_meandrina_HIv1___RNAseq.g13654.t2,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g13654.t2;2 20;70 91,-21.55,18,83.33%,88.89%,-0.9643983944892,0.9643983944892,-1,0.0080205715477277
848,ptuh-mir-novel-9,Pocillopora_meandrina_HIv1___RNAseq.g9431.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g9431.t1;2 20;7 26,-21.28,18,83.33%,88.89%,0.880236608444019,0.880236608444019,1,0.0488495050336766
849,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___RNAseq.g22570.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g22570.t1;2 21;945 970,-22.7,23,73.91%,78.26%,0.939223190890111,0.939223190890111,1,0.0178213805478248
850,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___TS.g21248.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g21248.t1;2 21;858 879,-21.1,19,68.42%,78.95%,0.946798679669328,0.946798679669328,1,0.0146123829398806
851,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___RNAseq.g21698.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g21698.t1;2 18;9 29,-20.55,16,81.25%,87.50%,-0.936440048092366,0.936440048092366,-1,0.0190513058777132
852,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___TS.g16019.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g16019.t1;2 20;836 855,-20.97,18,72.22%,83.33%,-0.902369461047844,0.902369461047844,-1,0.0360784551317628
853,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___RNAseq.g26767.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g26767.t1;2 20;128 152,-22.13,22,72.73%,81.82%,-0.913771393287824,0.913771393287824,-1,0.0299993888671437
854,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___TS.g4417.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g4417.t1;2 20;456 474,-23.73,18,77.78%,88.89%,-0.915146070217129,0.915146070217129,-1,0.029291083822897
855,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___RNAseq.g29874.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g29874.t1;2 20;615 635,-20.2,18,77.78%,83.33%,0.912502869199818,0.912502869199818,1,0.0306578011395566
856,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g7317.t2,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g7317.t2;2 21;337 356,-22.96,19,68.42%,78.95%,-0.956341015669562,0.956341015669562,-1,0.0108787641585293
857,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g23227.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g23227.t1;2 19;538 559,-23.54,17,76.47%,88.24%,0.895299567906285,0.895299567906285,1,0.0400235567571623
858,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___TS.g15372.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g15372.t1;2 15;280 301,-25.1,13,84.62%,100.00%,0.954983880231116,0.954983880231116,1,0.0113875812378623
859,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g13008.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g13008.t1;2 21;40 61,-22.67,19,63.16%,84.21%,0.917011847713688,0.917011847713688,1,0.0283384858232937
860,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___TS.g7023.t1,5UTR,Pocillopora_meandrina_HIv1___TS.g7023.t1;2 21;256 274,-25.95,19,68.42%,84.21%,0.895299567906285,0.895299567906285,1,0.0400235567571623
861,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g17618.t1b,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g17618.t1b;2 21;180 201,-22.31,19,68.42%,78.95%,0.895299567906285,0.895299567906285,1,0.0400235567571622
862,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g6426.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g6426.t1;2 19;943 970,-22.38,23,65.22%,69.57%,0.895299567906285,0.895299567906285,1,0.0400235567571623
863,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___RNAseq.g19288.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g19288.t1;2 18;662 682,-23.68,16,75.00%,81.25%,-0.953732653183663,0.953732653183663,-1,0.011863382770165
864,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___RNAseq.g27544.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g27544.t1;2 21;356 380,-20.67,22,68.18%,72.73%,-0.910731350231389,0.910731350231389,-1,0.0315849265630151
865,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___RNAseq.g13665.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g13665.t1;2 16;296 319,-20.55,16,75.00%,81.25%,-0.918714847116492,0.918714847116492,-1,0.0274778888213581
866,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___RNAseq.g26491.t1,5UTR,Pocillopora_meandrina_HIv1___RNAseq.g26491.t1;2 20;342 364,-20.92,19,68.42%,68.42%,-0.88883008471585,0.88883008471585,-1,0.0437458539750245
