# Program:featureCounts v2.0.5; Command:"/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts" "-T" "42" "-a" "../output/08-Ptuh-lncRNA-matrix/Peve-lncRNAs.gtf" "-o" "../output/08-Ptuh-lncRNA-matrix/Peve-lncRNA-counts.txt" "-t" "lncRNA" "-g" "gene_id" "-p" "../output/06-Ptuh-Hisat/RNA-POC-47.sorted.bam" "../output/06-Ptuh-Hisat/RNA-POC-48.sorted.bam" "../output/06-Ptuh-Hisat/RNA-POC-50.sorted.bam" "../output/06-Ptuh-Hisat/RNA-POC-53.sorted.bam" "../output/06-Ptuh-Hisat/RNA-POC-57.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../output/06-Ptuh-Hisat/RNA-POC-47.sorted.bam	../output/06-Ptuh-Hisat/RNA-POC-48.sorted.bam	../output/06-Ptuh-Hisat/RNA-POC-50.sorted.bam	../output/06-Ptuh-Hisat/RNA-POC-53.sorted.bam	../output/06-Ptuh-Hisat/RNA-POC-57.sorted.bam
lncRNA_5751	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	8673695;8817518	8673995;8817737	+;+	521	0	0	0	0	0
lncRNA_5752	Pocillopora_meandrina_HIv1___Sc1111111	8861848	8862646	+	799	0	0	0	0	0
lncRNA_5753	Pocillopora_meandrina_HIv1___Sc1111111	8867624	8868332	+	709	0	0	0	0	0
lncRNA_5754	Pocillopora_meandrina_HIv1___Sc1111111	8886363	8886815	+	453	0	0	0	0	0
lncRNA_5755	Pocillopora_meandrina_HIv1___Sc1111111	8889445	8891479	+	2035	0	0	0	0	0
lncRNA_5756	Pocillopora_meandrina_HIv1___Sc1111111	8899863	8911553	+	11691	0	0	0	0	0
lncRNA_5757	Pocillopora_meandrina_HIv1___Sc1111111	8958272	8958693	+	422	0	0	0	0	0
lncRNA_5758	Pocillopora_meandrina_HIv1___Sc1111111	8959555	8961144	+	1590	0	0	0	0	0
lncRNA_5759	Pocillopora_meandrina_HIv1___Sc1111111	8995545	8996178	+	634	0	0	0	0	0
lncRNA_5761	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	8999644;9111292	9111161;9111894	+;+	112121	0	0	0	0	0
lncRNA_5762	Pocillopora_meandrina_HIv1___Sc1111111	9118192	9118628	+	437	0	0	0	0	0
lncRNA_5763	Pocillopora_meandrina_HIv1___Sc1111111	9114412	9114737	+	326	0	0	0	0	0
lncRNA_5764	Pocillopora_meandrina_HIv1___Sc1111111	9181717	9181925	+	209	0	0	0	0	0
lncRNA_5765	Pocillopora_meandrina_HIv1___Sc1111111	9276151	9276661	+	511	0	0	0	0	0
lncRNA_5766	Pocillopora_meandrina_HIv1___Sc1111111	9331113	9331224	+	112	0	0	0	0	0
lncRNA_5767	Pocillopora_meandrina_HIv1___Sc1111111	9518155	9518469	+	315	0	0	0	0	0
lncRNA_5768	Pocillopora_meandrina_HIv1___Sc1111111	9519553	9519771	+	219	0	0	0	0	0
lncRNA_5771	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	9586945;9588139	9587694;9588919	+;+	1531	0	0	0	0	0
lncRNA_5772	Pocillopora_meandrina_HIv1___Sc1111111	9679361	9679591	+	231	0	0	0	0	0
lncRNA_5773	Pocillopora_meandrina_HIv1___Sc1111111	9682916	9683467	+	552	0	0	0	0	0
lncRNA_5774	Pocillopora_meandrina_HIv1___Sc1111111	9687174	9687817	+	644	0	0	0	0	0
lncRNA_5775	Pocillopora_meandrina_HIv1___Sc1111111	11114467	11114811	+	345	0	0	0	0	0
lncRNA_5776	Pocillopora_meandrina_HIv1___Sc1111111	11141421	11141753	+	333	0	0	0	0	0
lncRNA_5777	Pocillopora_meandrina_HIv1___Sc1111111	11142961	11143273	+	313	0	0	0	0	0
lncRNA_5778	Pocillopora_meandrina_HIv1___Sc1111111	11192173	11192386	+	214	0	0	0	0	0
lncRNA_5779	Pocillopora_meandrina_HIv1___Sc1111111	11131491	11132847	+	1357	0	0	0	0	0
lncRNA_5781	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	11319811;11518186	11321126;11518483	+;+	1614	0	0	0	0	0
lncRNA_5782	Pocillopora_meandrina_HIv1___Sc1111111	11792151	11792374	+	224	0	0	0	0	0
lncRNA_5783	Pocillopora_meandrina_HIv1___Sc1111111	11959116	11959924	+	809	0	0	0	0	0
lncRNA_5784	Pocillopora_meandrina_HIv1___Sc1111111	11975491	11975692	+	202	0	0	0	0	0
lncRNA_5785	Pocillopora_meandrina_HIv1___Sc1111111	11979459	11979824	+	366	0	0	0	0	0
lncRNA_5786	Pocillopora_meandrina_HIv1___Sc1111111	11118869	11119169	+	301	0	0	0	0	0
lncRNA_5787	Pocillopora_meandrina_HIv1___Sc1111111	11126169	11126378	+	210	0	0	0	0	0
lncRNA_5788	Pocillopora_meandrina_HIv1___Sc1111111	11132854	11133181	+	328	0	0	0	0	0
lncRNA_5789	Pocillopora_meandrina_HIv1___Sc1111111	11148457	11148898	+	442	0	0	0	0	0
lncRNA_5791	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	11176251;11186311	11176944;11186693	+;+	1077	0	0	0	0	0
lncRNA_5792	Pocillopora_meandrina_HIv1___Sc1111111	11187216	11187454	+	239	0	0	0	0	0
lncRNA_5793	Pocillopora_meandrina_HIv1___Sc1111111	11115693	11116131	+	439	0	0	0	0	0
lncRNA_5794	Pocillopora_meandrina_HIv1___Sc1111111	11116671	11116912	+	242	0	0	0	0	0
lncRNA_5795	Pocillopora_meandrina_HIv1___Sc1111111	11113142	11113345	+	204	0	0	0	0	0
lncRNA_5796	Pocillopora_meandrina_HIv1___Sc1111111	11116137	11116857	+	721	0	0	0	0	0
lncRNA_5797	Pocillopora_meandrina_HIv1___Sc1111111	11213555	11213819	+	265	0	0	0	0	0
lncRNA_5798	Pocillopora_meandrina_HIv1___Sc1111111	11338333	11338771	+	439	0	0	0	0	0
lncRNA_5799	Pocillopora_meandrina_HIv1___Sc1111111	11339738	11341155	+	1418	0	0	0	0	0
lncRNA_5811	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	112342;11341367;11417216;11686863	113279;11341599;11417747;11687296	+;+;+;+	2137	0	0	0	0	0
lncRNA_5813	Pocillopora_meandrina_HIv1___Sc1111111	11442929	11443165	+	237	0	0	0	0	0
lncRNA_5814	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1152429;11533235	1153863;11533467	+;+	1668	0	0	0	0	0
lncRNA_5815	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1245673;11612195	1246134;11612461	+;+	729	0	0	0	0	0
lncRNA_5816	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1414132;11612917	1414879;11613347	+;+	1179	0	0	0	0	0
lncRNA_5817	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1466531;11626315	1471214;11626662	+;+	5032	0	0	0	0	0
lncRNA_5818	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1474418;11638947	1485722;11639479	+;+	11838	0	0	0	0	0
lncRNA_5819	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1474492;11649361	1485722;11649678	+;+	11549	0	0	0	0	0
lncRNA_5812	Pocillopora_meandrina_HIv1___Sc1111111	1151815	1151852	+	38	0	0	0	0	0
lncRNA_5821	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1588116;1588116	1591319;1591319	+;+	3204	0	0	0	0	0
lncRNA_5822	Pocillopora_meandrina_HIv1___Sc1111111	1629691	1631743	+	2053	0	0	0	0	0
lncRNA_5823	Pocillopora_meandrina_HIv1___Sc1111111	1644461	1645763	+	1303	0	0	0	0	0
lncRNA_5824	Pocillopora_meandrina_HIv1___Sc1111111	2381335	2382171	+	837	0	0	0	0	0
lncRNA_5825	Pocillopora_meandrina_HIv1___Sc1111111	2688438	2691841	+	3404	0	0	0	0	0
lncRNA_5826	Pocillopora_meandrina_HIv1___Sc1111111	2992581	2992871	+	291	0	0	0	0	0
lncRNA_5827	Pocillopora_meandrina_HIv1___Sc1111111	3148111	3148348	+	238	0	0	0	0	0
lncRNA_5828	Pocillopora_meandrina_HIv1___Sc1111111	3181812	3211952	+	30141	0	0	0	0	0
lncRNA_5829	Pocillopora_meandrina_HIv1___Sc1111111	3422985	3424656	+	1672	0	0	0	0	0
lncRNA_5831	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	3431114;3473741	3431516;3474445	+;+	1108	0	0	0	0	0
lncRNA_5832	Pocillopora_meandrina_HIv1___Sc1111111	3495462	3496137	+	676	0	0	0	0	0
lncRNA_5833	Pocillopora_meandrina_HIv1___Sc1111111	3891615	3894978	+	3364	0	0	0	0	0
lncRNA_5834	Pocillopora_meandrina_HIv1___Sc1111111	4151515	4154312	+	2798	0	0	0	0	0
lncRNA_5835	Pocillopora_meandrina_HIv1___Sc1111111	4158342	4158915	+	574	0	0	0	0	0
lncRNA_5836	Pocillopora_meandrina_HIv1___Sc1111111	4158943	4161516	+	2574	0	0	0	0	0
lncRNA_5837	Pocillopora_meandrina_HIv1___Sc1111111	4158971	4159961	+	991	0	0	0	0	0
lncRNA_5838	Pocillopora_meandrina_HIv1___Sc1111111	4133219	4134823	+	1605	0	0	0	0	0
lncRNA_5839	Pocillopora_meandrina_HIv1___Sc1111111	4137835	4141967	+	4133	0	0	0	0	0
lncRNA_5841	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	4173141;4178262	4174126;4178831	+;+	1556	0	0	0	0	0
lncRNA_5842	Pocillopora_meandrina_HIv1___Sc1111111	4179951	4182127	+	2177	0	0	0	0	0
lncRNA_5843	Pocillopora_meandrina_HIv1___Sc1111111	4184424	4187324	+	2901	0	0	0	0	0
lncRNA_5844	Pocillopora_meandrina_HIv1___Sc1111111	4187618	4188246	+	629	0	0	0	0	0
lncRNA_5845	Pocillopora_meandrina_HIv1___Sc1111111	4228267	4228851	+	585	0	0	0	0	0
lncRNA_5847	Pocillopora_meandrina_HIv1___Sc1111111	4285961	4287285	+	1325	0	0	0	0	0
lncRNA_5848	Pocillopora_meandrina_HIv1___Sc1111111	4329417	4331895	+	2479	0	0	0	0	0
lncRNA_5849	Pocillopora_meandrina_HIv1___Sc1111111	4333219	4335296	+	2078	0	0	0	0	0
lncRNA_5851	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	4335916;4338731	4338182;4341164	+;+	4701	0	0	0	0	0
lncRNA_5852	Pocillopora_meandrina_HIv1___Sc1111111	4384712	4385875	+	1164	0	0	0	0	0
lncRNA_5853	Pocillopora_meandrina_HIv1___Sc1111111	4711753	4711774	+	22	0	0	0	0	0
lncRNA_5854	Pocillopora_meandrina_HIv1___Sc1111111	5284778	5286323	+	1546	0	0	0	0	0
lncRNA_5855	Pocillopora_meandrina_HIv1___Sc1111111	5284781	5286323	+	1543	0	0	0	0	0
lncRNA_5856	Pocillopora_meandrina_HIv1___Sc1111111	5442323	5443111	+	789	0	0	0	0	0
lncRNA_5857	Pocillopora_meandrina_HIv1___Sc1111111	5477155	5477411	+	257	0	0	0	0	0
lncRNA_5858	Pocillopora_meandrina_HIv1___Sc1111111	5551546	5552858	+	1313	0	0	0	0	0
lncRNA_5859	Pocillopora_meandrina_HIv1___Sc1111111	5564924	5566216	+	1293	0	0	0	0	0
lncRNA_5861	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	6183631;6322687	6185776;6323381	+;+	2841	0	0	0	0	0
lncRNA_5862	Pocillopora_meandrina_HIv1___Sc1111111	6353242	6354851	+	1610	0	0	0	0	0
lncRNA_5863	Pocillopora_meandrina_HIv1___Sc1111111	6486655	6487751	+	1097	0	0	0	0	0
lncRNA_5864	Pocillopora_meandrina_HIv1___Sc1111111	6489114	6489358	+	245	0	0	0	0	0
lncRNA_5865	Pocillopora_meandrina_HIv1___Sc1111111	6511291	6514732	+	3442	0	0	0	0	0
lncRNA_5867	Pocillopora_meandrina_HIv1___Sc1111111	7237352	7246142	+	8791	0	0	0	0	0
lncRNA_5868	Pocillopora_meandrina_HIv1___Sc1111111	7414549	7415132	+	584	0	0	0	0	0
lncRNA_5869	Pocillopora_meandrina_HIv1___Sc1111111	7439347	7442197	+	2851	0	0	0	0	0
lncRNA_5871	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	7739119;7781521	7739611;7782125	+;+	1098	0	0	0	0	0
lncRNA_5872	Pocillopora_meandrina_HIv1___Sc1111111	7791231	7792978	+	1748	0	0	0	0	0
lncRNA_5873	Pocillopora_meandrina_HIv1___Sc1111111	7791244	7791954	+	711	0	0	0	0	0
lncRNA_5874	Pocillopora_meandrina_HIv1___Sc1111111	8172159	8175314	+	3156	0	0	0	0	0
lncRNA_5875	Pocillopora_meandrina_HIv1___Sc1111111	8172266	8175314	+	3049	0	0	0	0	0
lncRNA_5876	Pocillopora_meandrina_HIv1___Sc1111111	8665546	8667164	+	1619	0	0	0	0	0
lncRNA_5877	Pocillopora_meandrina_HIv1___Sc1111111	9198836	9199486	+	651	0	0	0	0	0
lncRNA_5879	Pocillopora_meandrina_HIv1___Sc1111111	1454234	1456766	+	2533	0	0	0	0	0
lncRNA_5881	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1937151;1937151	1939161;1942761	+;+	5611	0	0	0	0	0
lncRNA_5882	Pocillopora_meandrina_HIv1___Sc1111111	2142689	2145399	+	2711	0	0	0	0	0
lncRNA_5883	Pocillopora_meandrina_HIv1___Sc1111111	2168444	2178818	+	10375	0	0	0	0	0
lncRNA_5884	Pocillopora_meandrina_HIv1___Sc1111111	2236746	2237559	+	814	0	0	0	0	0
lncRNA_5885	Pocillopora_meandrina_HIv1___Sc1111111	2236746	2269351	+	32606	0	0	0	0	0
lncRNA_5886	Pocillopora_meandrina_HIv1___Sc1111111	2254716	2263616	+	8901	0	0	0	0	0
lncRNA_5887	Pocillopora_meandrina_HIv1___Sc1111111	2262219	2271835	+	9617	0	0	0	0	0
lncRNA_5888	Pocillopora_meandrina_HIv1___Sc1111111	2271611	2274124	+	2514	0	0	0	0	0
lncRNA_5889	Pocillopora_meandrina_HIv1___Sc1111111	2553346	2554211	+	866	0	0	0	0	0
lncRNA_5891	Pocillopora_meandrina_HIv1___Sc1111111	2593893	2594322	+	430	0	0	0	0	0
lncRNA_5892	Pocillopora_meandrina_HIv1___Sc1111111	3153152	3153496	+	345	0	0	0	0	0
lncRNA_5893	Pocillopora_meandrina_HIv1___Sc1111111	3421416	3421778	+	363	0	0	0	0	0
lncRNA_5894	Pocillopora_meandrina_HIv1___Sc1111111	3424873	3431911	+	7039	0	0	0	0	0
lncRNA_5895	Pocillopora_meandrina_HIv1___Sc1111111	3472281	3477434	+	5154	0	0	0	0	0
lncRNA_5896	Pocillopora_meandrina_HIv1___Sc1111111	3885516	3886451	+	936	0	0	0	0	0
lncRNA_5897	Pocillopora_meandrina_HIv1___Sc1111111	4113112	4114678	+	1567	0	0	0	0	0
lncRNA_5898	Pocillopora_meandrina_HIv1___Sc1111111	4541154	4543395	+	2242	0	0	0	0	0
lncRNA_5899	Pocillopora_meandrina_HIv1___Sc1111111	4995443	4999159	+	3717	0	0	0	0	0
lncRNA_5911	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	5184711;5443112;6511312	5185666;5443319;6514732	+;+;+	4585	0	0	0	0	0
lncRNA_5912	Pocillopora_meandrina_HIv1___Sc1111111	5558228	5561396	+	3169	0	0	0	0	0
lncRNA_5913	Pocillopora_meandrina_HIv1___Sc1111111	5589296	5593548	+	4253	0	0	0	0	0
lncRNA_5914	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	5936165;7688424	5936651;7689716	+;+	1780	0	0	0	0	0
lncRNA_5915	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	6481131;7768193	6491143;7771429	+;+	13250	0	0	0	0	0
lncRNA_5916	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	6481131;7769925	6491143;7771429	+;+	11518	0	0	0	0	0
lncRNA_5917	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	6511181;7829112	6514732;7829621	+;+	4062	0	0	0	0	0
lncRNA_5918	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	6511291;7961928	6514732;7988287	+;+	29802	0	0	0	0	0
lncRNA_5919	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	6511311;8113577	6514732;8115416	+;+	5262	0	0	0	0	0
lncRNA_5921	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	8271483;8554211	8272397;8554555	+;+	1260	0	0	0	0	0
lncRNA_5923	Pocillopora_meandrina_HIv1___Sc1111111	9125762	9126132	+	371	0	0	0	0	0
lncRNA_5924	Pocillopora_meandrina_HIv1___Sc1111111	11171541	11173596	+	2056	0	0	0	0	0
lncRNA_5925	Pocillopora_meandrina_HIv1___Sc1111111	11413893	11417552	+	3660	0	0	0	0	0
lncRNA_5926	Pocillopora_meandrina_HIv1___Sc1111111	11413956	11417552	+	3597	0	0	0	0	0
lncRNA_5927	Pocillopora_meandrina_HIv1___Sc1111111	11431532	11433242	+	1711	0	0	0	0	0
lncRNA_5928	Pocillopora_meandrina_HIv1___Sc1111111	8326	9191	+	866	0	0	0	0	0
lncRNA_5929	Pocillopora_meandrina_HIv1___Sc1111111	21135	21614	+	480	0	0	0	0	0
lncRNA_5931	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	69178;173159	69321;173261	+;+	247	0	0	0	0	0
lncRNA_5932	Pocillopora_meandrina_HIv1___Sc1111111	267626	268422	+	797	0	0	0	0	0
lncRNA_5933	Pocillopora_meandrina_HIv1___Sc1111111	513521	513789	+	269	0	0	0	0	0
lncRNA_5934	Pocillopora_meandrina_HIv1___Sc1111111	522211	522453	+	243	0	0	0	0	0
lncRNA_5935	Pocillopora_meandrina_HIv1___Sc1111111	528511	528731	+	221	0	0	0	0	0
lncRNA_5936	Pocillopora_meandrina_HIv1___Sc1111111	776146	776664	+	519	0	0	0	0	0
lncRNA_5937	Pocillopora_meandrina_HIv1___Sc1111111	781631	781851	+	221	0	0	0	0	0
lncRNA_5938	Pocillopora_meandrina_HIv1___Sc1111111	782151	782266	+	116	0	0	0	0	0
lncRNA_5939	Pocillopora_meandrina_HIv1___Sc1111111	861286	861619	+	334	0	0	0	0	0
lncRNA_5941	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	867739;1172198	868112;1174133	+;+	2310	0	0	0	0	0
lncRNA_5942	Pocillopora_meandrina_HIv1___Sc1111111	1174794	1175137	+	344	0	0	0	0	0
lncRNA_5943	Pocillopora_meandrina_HIv1___Sc1111111	1115417	1115627	+	211	0	0	0	0	0
lncRNA_5944	Pocillopora_meandrina_HIv1___Sc1111111	1377851	1378136	+	286	0	0	0	0	0
lncRNA_5945	Pocillopora_meandrina_HIv1___Sc1111111	1395465	1396111	+	647	0	0	0	0	0
lncRNA_5946	Pocillopora_meandrina_HIv1___Sc1111111	1412153	1412371	+	219	0	0	0	0	0
lncRNA_5947	Pocillopora_meandrina_HIv1___Sc1111111	1417118	1417362	+	245	0	0	0	0	0
lncRNA_5948	Pocillopora_meandrina_HIv1___Sc1111111	1497466	1497713	+	248	0	0	0	0	0
lncRNA_5949	Pocillopora_meandrina_HIv1___Sc1111111	1549994	1551216	+	1223	0	0	0	0	0
lncRNA_5951	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	1615522;1625776	1616258;1628518	+;+	3480	0	0	0	0	0
lncRNA_5952	Pocillopora_meandrina_HIv1___Sc1111111	1881857	1882166	+	310	0	0	0	0	0
lncRNA_5953	Pocillopora_meandrina_HIv1___Sc1111111	1947811	1948118	+	308	0	0	0	0	0
lncRNA_5955	Pocillopora_meandrina_HIv1___Sc1111111	1952521	1953389	+	869	0	0	0	0	0
lncRNA_5956	Pocillopora_meandrina_HIv1___Sc1111111	2137291	2138588	+	1298	0	0	0	0	0
lncRNA_5957	Pocillopora_meandrina_HIv1___Sc1111111	2319672	2319987	+	316	0	0	0	0	0
lncRNA_5958	Pocillopora_meandrina_HIv1___Sc1111111	2316416	2316787	+	372	0	0	0	0	0
lncRNA_5959	Pocillopora_meandrina_HIv1___Sc1111111	2514346	2514581	+	236	0	0	0	0	0
lncRNA_5961	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	2515296;2515929	2515557;2516242	+;+	576	0	0	0	0	0
lncRNA_5962	Pocillopora_meandrina_HIv1___Sc1111111	2685864	2686499	+	636	0	0	0	0	0
lncRNA_5963	Pocillopora_meandrina_HIv1___Sc1111111	2721753	2723188	+	1436	0	0	0	0	0
lncRNA_5964	Pocillopora_meandrina_HIv1___Sc1111111	2729715	2731216	+	1502	0	0	0	0	0
lncRNA_5965	Pocillopora_meandrina_HIv1___Sc1111111	2744916	2745391	+	476	0	0	0	0	0
lncRNA_5966	Pocillopora_meandrina_HIv1___Sc1111111	2845262	2845611	+	350	0	0	0	0	0
lncRNA_5967	Pocillopora_meandrina_HIv1___Sc1111111	2846881	2847192	+	312	0	0	0	0	0
lncRNA_5968	Pocillopora_meandrina_HIv1___Sc1111111	2861522	2862729	+	1208	0	0	0	0	0
lncRNA_5969	Pocillopora_meandrina_HIv1___Sc1111111	2932112	2932363	+	252	0	0	0	0	0
lncRNA_5971	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	2991437;3212917	2991815;3213861	+;+	1324	0	0	0	0	0
lncRNA_5972	Pocillopora_meandrina_HIv1___Sc1111111	3272232	3272912	+	681	0	0	0	0	0
lncRNA_5973	Pocillopora_meandrina_HIv1___Sc1111111	3316695	3316923	+	229	0	0	0	0	0
lncRNA_5974	Pocillopora_meandrina_HIv1___Sc1111111	3414928	3415244	+	317	0	0	0	0	0
lncRNA_5975	Pocillopora_meandrina_HIv1___Sc1111111	3521363	3521611	+	249	0	0	0	0	0
lncRNA_5976	Pocillopora_meandrina_HIv1___Sc1111111	3626464	3626767	+	304	0	0	0	0	0
lncRNA_5977	Pocillopora_meandrina_HIv1___Sc1111111	3842829	3843331	+	503	0	0	0	0	0
lncRNA_5979	Pocillopora_meandrina_HIv1___Sc1111111	3984145	3984416	+	272	0	0	0	0	0
lncRNA_5981	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111	3984729;4135491	3985182;4135721	+;+	685	0	0	0	0	0
lncRNA_5982	Pocillopora_meandrina_HIv1___Sc1111111	4137321	4137584	+	264	0	0	0	0	0
lncRNA_5983	Pocillopora_meandrina_HIv1___Sc1111111	4215188	4215311	+	124	0	0	0	0	0
lncRNA_5984	Pocillopora_meandrina_HIv1___Sc1111111	4271211	4271661	+	451	0	0	0	0	0
lncRNA_5985	Pocillopora_meandrina_HIv1___Sc1111111	4281137	4281291	+	155	0	0	0	0	0
lncRNA_5986	Pocillopora_meandrina_HIv1___Sc1111111	4283795	4284114	+	320	0	0	0	0	0
lncRNA_5987	Pocillopora_meandrina_HIv1___Sc1111111	4524792	4525111	+	320	0	0	0	0	0
lncRNA_5988	Pocillopora_meandrina_HIv1___Sc1111111	4691232	4691586	+	355	0	0	0	0	0
lncRNA_5989	Pocillopora_meandrina_HIv1___Sc1111111	4694523	4694734	+	212	0	0	0	0	0
lncRNA_5991	Pocillopora_meandrina_HIv1___Sc1111111	4713324	4713526	+	203	0	0	0	0	0
lncRNA_5992	Pocillopora_meandrina_HIv1___Sc1111111	4735886	4736188	+	303	0	0	0	0	0
lncRNA_5993	Pocillopora_meandrina_HIv1___Sc1111111	4779555	4779777	+	223	0	0	0	0	0
lncRNA_5994	Pocillopora_meandrina_HIv1___Sc1111111	5115997	5116337	+	341	0	0	0	0	0
lncRNA_5995	Pocillopora_meandrina_HIv1___Sc1111111	5127181	5127423	+	243	0	0	0	0	0
lncRNA_5996	Pocillopora_meandrina_HIv1___Sc1111111	5129814	5131328	+	1515	0	0	0	0	0
lncRNA_5997	Pocillopora_meandrina_HIv1___Sc1111111	5178386	5178611	+	226	0	0	0	0	0
lncRNA_5998	Pocillopora_meandrina_HIv1___Sc1111111	5186361	5186573	+	213	0	0	0	0	0
lncRNA_5999	Pocillopora_meandrina_HIv1___Sc1111111	5188196	5188315	+	120	0	0	0	0	0
lncRNA_6111	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111112;Pocillopora_meandrina_HIv1___Sc1111112;Pocillopora_meandrina_HIv1___Sc1111112;Pocillopora_meandrina_HIv1___Sc1111112	5219733;5327417;5642462;5645456;5339157;5341499;5867142;5949366	5219985;5328388;5643361;5645753;5341411;5342877;5869743;5951118	+;+;+;+;+;+;+;+	10412	0	0	0	0	0
lncRNA_6112	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111112;Pocillopora_meandrina_HIv1___Sc1111112	5341954;5652347;5344623;5951716	5342351;5652561;5345341;5997281	+;+;+;+	46898	0	0	0	0	0
lncRNA_6113	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111112;Pocillopora_meandrina_HIv1___Sc1111112	5355451;5896219;5454433;5951137	5355866;5897118;5456491;5997281	+;+;+;+	49520	0	0	0	0	0
lncRNA_6114	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111112;Pocillopora_meandrina_HIv1___Sc1111112	5356319;5899466;5399792;5991152	5357137;5899855;5411666;6137376	+;+;+;+	159309	0	0	0	0	0
lncRNA_6115	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111112;Pocillopora_meandrina_HIv1___Sc1111112	5485434;6178274;5423351;5991152	5485863;6179117;5427381;6137376	+;+;+;+	151530	0	0	0	0	0
lncRNA_6116	Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111111;Pocillopora_meandrina_HIv1___Sc1111112;Pocillopora_meandrina_HIv1___Sc1111112	5533769;6281174;5428116;5991355	5534623;6281543;5428897;6137376	+;+;+;+	148029	0	0	0	0	0
