"POR.71" "POR.73" "POR.76" "POR.79" "POR.82"
"lncRNA_5412" 2366 1893 234 2425 3039
"lncRNA_5413" 3 33 51 1 44
"lncRNA_5414" 0 5 1 19 6
"lncRNA_5415" 11 26 54 5 2
"lncRNA_5416" 4 0 71 2 4
"lncRNA_5417" 10 3 23 0 7
"lncRNA_5418" 0 0 44 0 0
"lncRNA_5419" 85 0 0 28 0
"lncRNA_5420" 0 0 44 0 0
"lncRNA_5421" 8 0 80 8 10
"lncRNA_5422" 0 0 28 1 0
"lncRNA_5423" 32 1 25 0 6
"lncRNA_5424" 22 6 98 56 54
"lncRNA_5425" 9 0 84 2 12
"lncRNA_5426" 6 2 25 5 6
"lncRNA_5427" 21 5 52 4 49
"lncRNA_5428" 178 486 159 0 2
"lncRNA_5431" 23 41 98 24 14
"lncRNA_5432" 3 1 0 6 2
"lncRNA_5433" 0 0 50 3 8
"lncRNA_5434" 89 0 115 63 122
"lncRNA_5436" 141 30 24 11 99
"lncRNA_5437" 111 32 21 45 145
"lncRNA_5439" 3 0 23 0 0
"lncRNA_5440" 153 43 381 157 139
"lncRNA_5441" 1 0 47 0 0
"lncRNA_5442" 314 295 499 143 721
"lncRNA_5445" 116 29 348 108 110
"lncRNA_5446" 0 0 0 0 70
"lncRNA_5447" 0 0 0 0 31
"lncRNA_5448" 0 0 40 0 0
"lncRNA_5449" 0 13 0 42 47
"lncRNA_5450" 81 182 213 30 43
"lncRNA_5451" 219 193 51 161 337
"lncRNA_5452" 185 26 2 63 39
"lncRNA_5453" 9 2 30 0 4
"lncRNA_5454" 6 2 79 0 8
"lncRNA_5455" 31 8 784 117 73
"lncRNA_5456" 6 2 379 78 5
"lncRNA_5457" 20 25 64 10 38
"lncRNA_5458" 34 12 130 32 30
"lncRNA_5459" 210 37 234 164 256
"lncRNA_5460" 57 3 40 83 129
"lncRNA_5461" 28 1 38 16 116
"lncRNA_5462" 5 0 0 12 58
"lncRNA_5463" 3 4 96 0 26
"lncRNA_5464" 21 2 18 2 7
"lncRNA_5465" 71 12 74 35 40
"lncRNA_5466" 75 6 28 24 43
"lncRNA_5467" 20 0 110 1 4
"lncRNA_5468" 34 34 183 35 57
"lncRNA_5469" 0 0 26 0 0
"lncRNA_5471" 280 186 10 19 58
"lncRNA_5474" 268 897 1424 19 93
"lncRNA_5475" 103 79 780 22 76
"lncRNA_5476" 184 157 166 15 194
"lncRNA_5478" 56 17 0 0 4
"lncRNA_5479" 5 18 49 8 0
"lncRNA_5480" 18 37 8 46 28
"lncRNA_5481" 49 35 0 21 22
"lncRNA_5482" 1 0 14 0 11
"lncRNA_5483" 1 6 0 11 68
"lncRNA_5484" 0 0 29 0 0
"lncRNA_5486" 457 264 646 240 472
"lncRNA_5487" 0 0 24 0 0
"lncRNA_5488" 95 49 519 101 144
"lncRNA_5489" 36 16 107 5 38
"lncRNA_5490" 38 16 21 64 41
"lncRNA_5491" 31 7 38 50 11
"lncRNA_5492" 3882 2102 3884 3281 4319
"lncRNA_5493" 1 1 48 0 0
"lncRNA_5494" 0 0 6 2 4
"lncRNA_5495" 262 12 0 117 6
"lncRNA_5496" 45 1 92 4 22
"lncRNA_5497" 246 303 377 134 306
"lncRNA_5498" 0 0 34 0 0
"lncRNA_5499" 0 2 0 6 0
"lncRNA_5501" 72 37 124 20 109
"lncRNA_5503" 3 0 28 0 4
"lncRNA_5504" 8 2 30 0 17
"lncRNA_5505" 2 0 26 0 0
"lncRNA_5506" 52 67 130 55 82
"lncRNA_5507" 6 0 94 8 4
"lncRNA_5508" 0 0 34 0 0
"lncRNA_5509" 0 0 30 0 1
"lncRNA_5510" 23 7 27 22 19
"lncRNA_5511" 0 3 43 0 0
"lncRNA_5512" 88 20 5 0 57
"lncRNA_5513" 20 14 26 46 9
"lncRNA_5514" 1 3 40 0 17
"lncRNA_5515" 1 8 78 10 77
"lncRNA_5516" 14 29 66 16 98
"lncRNA_5517" 0 0 30 0 0
"lncRNA_5518" 47 2 0 6 55
"lncRNA_5519" 61 3 1 29 4
"lncRNA_5520" 0 0 59 0 0
"lncRNA_5521" 0 0 38 0 2
"lncRNA_5522" 76 15 10 0 22
"lncRNA_5523" 9 13 32 0 156
"lncRNA_5524" 3 3 28 4 0
"lncRNA_5525" 50 50 30 18 28
"lncRNA_5534" 0 0 20 0 0
"lncRNA_5535" 53 43 254 120 62
"lncRNA_5536" 4 7 48 0 0
"lncRNA_5537" 2 89 63 58 121
"lncRNA_5538" 103 235 317 43 298
"lncRNA_5542" 0 0 96 0 0
"lncRNA_5543" 18 24 178 72 66
"lncRNA_5544" 145 225 33 70 229
"lncRNA_5545" 7 15 46 19 38
"lncRNA_5546" 27 30 27 14 251
"lncRNA_5547" 1187 0 2 6 6
"lncRNA_5548" 213 66 385 173 189
"lncRNA_5549" 219 96 832 254 337
"lncRNA_5550" 23 57 664 51 78
"lncRNA_5551" 16 0 72 2 22
"lncRNA_5552" 15 10 34 51 8
"lncRNA_5553" 68 44 236 62 145
"lncRNA_5555" 100 44 449 29 240
"lncRNA_5556" 0 0 27 0 0
"lncRNA_5557" 80 36 360 84 140
"lncRNA_5558" 18 0 56 4 8
"lncRNA_5559" 4 2 14 4 10
"lncRNA_5560" 23 11 28 18 19
"lncRNA_5561" 87 30 117 18 170
"lncRNA_5562" 209 3 38 0 337
"lncRNA_5563" 7 1 77 24 6
"lncRNA_5564" 121 8 1 4 3
"lncRNA_5565" 186 40 19 6 131
"lncRNA_5566" 121 46 133 30 90
"lncRNA_5567" 261 229 688 170 467
"lncRNA_5568" 0 2 55 0 0
"lncRNA_5569" 28 2 245 2 0
"lncRNA_5570" 0 2 30 0 0
"lncRNA_5571" 134 0 116 29 21
"lncRNA_5572" 4 0 37 0 6
"lncRNA_5573" 16 0 30 0 6
"lncRNA_5574" 10 2 0 0 77
"lncRNA_5575" 217 33 68 24 300
"lncRNA_5576" 9 0 39 2 3
"lncRNA_5577" 36 31 31 0 135
"lncRNA_5578" 11 13 37 0 66
"lncRNA_5579" 2184 759 2056 1090 5272
"lncRNA_5580" 13 24 1 3 17
"lncRNA_5581" 25 4 8 11 24
"lncRNA_5582" 218 0 282 385 264
"lncRNA_5583" 17 2 94 0 10
"lncRNA_5584" 33 8 0 2 15
"lncRNA_5585" 2 0 50 0 8
"lncRNA_5586" 6 14 97 10 24
"lncRNA_5587" 18 1 64 2 10
"lncRNA_5588" 588 196 240 71 204
"lncRNA_5589" 10 10 51 0 31
"lncRNA_5590" 19 30 2 6 41
"lncRNA_5591" 287 173 1104 581 408
"lncRNA_5592" 69 24 257 46 76
"lncRNA_5593" 42 10 34 31 29
"lncRNA_5594" 3 14 42 0 11
"lncRNA_5596" 0 0 24 0 0
"lncRNA_5597" 119 338 278 73 176
"lncRNA_5598" 142 69 249 61 335
"lncRNA_5599" 0 0 24 0 1
"lncRNA_5600" 0 0 0 2 9
"lncRNA_5601" 21 22 66 35 8
"lncRNA_5602" 14 7 55 0 27
"lncRNA_5603" 5 0 30 0 9
"lncRNA_5604" 137 277 1868 101 1685
"lncRNA_5605" 3 8 0 0 22
"lncRNA_5606" 0 0 35 0 0
"lncRNA_5607" 0 0 24 0 0
"lncRNA_5608" 1 5 536 102 537
"lncRNA_5610" 2 26 0 1 56
"lncRNA_5611" 2 4 17 1 32
"lncRNA_5612" 0 0 20 0 0
"lncRNA_5613" 28 25 48 45 21
"lncRNA_5614" 1166 154 366 145 511
"lncRNA_5615" 53 0 87 14 63
"lncRNA_5616" 54 43 28 91 48
"lncRNA_5617" 61 3 36 15 6
"lncRNA_5618" 39 11 67 23 32
"lncRNA_5619" 2 4 0 17 22
"lncRNA_5620" 203 0 218 8 8
"lncRNA_5621" 230 57 130 99 210
"lncRNA_5622" 0 0 30 0 0
"lncRNA_5623" 816 392 811 261 612
"lncRNA_5624" 93 573 257 87 357
"lncRNA_5625" 0 0 35 0 0
"lncRNA_5626" 297 98 265 108 335
"lncRNA_5627" 34 86 91 25 26
"lncRNA_5628" 13 0 2 1 30
"lncRNA_5629" 0 11 46 7 0
"lncRNA_5630" 4 5 64 11 30
"lncRNA_5631" 22 100 3 6 16
"lncRNA_5632" 391 279 2 6 1
"lncRNA_5633" 0 8 40 9 4
"lncRNA_5634" 0 0 50 5 11
"lncRNA_5635" 77 71 280 102 98
"lncRNA_5636" 534 49 343 374 616
"lncRNA_5637" 31 0 1 19 27
"lncRNA_5639" 2 1 102 17 32
"lncRNA_5640" 58 11 1 1 0
"lncRNA_5641" 182 48 497 124 185
"lncRNA_5642" 23 8 105 22 14
"lncRNA_5643" 0 0 86 0 39
"lncRNA_5644" 0 0 26 0 0
"lncRNA_5645" 2 0 36 0 18
"lncRNA_5646" 0 0 37 0 24
"lncRNA_5647" 0 0 165 0 38
"lncRNA_5648" 35 2 30 0 68
"lncRNA_5649" 19 17 78 6 16
"lncRNA_5650" 334 55 100 85 175
"lncRNA_5653" 0 17 48 12 7
"lncRNA_5654" 678 338 100 399 323
"lncRNA_5655" 66 0 27 6 5
"lncRNA_5656" 36 27 115 1 49
"lncRNA_5657" 2 0 168 58 0
"lncRNA_5658" 0 0 24 0 0
"lncRNA_5659" 0 0 34 0 0
"lncRNA_5660" 5 135 451 73 24
"lncRNA_5661" 0 0 48 1 0
"lncRNA_5662" 0 0 136 0 0
"lncRNA_5663" 141 79 6 2 217
"lncRNA_5665" 2267 437 220 628 1820
"lncRNA_5666" 2 0 42 0 2
"lncRNA_5667" 64 18 13 2 16
"lncRNA_5668" 153 238 123 98 193
"lncRNA_5669" 60 25 100 36 167
"lncRNA_5670" 10 2 46 0 0
"lncRNA_5671" 0 0 34 0 0
"lncRNA_5672" 10 7 7 5 2
"lncRNA_5673" 793 133 842 219 1976
"lncRNA_5674" 0 0 44 0 9
"lncRNA_5675" 6 1 42 0 10
"lncRNA_5676" 23586 12230 3365 8567 19362
"lncRNA_5677" 0 0 76 0 2
"lncRNA_5678" 17 6 79 3 30
"lncRNA_5679" 0 0 301 81 0
"lncRNA_5680" 0 0 124 18 0
"lncRNA_5681" 0 0 30 2 0
"lncRNA_5682" 33 45 156 6 16
"lncRNA_5683" 173 50 279 50 421
"lncRNA_5684" 3859 2191 953 731 4707
"lncRNA_5685" 526 99 72 301 719
"lncRNA_5686" 36 8 15 5 28
"lncRNA_5688" 40 671 27 92 157
"lncRNA_5689" 185 18 15 21 166
"lncRNA_5690" 5 5 34 8 6
"lncRNA_5691" 8 4 63 2 6
"lncRNA_5692" 43 0 10 0 0
"lncRNA_5694" 432 187 482 202 225
"lncRNA_5695" 37 14 25 16 56
"lncRNA_5696" 25 11 26 5 38
"lncRNA_5697" 161 96 453 114 103
"lncRNA_5698" 51 3 0 13 18
"lncRNA_5699" 1 0 64 0 24
"lncRNA_5700" 0 0 34 0 13
"lncRNA_5701" 0 0 68 0 0
"lncRNA_5702" 41 2 0 8 24
"lncRNA_5703" 14 0 38 0 20
"lncRNA_5704" 13 0 164 2 15
"lncRNA_5705" 2 0 57 0 8
"lncRNA_5707" 59 225 158 44 125
"lncRNA_5708" 2 0 15 0 0
"lncRNA_5709" 1520 4 0 541 1
"lncRNA_5710" 2501 360 814 689 1537
"lncRNA_5712" 1 2 0 1 6
"lncRNA_5713" 303 158 557 199 206
"lncRNA_5714" 100 14 86 50 161
"lncRNA_5715" 0 0 28 0 0
"lncRNA_5716" 1019 255 790 319 952
"lncRNA_5717" 10 0 33 8 12
"lncRNA_5718" 0 0 0 0 28
"lncRNA_5719" 0 0 0 0 83
"lncRNA_5723" 30 2 55 9 87
"lncRNA_5724" 4 2 84 0 2
"lncRNA_5725" 3 10 47 5 9
"lncRNA_5726" 5 0 62 4 2
"lncRNA_5727" 6 0 42 0 10
"lncRNA_5728" 12 0 37 6 0
"lncRNA_5729" 2 0 52 0 8
"lncRNA_5730" 1 3 2 233 0
"lncRNA_5731" 6 0 62 0 0
"lncRNA_5732" 122 102 104 88 70
"lncRNA_5733" 179 106 161 129 153
"lncRNA_5734" 413 18 0 142 473
"lncRNA_5735" 1808 293 386 318 1300
"lncRNA_5736" 2 10 24 4 142
"lncRNA_5737" 30 15 2 0 39
"lncRNA_5738" 8 320 109 1 5
"lncRNA_5741" 27 49 241 0 12
"lncRNA_5746" 0 36 0 4 1
"lncRNA_5747" 464 1170 92 411 1755
"lncRNA_5748" 46 72 91 64 99
"lncRNA_5749" 6 1 52 1 0
"lncRNA_5750" 0 0 32 1 0
"lncRNA_5751" 7 3 2 1 20
"lncRNA_5752" 7 1 4 2 2
"lncRNA_5753" 23 63 98 14 13
"lncRNA_5754" 65 7 61 69 88
"lncRNA_5755" 7 0 15 0 1
"lncRNA_5756" 15 10 142 136 30
"lncRNA_5757" 0 0 34 0 0
"lncRNA_5758" 6 0 36 0 0
"lncRNA_5759" 0 6 24 18 60
"lncRNA_5760" 0 8 76 0 5
"lncRNA_5761" 12 97 88 2 54
"lncRNA_5762" 4 19 80 4 16
"lncRNA_5763" 9 6 0 5 55
"lncRNA_5764" 10 0 35 20 6
"lncRNA_5765" 8 0 105 6 26
"lncRNA_5766" 68 0 16 16 113
"lncRNA_5767" 68 16 101 30 122
"lncRNA_5768" 6 0 58 1 9
"lncRNA_5769" 20 0 0 1 13
"lncRNA_5770" 17 1 7 2 65
"lncRNA_5771" 19 0 0 64 58
"lncRNA_5772" 235 65 24 1 20
"lncRNA_5773" 79 171 245 0 3
"lncRNA_5774" 0 6 0 1 5
"lncRNA_5775" 13 2 80 5 4
"lncRNA_5776" 1 10 6 2 6
"lncRNA_5777" 4 0 44 0 0
"lncRNA_5778" 11 0 26 17 0
"lncRNA_5779" 190 34 201 75 233
"lncRNA_5785" 2 0 117 12 21
"lncRNA_5786" 0 0 38 1 14
"lncRNA_5788" 328 64 588 185 488
"lncRNA_5789" 28 33 48 71 17
"lncRNA_5790" 102 64 177 96 61
"lncRNA_5791" 3 0 121 2 18
"lncRNA_5792" 6 0 0 9 50
"lncRNA_5793" 0 70 102 45 2
"lncRNA_5794" 0 0 67 2 0
"lncRNA_5795" 0 0 0 0 55
"lncRNA_5796" 0 0 36 3 5
"lncRNA_5797" 0 6 0 1 0
"lncRNA_5799" 22 23 28 9 31
"lncRNA_5800" 0 0 22 11 0
"lncRNA_5801" 0 0 26 0 4
"lncRNA_5802" 59 64 377 64 365
"lncRNA_5803" 1 13 40 0 0
"lncRNA_5804" 12 2 30 0 26
"lncRNA_5805" 6 12 36 11 14
"lncRNA_5806" 64 11 75 6 63
"lncRNA_5807" 68 48 139 35 97
"lncRNA_5808" 8 0 14 0 34
"lncRNA_5809" 61 19 63 8 24
"lncRNA_5810" 157 19 372 331 418
"lncRNA_5811" 15 5 129 19 68
"lncRNA_5812" 100 0 0 12 38
"lncRNA_5813" 39 10 1 4 34
"lncRNA_5814" 53 0 4 10 27
"lncRNA_5815" 3 0 38 0 2
"lncRNA_5816" 220 33 42 233 408
"lncRNA_5817" 0 0 24 0 1
"lncRNA_5818" 102 8 0 0 50
"lncRNA_5819" 3378 517 2927 1848 5442
"lncRNA_5820" 0 0 54 1 0
"lncRNA_5821" 36 4 184 9 74
"lncRNA_5822" 53 2 0 0 81
"lncRNA_5823" 4 0 34 0 0
"lncRNA_5824" 0 2 24 3 36
"lncRNA_5827" 8 0 46 1 29
"lncRNA_5828" 34 7 93 26 63
"lncRNA_5829" 22 19 112 74 45
"lncRNA_5830" 13 1 0 26 57
"lncRNA_5831" 25 42 0 71 128
"lncRNA_5832" 0 0 27 0 15
"lncRNA_5833" 49 3 33 0 26
"lncRNA_5834" 1100 21 7 552 179
"lncRNA_5835" 24 11 22 0 23
"lncRNA_5837" 17 0 84 5 0
"lncRNA_5838" 8 4 181 7 0
"lncRNA_5839" 2 1 3 226 51
"lncRNA_5840" 475 160 992 784 551
"lncRNA_5841" 22 12 60 1 92
"lncRNA_5842" 12 6 40 0 112
"lncRNA_5843" 51 3 0 6 98
"lncRNA_5844" 86 34 137 94 119
"lncRNA_5846" 10 16 94 8 16
"lncRNA_5847" 10 30 90 0 8
"lncRNA_5848" 24 0 42 0 1
"lncRNA_5849" 282 135 415 174 389
"lncRNA_5850" 0 0 33 2 0
"lncRNA_5851" 2337 484 665 544 1104
"lncRNA_5852" 0 82 0 12 19
"lncRNA_5853" 0 50 0 0 0
"lncRNA_5854" 1 0 33 0 2
"lncRNA_5855" 278 42 32 263 0
"lncRNA_5856" 39 0 1 7 35
"lncRNA_5857" 30 18 23 189 16
"lncRNA_5858" 155 20 23 194 16
"lncRNA_5861" 29 0 11 1 35
"lncRNA_5863" 17 0 0 2 8
"lncRNA_5864" 76 32 92 29 0
"lncRNA_5865" 36 50 165 44 88
"lncRNA_5866" 18 4 22 302 35
"lncRNA_5867" 6 0 77 0 0
"lncRNA_5868" 5 0 169 0 0
"lncRNA_5869" 9 11 24 24 44
"lncRNA_5870" 8 2 0 8 7
"lncRNA_5871" 283 254 412 437 442
"lncRNA_5872" 209 117 168 490 1035
"lncRNA_5873" 20 19 63 2 6
"lncRNA_5874" 43 0 0 0 4
"lncRNA_5875" 493 105 641 76 455
"lncRNA_5876" 26 8 86 27 93
"lncRNA_5877" 4 2 46 3 12
"lncRNA_5879" 4 2 46 13 2
"lncRNA_5880" 50 13 23 55 91
"lncRNA_5881" 286 14 186 56 687
"lncRNA_5882" 468 364 65 181 498
"lncRNA_5883" 5 9 94 2 6
"lncRNA_5884" 23 28 35 26 21
"lncRNA_5885" 6 0 44 0 1
"lncRNA_5886" 3 0 0 8 29
"lncRNA_5887" 63 30 0 11 65
"lncRNA_5888" 3 3 32 1 9
"lncRNA_5889" 148 4 5 118 221
"lncRNA_5890" 799 766 584 691 1420
"lncRNA_5891" 128 104 325 89 100
"lncRNA_5892" 28 7 88 20 38
"lncRNA_5893" 395 365 371 329 571
"lncRNA_5894" 714 202 208 332 976
"lncRNA_5895" 5 0 56 0 22
"lncRNA_5896" 3834 1401 149 2076 4403
"lncRNA_5897" 23 11 28 46 25
"lncRNA_5898" 15 0 0 6 41
"lncRNA_5899" 13 8 2 0 55
"lncRNA_5900" 30 121 330 43 285
"lncRNA_5901" 107 59 159 24 93
"lncRNA_5902" 0 0 25 1 6
"lncRNA_5903" 4 0 68 0 14
"lncRNA_5905" 0 20 0 0 0
"lncRNA_5908" 702 381 1120 4 12
"lncRNA_5911" 103 53 60 58 113
"lncRNA_5912" 58 28 153 25 51
"lncRNA_5913" 20 26 77 39 28
"lncRNA_5914" 21 0 85 14 25
"lncRNA_5915" 0 0 32 0 2
"lncRNA_5916" 8 6 12 11 4
"lncRNA_5917" 437 1706 867 2521 537
"lncRNA_5918" 0 10 34 9 0
"lncRNA_5919" 371 155 450 257 334
"lncRNA_5920" 73 13 67 32 100
"lncRNA_5923" 44 0 52 5 6
"lncRNA_5924" 0 0 54 4 0
"lncRNA_5925" 0 0 28 0 0
"lncRNA_5926" 0 0 38 0 0
"lncRNA_5927" 2 0 40 2 0
"lncRNA_5928" 11 14 49 4 9
"lncRNA_5929" 0 0 32 2 0
"lncRNA_5930" 0 0 66 5 7
"lncRNA_5931" 0 0 26 0 0
"lncRNA_5932" 23 0 21 3 50
"lncRNA_5933" 112 13 50 26 113
"lncRNA_5934" 22 2 82 9 159
"lncRNA_5935" 35 0 43 21 87
"lncRNA_5936" 18 6 70 28 22
"lncRNA_5937" 17 1 72 0 4
"lncRNA_5938" 28 29 37 11 34
"lncRNA_5939" 37 30 36 4 35
"lncRNA_5940" 14 4 52 10 16
"lncRNA_5941" 2 0 24 0 1
"lncRNA_5942" 0 0 48 6 0
"lncRNA_5945" 206 13 118 146 200
"lncRNA_5946" 1642 982 2881 1611 2790
"lncRNA_5947" 96 10 36 15 34
"lncRNA_5948" 6 0 26 0 0
"lncRNA_5950" 94 31 48 80 53
"lncRNA_5951" 49 34 97 77 54
"lncRNA_5952" 43 0 33 56 175
"lncRNA_5953" 8 31 60 4 9
"lncRNA_5954" 45 17 232 62 92
"lncRNA_5955" 0 0 17 0 0
"lncRNA_5956" 0 6 27 11 56
"lncRNA_5957" 0 179 622 299 607
"lncRNA_5958" 64 53 458 41 65
"lncRNA_5959" 14 3 97 3 22
"lncRNA_5960" 5874 248 5234 596 6008
"lncRNA_5961" 56 51 84 38 34
"lncRNA_5962" 11 40 5 22 11
"lncRNA_5963" 0 0 103 0 0
"lncRNA_5964" 6 0 436 0 0
"lncRNA_5965" 0 0 34 0 0
"lncRNA_5966" 0 0 26 0 0
"lncRNA_5967" 0 0 42 0 0
"lncRNA_5968" 63 40 16 34 0
"lncRNA_5969" 0 2 0 10 71
"lncRNA_5970" 95 29 2 75 731
"lncRNA_5971" 80 0 0 30 3
"lncRNA_5973" 0 0 28 0 0
"lncRNA_5974" 268 6 6 1380 1
"lncRNA_5975" 0 0 0 63 0
"lncRNA_5976" 34 0 0 159 0
"lncRNA_5977" 0 0 29 0 0
"lncRNA_5978" 4 0 58 2 8
"lncRNA_5979" 66 34 224 24 503
"lncRNA_5980" 529 368 1673 354 1107
"lncRNA_5982" 2 0 46 0 0
"lncRNA_5983" 22 606 49 84 3956
"lncRNA_5984" 60 23 35 42 82
"lncRNA_5986" 75 6 606 80 135
"lncRNA_5987" 67 93 424 17 0
"lncRNA_5988" 15064 2479 3483 3008 19287
"lncRNA_5991" 143 242 103 968 123
"lncRNA_5992" 3 1 2 92 5
"lncRNA_5993" 555 578 157 178 922
"lncRNA_5994" 96 7 0 0 38
"lncRNA_5995" 6 9 12 30 22
"lncRNA_5996" 6 8 12 30 22
"lncRNA_5997" 2 1 7 0 73
"lncRNA_5998" 524 266 238 133 390
"lncRNA_5999" 162 47 360 89 403
"lncRNA_6000" 22 4 14 6 12
"lncRNA_6001" 70 30 8 44 14
"lncRNA_6002" 589 191 303 174 826
"lncRNA_6003" 44 1 86 0 17
"lncRNA_6004" 13 0 35 3 53
"lncRNA_6005" 15 0 18 17 39
"lncRNA_6006" 0 0 27 0 0
"lncRNA_6007" 0 37 97 30 0
"lncRNA_6008" 0 0 50 0 0
"lncRNA_6009" 335 40 164 178 433
"lncRNA_6010" 6 1 0 5 17
"lncRNA_6011" 0 0 33 1 0
"lncRNA_6013" 80 24 209 33 98
"lncRNA_6014" 28 14 0 5 38
"lncRNA_6015" 488 160 159 298 730
"lncRNA_6018" 242 148 0 6 71
"lncRNA_6019" 1 2 31 0 2
"lncRNA_6021" 404 468 1446 384 620
"lncRNA_6022" 23 0 15 10 36
"lncRNA_6023" 268 182 325 93 247
"lncRNA_6024" 36 4 115 22 75
"lncRNA_6025" 10 8514 28 58 32
"lncRNA_6028" 183 39 74 79 186
"lncRNA_6029" 24 44 242 305 98
"lncRNA_6030" 49 3 21 12 35
"lncRNA_6031" 4 0 46 0 2
"lncRNA_6032" 0 0 30 0 0
"lncRNA_6033" 0 5 46 0 6
"lncRNA_6034" 2 0 32 0 15
"lncRNA_6035" 0 0 32 11 4
"lncRNA_6036" 0 0 28 0 2
"lncRNA_6037" 49 17 198 8 27
"lncRNA_6038" 26 12 64 25 246
"lncRNA_6039" 2 4 40 3 4
"lncRNA_6040" 0 0 36 0 6
"lncRNA_6041" 6 0 33 3 0
"lncRNA_6042" 10 11 117 2 13
"lncRNA_6043" 6 0 35 2 3
"lncRNA_6044" 1 2 34 2 0
"lncRNA_6045" 3 0 32 2 3
"lncRNA_6046" 192 54 197 81 219
"lncRNA_6049" 72 46 0 1 99
"lncRNA_6050" 0 2 30 2 4
"lncRNA_6051" 0 4 38 2 4
"lncRNA_6052" 259 70 190 576 698
"lncRNA_6053" 4 0 44 11 3
"lncRNA_6054" 3 0 42 0 0
"lncRNA_6055" 9 8 2 0 166
"lncRNA_6056" 43 0 71 12 46
"lncRNA_6057" 735 198 1373 612 134
"lncRNA_6058" 6 0 34 0 3
"lncRNA_6059" 4 0 32 0 0
"lncRNA_6060" 106 2 101 68 4
"lncRNA_6061" 8 24 68 0 12
"lncRNA_6062" 59 8 0 86 0
"lncRNA_6067" 19 0 5 2 18
"lncRNA_6068" 84 0 182 1 1
"lncRNA_6069" 22 25 77 10 42
"lncRNA_6072" 12 28 119 30 22
"lncRNA_6075" 176 125 79 121 162
"lncRNA_6076" 127 121 423 160 203
"lncRNA_6077" 898 163 588 905 979
"lncRNA_6078" 69 30 73 8 26
"lncRNA_6079" 4 0 154 1 0
"lncRNA_6080" 1 0 43 0 0
"lncRNA_6081" 0 125 0 0 0
"lncRNA_6082" 0 2 29 0 4
"lncRNA_6083" 0 0 30 0 0
"lncRNA_6084" 137 26 106 37 100
"lncRNA_6085" 113 33 205 127 177
"lncRNA_6086" 0 0 37 0 0
"lncRNA_6087" 73 0 0 1 13
"lncRNA_6088" 16 16 64 0 2
"lncRNA_6090" 5 17 88 10 32
"lncRNA_6091" 6 1 34 5 12
"lncRNA_6092" 0 0 30 0 2
"lncRNA_6093" 0 0 30 0 0
"lncRNA_6094" 0 76 0 4 0
"lncRNA_6095" 47 2 14 29 149
"lncRNA_6096" 12 0 22 21 49
"lncRNA_6097" 3 0 128 10 140
"lncRNA_6098" 0 0 0 10 14
"lncRNA_6099" 21 0 45 4 43
"lncRNA_6100" 32 46 49 5 65
"lncRNA_6101" 1 0 32 0 0
"lncRNA_6102" 868 92 8 289 889
"lncRNA_6103" 52 20 421 57 102
"lncRNA_6104" 13 12 0 4 14
"lncRNA_6105" 448 147 31 137 528
"lncRNA_6106" 1687 621 502 752 1452
"lncRNA_6107" 6086 952 1772 2838 9683
"lncRNA_6108" 525 146 299 424 1609
"lncRNA_6109" 198 35 2 66 422
"lncRNA_6110" 645 117 2 277 2129
"lncRNA_6111" 0 0 47 2 1
"lncRNA_6112" 10 0 76 0 0
"lncRNA_6116" 0 0 30 0 0
"lncRNA_6117" 20 7 116 0 36
"lncRNA_6118" 0 0 46 0 0
"lncRNA_6119" 184 14 468 58 112
"lncRNA_6120" 49 1 89 2 14
"lncRNA_6121" 183 33 1 0 0
"lncRNA_6123" 4 6 10 4 11
"lncRNA_6124" 0 0 1 0 18
"lncRNA_6125" 356 45 240 123 393
"lncRNA_6126" 220 60 545 140 313
"lncRNA_6127" 12 6 38 0 0
"lncRNA_6128" 0 13 26 2 1
"lncRNA_6129" 1 0 19 0 1
"lncRNA_6130" 27 13 133 5 32
"lncRNA_6131" 10 2 48 2 0
"lncRNA_6132" 22 8 0 1 16
"lncRNA_6133" 8 4 225 61 34
"lncRNA_6136" 0 161 148 0 0
"lncRNA_6137" 8 2 14 25 24
"lncRNA_6138" 31 18 47 5 42
"lncRNA_6141" 1 0 55 0 4
"lncRNA_6142" 24 0 0 0 0
"lncRNA_6143" 0 0 36 0 0
"lncRNA_6144" 0 0 30 0 0
"lncRNA_6145" 5 0 32 0 1
"lncRNA_6146" 0 0 30 0 0
"lncRNA_6147" 3 0 24 0 0
"lncRNA_6148" 2 8 28 0 0
"lncRNA_6149" 38 0 39 0 20
"lncRNA_6150" 185 63 270 89 117
"lncRNA_6160" 14 37 0 19 167
"lncRNA_6161" 83 21 288 56 395
"lncRNA_6162" 16 33 20 13 18
"lncRNA_6163" 245 0 79 0 2
"lncRNA_6164" 2 17 99 12 10
"lncRNA_6165" 0 2 48 2 0
"lncRNA_6166" 81 27 131 33 103
"lncRNA_6167" 0 0 31 0 0
"lncRNA_6168" 10 5 56 6 6
"lncRNA_6169" 0 0 24 0 0
"lncRNA_6170" 131 5 0 4 255
"lncRNA_6171" 487 164 455 105 412
"lncRNA_6172" 3 0 9 0 20
"lncRNA_6173" 0 0 32 0 0
"lncRNA_6174" 454 351 1352 291 773
"lncRNA_6175" 360 778 1002 157 612
"lncRNA_6176" 84 114 10 17 20
"lncRNA_6177" 0 1 12 5 6
"lncRNA_6178" 263 21 16 27 276
"lncRNA_6179" 48 0 50 0 0
"lncRNA_6180" 59 1 71 0 87
