"miRNA","lncRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"Cluster_4039","lncRNA_15318",0.987214414913851,0.00173212849558769,0.613674961855994,151,-21.92,"2 21","2791 2816",23,"65.22%","69.57%"
"Cluster_4039","lncRNA_15319",0.987214414913851,0.00173212849558769,0.613674961855994,151,-21.92,"2 21","2791 2816",23,"65.22%","69.57%"
"Cluster_4039","lncRNA_15321",0.972587537631445,0.00542577867253751,0.613674961855994,151,-21.92,"2 21","7234 7259",23,"65.22%","69.57%"
"Cluster_4039","lncRNA_1876",0.967465926876828,0.00700988180422191,0.613674961855994,167,-21.75,"2 21","1281 1303",20,"75.00%","85.00%"
"Cluster_4039","lncRNA_2053",0.961505504410654,0.00901380404816536,0.613674961855994,163,-20.93,"2 21","239 261",20,"70.00%","85.00%"
"Cluster_4039","lncRNA_9748",0.972920937730544,0.00532736371231139,0.613674961855994,171,-20.1,"2 21","76720 76743",21,"80.95%","80.95%"
"Cluster_4039","lncRNA_9749",0.975905107945449,0.00447347942962581,0.613674961855994,171,-20.1,"2 21","76720 76743",21,"80.95%","80.95%"
"Cluster_4040","lncRNA_11225",0.88531638498047,0.0458110565887773,0.702084546295973,171,-24.06,"2 17","34998 35020",16,"93.75%","93.75%"
"Cluster_4040","lncRNA_11237",0.888041446491375,0.0442067482264846,0.698012265235154,151,-20.21,"2 21","95414 95437",21,"61.90%","76.19%"
"Cluster_4040","lncRNA_11237",0.888041446491375,0.0442067482264846,0.698012265235154,167,-21.98,"2 17","77047 77069",16,"87.50%","93.75%"
"Cluster_4040","lncRNA_11237",0.888041446491375,0.0442067482264846,0.698012265235154,171,-24.06,"2 17","32582 32604",16,"93.75%","93.75%"
"Cluster_4040","lncRNA_11238",0.880075837086292,0.0489466730868402,0.710165247799218,151,-20.21,"2 21","94722 94745",21,"61.90%","76.19%"
"Cluster_4040","lncRNA_11238",0.880075837086292,0.0489466730868402,0.710165247799218,167,-21.98,"2 17","76355 76377",16,"87.50%","93.75%"
"Cluster_4040","lncRNA_11238",0.880075837086292,0.0489466730868402,0.710165247799218,171,-24.06,"2 17","31890 31912",16,"93.75%","93.75%"
"Cluster_4040","lncRNA_11242",0.925154777352537,0.0243020682133181,0.629971206850763,163,-22.07,"2 17","550 572",16,"87.50%","87.50%"
"Cluster_4040","lncRNA_11242",0.925154777352537,0.0243020682133181,0.629971206850763,171,-24.06,"2 17","25768 25790",16,"93.75%","93.75%"
"Cluster_4040","lncRNA_11278",0.951754595095144,0.0126284395439505,0.613674961855994,171,-24.06,"2 17","917 939",16,"93.75%","93.75%"
"Cluster_4040","lncRNA_11312",0.882759311397752,0.0473328433778125,0.70618916395839,167,-21.98,"2 17","41269 41291",16,"87.50%","93.75%"
"Cluster_4040","lncRNA_11313",0.887712309807785,0.0443995543345315,0.698195959888961,167,-21.98,"2 17","34640 34662",16,"87.50%","93.75%"
"Cluster_4040","lncRNA_12247",0.926244156173759,0.0237774078956821,0.629053159705147,146,-23.21,"2 21","12 32",19,"52.63%","84.21%"
"Cluster_4040","lncRNA_12852",0.938239153157406,0.0182531970263018,0.615434430094382,162,-22.93,"2 16","5376 5398",15,"86.67%","93.33%"
"Cluster_4040","lncRNA_12855",0.972422779383657,0.00547463173573802,0.613674961855994,162,-22.93,"2 16","7357 7379",15,"86.67%","93.33%"
"Cluster_4040","lncRNA_13135",0.948235816047782,0.0140273861530028,0.613674961855994,155,-26.05,"2 21","1004 1026",20,"70.00%","75.00%"
"Cluster_4040","lncRNA_13136",0.948235816047782,0.0140273861530028,0.613674961855994,155,-26.05,"2 21","1004 1026",20,"70.00%","75.00%"
"Cluster_4040","lncRNA_13138",0.937542379348322,0.0185609796250112,0.616847809987841,155,-26.05,"2 21","354 376",20,"70.00%","75.00%"
"Cluster_4040","lncRNA_13289",0.948709417999986,0.0138363175201664,0.613674961855994,148,-25.37,"2 17","13273 13294",15,"66.67%","80.00%"
"Cluster_4040","lncRNA_13289",0.948709417999986,0.0138363175201664,0.613674961855994,156,-22.94,"2 21","3153 3173",20,"75.00%","80.00%"
"Cluster_4040","lncRNA_13289",0.948709417999986,0.0138363175201664,0.613674961855994,156,-25.21,"2 17","45644 45665",15,"73.33%","86.67%"
"Cluster_4040","lncRNA_13289",0.948709417999986,0.0138363175201664,0.613674961855994,160,-26.45,"2 17","7662 7683",15,"80.00%","86.67%"
"Cluster_4040","lncRNA_13351",0.998772488726669,5.16169228036472e-05,0.613674961855994,156,-22.94,"2 21","22962 22982",20,"75.00%","80.00%"
"Cluster_4040","lncRNA_13351",0.998772488726669,5.16169228036472e-05,0.613674961855994,156,-25.21,"2 17","8787 8808",15,"73.33%","86.67%"
"Cluster_4040","lncRNA_13351",0.998772488726669,5.16169228036472e-05,0.613674961855994,160,-26.45,"2 17","25413 25434",15,"80.00%","86.67%"
"Cluster_4040","lncRNA_13352",0.998988234034018,3.86267381410548e-05,0.613674961855994,156,-22.94,"2 21","21991 22011",20,"75.00%","80.00%"
"Cluster_4040","lncRNA_13352",0.998988234034018,3.86267381410548e-05,0.613674961855994,156,-25.21,"2 17","7816 7837",15,"73.33%","86.67%"
"Cluster_4040","lncRNA_13352",0.998988234034018,3.86267381410548e-05,0.613674961855994,160,-26.45,"2 17","24442 24463",15,"80.00%","86.67%"
"Cluster_4040","lncRNA_13353",0.999286885129659,2.28573898615243e-05,0.613674961855994,156,-22.94,"2 21","5598 5618",20,"75.00%","80.00%"
"Cluster_4040","lncRNA_13354",0.997856984270766,0.000119050778927433,0.613674961855994,156,-22.94,"2 21","240 260",20,"75.00%","80.00%"
"Cluster_4040","lncRNA_13354",0.997856984270766,0.000119050778927433,0.613674961855994,160,-26.45,"2 17","2691 2712",15,"80.00%","86.67%"
"Cluster_4040","lncRNA_1667",0.895188962287937,0.0400863060449121,0.683576375284302,151,-25.59,"2 21","176 201",23,"65.22%","69.57%"
"Cluster_4040","lncRNA_2012",0.945150223405702,0.0152929191808595,0.613674961855994,156,-22.14,"2 21","771 792",19,"63.16%","78.95%"
"Cluster_4040","lncRNA_2570",0.927545380191036,0.0231555890599371,0.629053159705147,166,-28.27,"2 21","1002 1022",19,"68.42%","94.74%"
"Cluster_4040","lncRNA_2658",0.885869529124001,0.0454839429348084,0.701261439359989,155,-22.08,"2 16","8099 8120",14,"78.57%","85.71%"
"Cluster_4040","lncRNA_2658",0.885869529124001,0.0454839429348084,0.701261439359989,166,-22.14,"2 21","38535 38555",19,"73.68%","89.47%"
"Cluster_4040","lncRNA_2660",0.97112849731398,0.00586338144505515,0.613674961855994,155,-22.08,"2 16","2511 2532",14,"78.57%","85.71%"
"Cluster_4040","lncRNA_2660",0.97112849731398,0.00586338144505515,0.613674961855994,166,-22.14,"2 21","32947 32967",19,"73.68%","89.47%"
"Cluster_4040","lncRNA_2661",0.97112849731398,0.00586338144505515,0.613674961855994,155,-22.08,"2 16","2511 2532",14,"78.57%","85.71%"
"Cluster_4040","lncRNA_2661",0.97112849731398,0.00586338144505515,0.613674961855994,166,-22.14,"2 21","32947 32967",19,"73.68%","89.47%"
"Cluster_4040","lncRNA_2662",0.976909230456187,0.00419741104971174,0.613674961855994,155,-22.08,"2 16","1848 1869",14,"78.57%","85.71%"
"Cluster_4040","lncRNA_2662",0.976909230456187,0.00419741104971174,0.613674961855994,166,-22.14,"2 21","32284 32304",19,"73.68%","89.47%"
"Cluster_4040","lncRNA_2922",0.897993131669914,0.0385051432715035,0.681490717021186,168,-25.08,"2 18","1214 1236",17,"82.35%","94.12%"
"Cluster_4040","lncRNA_3631",0.950317281315053,0.0131940650235518,0.613674961855994,153,-24.36,"2 20","3389 3409",18,"61.11%","88.89%"
"Cluster_4040","lncRNA_3648",0.951245561014094,0.0128278331657091,0.613674961855994,157,-21.85,"2 18","468 489",16,"75.00%","81.25%"
"Cluster_4040","lncRNA_4039",0.944214557179877,0.0156836572684992,0.613674961855994,152,-21.31,"2 19","2706 2730",20,"70.00%","80.00%"
"Cluster_4040","lncRNA_4040",0.944214557179877,0.0156836572684992,0.613674961855994,152,-21.31,"2 19","2698 2722",20,"70.00%","80.00%"
"Cluster_4040","lncRNA_4041",0.944214557179877,0.0156836572684992,0.613674961855994,152,-21.31,"2 19","2698 2722",20,"70.00%","80.00%"
"Cluster_4040","lncRNA_4117",0.884113167148358,0.0465251638759087,0.704454945844397,167,-24.15,"2 21","1202 1226",22,"72.73%","81.82%"
"Cluster_4040","lncRNA_4793",0.945015056823207,0.0153491666877088,0.613674961855994,143,-21.4,"2 21","208 226",19,"63.16%","78.95%"
"Cluster_4040","lncRNA_5805",0.967446525216002,0.00701613260304447,0.613674961855994,154,-22.59,"2 15","49373 49394",13,"84.62%","84.62%"
"Cluster_4040","lncRNA_5805",0.967446525216002,0.00701613260304447,0.613674961855994,154,-22.59,"2 15","78141 78162",13,"84.62%","84.62%"
"Cluster_4040","lncRNA_5805",0.967446525216002,0.00701613260304447,0.613674961855994,155,-20.62,"2 21","51213 51235",20,"65.00%","80.00%"
"Cluster_4040","lncRNA_5805",0.967446525216002,0.00701613260304447,0.613674961855994,155,-20.62,"2 21","79864 79886",20,"65.00%","80.00%"
"Cluster_4040","lncRNA_5909",0.927963015469623,0.022957144466668,0.629053159705147,154,-22.59,"2 15","917 938",13,"84.62%","84.62%"
"Cluster_4040","lncRNA_5909",0.927963015469623,0.022957144466668,0.629053159705147,155,-21.09,"2 21","2615 2637",20,"65.00%","80.00%"
"Cluster_4040","lncRNA_5911",0.87972790382753,0.0491571680615866,0.71052043159377,154,-22.59,"2 15","20216 20237",13,"84.62%","84.62%"
"Cluster_4040","lncRNA_5911",0.87972790382753,0.0491571680615866,0.71052043159377,155,-20.62,"2 21","21939 21961",20,"65.00%","80.00%"
"Cluster_4040","lncRNA_5912",0.87972790382753,0.0491571680615866,0.71052043159377,154,-22.59,"2 15","20159 20180",13,"84.62%","84.62%"
"Cluster_4040","lncRNA_5912",0.87972790382753,0.0491571680615866,0.71052043159377,155,-20.62,"2 21","21882 21904",20,"65.00%","80.00%"
"Cluster_4040","lncRNA_5913",0.910817791404697,0.0315394822213446,0.657843645812622,154,-22.59,"2 15","8422 8443",13,"84.62%","84.62%"
"Cluster_4040","lncRNA_5913",0.910817791404697,0.0315394822213446,0.657843645812622,155,-20.62,"2 21","10145 10167",20,"65.00%","80.00%"
"Cluster_4040","lncRNA_6287",0.880148742122032,0.0489026026991399,0.709922578083252,165,-20.8,"2 19","25898 25920",18,"77.78%","88.89%"
"Cluster_4040","lncRNA_6434",0.896340406800269,0.039434599360578,0.683353831717419,149,-22.32,"2 21","2348 2369",20,"65.00%","80.00%"
"Cluster_4040","lncRNA_7037",0.942252351395282,0.0165134271509598,0.613674961855994,159,-28.64,"2 21","317 339",20,"70.00%","80.00%"
"Cluster_4040","lncRNA_7367",0.880563078294055,0.0486523789301227,0.709077237717187,155,-24.12,"2 16","1253 1274",14,"78.57%","85.71%"
"Cluster_4040","lncRNA_9391",0.96160535009966,0.00897889345590251,0.613674961855994,141,-20.19,"2 10","6423 6444",8,"87.50%","100.00%"
"Cluster_4040","lncRNA_958",0.883081859214735,0.0471400196565965,0.705501949886029,146,-21.38,"2 12","55789 55811",11,"90.91%","90.91%"
"Cluster_4118","lncRNA_13096",-0.888433502317564,0.0439774322156445,0.697376196508723,159,-20.18,"2 21","1367 1389",20,"60.00%","90.00%"
"Cluster_4118","lncRNA_1823",-0.929112590095791,0.0224137711727675,0.629053159705147,150,-20.08,"2 21","28871 28899",26,"61.54%","73.08%"
"Cluster_4118","lncRNA_1824",-0.955148933747152,0.0113252936998164,0.613674961855994,150,-20.08,"2 21","28458 28486",26,"61.54%","73.08%"
"Cluster_4118","lncRNA_1825",-0.926593738535181,0.0236098295537461,0.629053159705147,150,-20.08,"2 21","27528 27556",26,"61.54%","73.08%"
"Cluster_4435","lncRNA_14588",0.89666905141558,0.0392492146955064,0.683353831717419,153,-21.12,"2 20","4 24",18,"66.67%","83.33%"
"Cluster_4435","lncRNA_14651",0.90560659374714,0.0343162366587952,0.667085405359784,155,-20.29,"2 17","2094 2117",17,"76.47%","82.35%"
"Cluster_4435","lncRNA_9391",0.884834579647991,0.046096586985548,0.702886227735857,162,-21.08,"2 21","6532 6556",22,"68.18%","86.36%"
"Cluster_4435","lncRNA_9391",0.884834579647991,0.046096586985548,0.702886227735857,164,-22.36,"2 21","6102 6123",19,"73.68%","78.95%"
"Cluster_4437","lncRNA_10318",-0.901490265788961,0.0365619152934146,0.675840416166571,156,-23.62,"2 18","6031 6054",19,"73.68%","78.95%"
"Cluster_4437","lncRNA_10318",-0.901490265788961,0.0365619152934146,0.675840416166571,159,-21.64,"2 18","14389 14408",16,"81.25%","87.50%"
"Cluster_4437","lncRNA_10318",-0.901490265788961,0.0365619152934146,0.675840416166571,160,-25.61,"2 18","14203 14226",19,"73.68%","84.21%"
"Cluster_4437","lncRNA_11314",-0.955192039585975,0.0113090449278625,0.613674961855994,161,-20.82,"2 19","3810 3831",18,"77.78%","83.33%"
"Cluster_4437","lncRNA_1179",0.953776485278033,0.0118466074138011,0.613674961855994,175,-20.19,"2 20","1624 1644",18,"83.33%","88.89%"
"Cluster_4437","lncRNA_12307",-0.903277029457343,0.0355815545866179,0.672380099352384,155,-20.24,"2 19","32562 32580",17,"70.59%","88.24%"
"Cluster_4437","lncRNA_12308",-0.88079682958292,0.0485113921906075,0.708966888038657,155,-20.24,"2 19","32269 32287",17,"70.59%","88.24%"
"Cluster_4437","lncRNA_15266",0.891691454924484,0.0420865630354751,0.689381416075536,154,-20.93,"2 19","187 207",17,"70.59%","76.47%"
"Cluster_4437","lncRNA_15266",0.891691454924484,0.0420865630354751,0.689381416075536,159,-20.57,"2 20","439 459",18,"72.22%","77.78%"
"Cluster_4437","lncRNA_4983",0.972464522128781,0.0054622407956604,0.613674961855994,153,-21.55,"2 20","559 584",23,"69.57%","73.91%"
"Cluster_4438","lncRNA_019",0.919819782822696,0.02692410707244,0.639572203428335,161,-21.89,"2 18","727 748",16,"75.00%","87.50%"
"Cluster_4438","lncRNA_10228",0.967369746707598,0.00704088695690742,0.613674961855994,156,-20.98,"2 17","6242 6263",15,"73.33%","86.67%"
"Cluster_4438","lncRNA_10482",0.953072630575745,0.012116921617567,0.613674961855994,153,-24.29,"2 18","558 579",16,"75.00%","75.00%"
"Cluster_4438","lncRNA_11833",0.882831647065382,0.0472895784118856,0.706096734270491,153,-21.32,"2 19","773 795",18,"72.22%","77.78%"
"Cluster_4438","lncRNA_11833",0.882831647065382,0.0472895784118856,0.706096734270491,160,-20.52,"2 17","10504 10525",15,"80.00%","86.67%"
"Cluster_4438","lncRNA_12253",0.976944521246338,0.00418781439223586,0.613674961855994,152,-21.21,"2 13","6285 6306",11,"90.91%","90.91%"
"Cluster_4438","lncRNA_12314",0.922579628382744,0.0255568850030269,0.636088530991439,152,-21.21,"2 13","52001 52022",11,"90.91%","90.91%"
"Cluster_4438","lncRNA_12314",0.922579628382744,0.0255568850030269,0.636088530991439,158,-26.81,"2 21","47678 47703",23,"73.91%","73.91%"
"Cluster_4438","lncRNA_12531",0.892677389265294,0.0415195667959142,0.687953021704598,159,-22.79,"2 17","1003 1025",16,"81.25%","87.50%"
"Cluster_4438","lncRNA_12532",0.892677389265294,0.0415195667959142,0.687953021704598,159,-22.79,"2 17","977 999",16,"81.25%","87.50%"
"Cluster_4438","lncRNA_12584",0.925173891982364,0.0242928305054091,0.629971206850763,156,-22.98,"2 21","7139 7160",19,"68.42%","73.68%"
"Cluster_4438","lncRNA_12584",0.925173891982364,0.0242928305054091,0.629971206850763,161,-26.42,"2 20","30493 30513",18,"72.22%","88.89%"
"Cluster_4438","lncRNA_12584",0.925173891982364,0.0242928305054091,0.629971206850763,163,-24.31,"2 21","46738 46762",22,"72.73%","77.27%"
"Cluster_4438","lncRNA_12584",0.925173891982364,0.0242928305054091,0.629971206850763,168,-27.04,"2 21","36351 36372",19,"73.68%","84.21%"
"Cluster_4438","lncRNA_13543",0.900401928016226,0.0371632190459569,0.677576177464092,164,-24.18,"2 17","368 389",15,"73.33%","100.00%"
"Cluster_4438","lncRNA_13549",0.94767774078341,0.0142536285994742,0.613674961855994,164,-24.18,"2 17","378 399",15,"73.33%","100.00%"
"Cluster_4438","lncRNA_13554",0.991455621553731,0.000946884858305213,0.613674961855994,164,-24.18,"2 17","407 428",15,"73.33%","100.00%"
"Cluster_4438","lncRNA_13560",0.939981919435001,0.0174907359437588,0.613674961855994,164,-24.18,"2 17","410 431",15,"73.33%","100.00%"
"Cluster_4438","lncRNA_15433",0.943601182054427,0.0159415413364004,0.613674961855994,141,-20.42,"2 21","5563 5586",22,"63.64%","68.18%"
"Cluster_4438","lncRNA_15433",0.943601182054427,0.0159415413364004,0.613674961855994,153,-20.84,"2 15","11052 11074",14,"85.71%","85.71%"
"Cluster_4438","lncRNA_2580",0.89236074703962,0.0417013964647738,0.688521578824491,155,-21.89,"2 16","6807 6828",14,"78.57%","85.71%"
"Cluster_4438","lncRNA_2845",0.880860317151001,0.0484731221004882,0.708938465035024,151,-24.02,"2 18","72076 72096",16,"68.75%","87.50%"
"Cluster_4438","lncRNA_2845",0.880860317151001,0.0484731221004882,0.708938465035024,162,-24.5,"2 21","114022 114042",19,"73.68%","84.21%"
"Cluster_4438","lncRNA_2846",0.907032494465873,0.0335490154480788,0.664038205493423,151,-24.02,"2 18","161062 161082",16,"68.75%","87.50%"
"Cluster_4438","lncRNA_2846",0.907032494465873,0.0335490154480788,0.664038205493423,151,-24.02,"2 18","72076 72096",16,"68.75%","87.50%"
"Cluster_4438","lncRNA_2846",0.907032494465873,0.0335490154480788,0.664038205493423,161,-26.42,"2 20","142382 142402",18,"72.22%","88.89%"
"Cluster_4438","lncRNA_2846",0.907032494465873,0.0335490154480788,0.664038205493423,162,-24.5,"2 21","114022 114042",19,"73.68%","84.21%"
"Cluster_4438","lncRNA_2847",0.908296296552962,0.032873673321909,0.662637698167393,151,-24.02,"2 18","161062 161082",16,"68.75%","87.50%"
"Cluster_4438","lncRNA_2847",0.908296296552962,0.032873673321909,0.662637698167393,151,-24.02,"2 18","72076 72096",16,"68.75%","87.50%"
"Cluster_4438","lncRNA_2847",0.908296296552962,0.032873673321909,0.662637698167393,161,-26.42,"2 20","142382 142402",18,"72.22%","88.89%"
"Cluster_4438","lncRNA_2847",0.908296296552962,0.032873673321909,0.662637698167393,162,-24.5,"2 21","114022 114042",19,"73.68%","84.21%"
"Cluster_4438","lncRNA_3153",0.927113583183738,0.0233613423013999,0.629053159705147,165,-22.48,"2 20","213 233",18,"83.33%","83.33%"
"Cluster_4438","lncRNA_3484",0.91141920757768,0.0312238840401603,0.657096019284685,151,-20.05,"2 12","7506 7527",10,"90.00%","100.00%"
"Cluster_4438","lncRNA_3610",0.903367257447708,0.0355322745461897,0.672279807718088,155,-22.04,"2 21","21486 21510",22,"63.64%","77.27%"
"Cluster_4438","lncRNA_3991",0.90372407637288,0.0353376039081282,0.671856343009242,161,-25.85,"2 20","2346 2366",18,"77.78%","83.33%"
"Cluster_4438","lncRNA_5197",0.936126799491143,0.0191913967442572,0.620856779639006,147,-20.58,"2 12","1432 1453",10,"90.00%","90.00%"
"Cluster_4438","lncRNA_5348",0.939873707944502,0.0175377700597746,0.613674961855994,153,-22.74,"2 19","145 171",22,"68.18%","72.73%"
"Cluster_4438","lncRNA_5387",0.930721801307947,0.0216602496171868,0.627190115416787,147,-20.18,"2 18","999 1019",16,"68.75%","81.25%"
"Cluster_4438","lncRNA_5742",0.938848722169318,0.0179853093620601,0.613674961855994,168,-26.99,"2 19","5443 5463",17,"82.35%","94.12%"
"Cluster_4438","lncRNA_6312",0.911303931254858,0.031284297356774,0.657207779933377,168,-22.48,"2 17","165 186",15,"86.67%","93.33%"
"Cluster_4438","lncRNA_6316",0.926563698377461,0.0236242147796368,0.629053159705147,164,-21.22,"2 21","2822 2843",19,"73.68%","78.95%"
"Cluster_4438","lncRNA_6333",0.92487351192216,0.024438129021017,0.63012917995161,164,-22.48,"2 17","2940 2961",15,"86.67%","86.67%"
"Cluster_4438","lncRNA_6381",0.943022754653556,0.0161859831116067,0.613674961855994,148,-20.23,"2 15","2009 2029",13,"76.92%","92.31%"
"Cluster_4438","lncRNA_6601",0.928728940917034,0.0225946437867197,0.629053159705147,156,-20.82,"2 21","498 519",19,"68.42%","73.68%"
"Cluster_4438","lncRNA_9687",0.88849634550575,0.0439407100299788,0.697239457270568,158,-24.35,"2 15","1289 1310",13,"84.62%","92.31%"
"Cluster_4439","lncRNA_13498",0.918281144351403,0.0276962457564319,0.642057402906512,146,-20.81,"2 20","25414 25436",19,"68.42%","68.42%"
"Cluster_4439","lncRNA_14428",0.954644647195865,0.0115159506112383,0.613674961855994,166,-31.36,"2 17","3067 3087",15,"93.33%","93.33%"
"Cluster_4439","lncRNA_1966",0.959517824927219,0.00971795159698807,0.613674961855994,155,-23.11,"2 19","2949 2968",17,"76.47%","82.35%"
"Cluster_4439","lncRNA_2623",0.88842072519185,0.0439848996727053,0.697423375024975,140,-20.04,"2 9","14879 14900",7,"100.00%","100.00%"
"Cluster_4439","lncRNA_2794",0.897374607242902,0.0388521602925939,0.682202384680104,153,-20.21,"2 14","16436 16457",12,"83.33%","91.67%"
"Cluster_4439","lncRNA_2824",0.892132185167829,0.0418328034623239,0.688777275641165,140,-20.04,"2 9","1811 1832",7,"100.00%","100.00%"
"Cluster_4439","lncRNA_2825",0.892132185167829,0.0418328034623239,0.688777275641165,140,-20.04,"2 9","1811 1832",7,"100.00%","100.00%"
"Cluster_4439","lncRNA_6310",0.962939075440067,0.00851685200177657,0.613674961855994,151,-21.67,"2 21","7696 7718",20,"70.00%","70.00%"
"Cluster_4439","lncRNA_6636",0.937897966405173,0.0184036990328763,0.616149864145383,157,-20.99,"2 14","1736 1757",12,"91.67%","91.67%"
"Cluster_4439","lncRNA_6637",0.935076241594911,0.0196636496170441,0.621842616226522,157,-20.99,"2 14","1451 1472",12,"91.67%","91.67%"
"Cluster_4439","lncRNA_6638",0.935076241594911,0.0196636496170441,0.621842616226522,157,-20.99,"2 14","1451 1472",12,"91.67%","91.67%"
"Cluster_4439","lncRNA_6689",-0.897979047664853,0.0385130339164333,0.681552253707977,154,-25.8,"2 21","14558 14575",19,"78.95%","78.95%"
"Cluster_4439","lncRNA_7498",0.920335026995659,0.0266671165184744,0.639397210042879,153,-24.42,"2 20","223 246",20,"75.00%","75.00%"
"Cluster_4439","lncRNA_8006",0.982143605857172,0.00285665527919291,0.613674961855994,158,-28.16,"2 20","1541 1559",18,"83.33%","83.33%"
"Cluster_4439","lncRNA_8147",0.928712358161236,0.0226024723732361,0.629053159705147,147,-20.12,"2 17","12678 12700",16,"75.00%","75.00%"
"Cluster_4439","lncRNA_8471",0.907295393996225,0.0334081669425753,0.663319842033721,150,-22.22,"2 11","1970 1991",9,"100.00%","100.00%"
"Cluster_4439","lncRNA_8471",0.907295393996225,0.0334081669425753,0.663319842033721,152,-20.57,"2 21","4172 4192",20,"75.00%","75.00%"
"Cluster_4439","lncRNA_8472",0.903276104301192,0.0355820599944422,0.672380099352384,150,-22.22,"2 11","1970 1991",9,"100.00%","100.00%"
"Cluster_4439","lncRNA_8472",0.903276104301192,0.0355820599944422,0.672380099352384,152,-20.57,"2 21","4172 4192",20,"75.00%","75.00%"
"Cluster_4439","lncRNA_9753",0.901860644882299,0.0363579972364121,0.675130864417522,152,-22.42,"2 13","8554 8575",11,"90.91%","90.91%"
"Cluster_4572","lncRNA_13545",0.87899292945653,0.0496027546141942,0.711674862727567,159,-20.68,"2 21","13398 13420",20,"65.00%","85.00%"
"Cluster_4572","lncRNA_6433",-0.935044548044192,0.019677954460145,0.621872708226558,171,-20.98,"2 21","360 382",20,"75.00%","90.00%"
"Cluster_4823","lncRNA_14187",0.963080281901945,0.00846840466659059,0.613674961855994,168,-25.87,"2 21","1143 1164",19,"73.68%","84.21%"
"Cluster_4823","lncRNA_14189",0.963612925751424,0.00828647578819205,0.613674961855994,168,-25.87,"2 21","1132 1153",19,"73.68%","84.21%"
"Cluster_4823","lncRNA_3107",0.898223818420947,0.038375973083811,0.681223371427257,164,-21.44,"2 21","47 68",19,"68.42%","84.21%"
"Cluster_4823","lncRNA_5860",-0.905423601568241,0.0344150988050552,0.667436480810949,165,-20.08,"2 19","1851 1874",19,"78.95%","84.21%"
"Cluster_5253","lncRNA_12864",0.889382247080958,0.0434240742490504,0.695059683574997,167,-23.49,"2 21","1583 1605",20,"75.00%","85.00%"
"Cluster_5253","lncRNA_13332",0.908120878336278,0.0329671490252616,0.662670685788071,168,-22.06,"2 21","10627 10648",19,"73.68%","84.21%"
"Cluster_5253","lncRNA_3267",0.890384529944793,0.0428419121505723,0.692675240296341,149,-20.79,"2 19","429 454",21,"61.90%","76.19%"
"Cluster_5253","lncRNA_9842",0.899168767123683,0.0378483080264444,0.679819145368364,158,-20.02,"2 19","1909 1930",17,"76.47%","76.47%"
"Cluster_5612","lncRNA_1006",0.886033232293992,0.0453872761086594,0.700848388660041,156,-22.55,"2 17","8486 8506",15,"73.33%","86.67%"
"Cluster_5612","lncRNA_13035",0.878343101322488,0.0499977764954988,0.712550233911091,161,-20.35,"2 20","657 679",20,"75.00%","85.00%"
"Cluster_5612","lncRNA_13879",0.921602763091285,0.0260381943457608,0.637514467757704,157,-22.79,"2 19","457 478",18,"72.22%","83.33%"
"Cluster_5612","lncRNA_13916",0.899174628981105,0.0378450420074135,0.679814006412743,157,-22.79,"2 19","454 475",18,"72.22%","83.33%"
"Cluster_5612","lncRNA_13917",0.899174628981105,0.0378450420074135,0.679814006412743,157,-22.79,"2 19","454 475",18,"72.22%","83.33%"
"Cluster_5612","lncRNA_1818",0.878881824348695,0.0496702237787107,0.711754305161475,160,-26.5,"2 20","9547 9569",21,"76.19%","80.95%"
"Cluster_5612","lncRNA_5169",0.900405524153955,0.0371612270386954,0.677576177464092,151,-20.23,"2 20","18692 18712",18,"66.67%","72.22%"
"Cluster_5612","lncRNA_5169",0.900405524153955,0.0371612270386954,0.677576177464092,151,-20.23,"2 20","44931 44951",18,"66.67%","72.22%"
"Cluster_5612","lncRNA_6768",0.891579301412934,0.0421512155563173,0.689524213110592,161,-24.36,"2 20","383 406",21,"76.19%","80.95%"
"Cluster_5612","lncRNA_7966",0.962113842426737,0.00880179275029481,0.613674961855994,163,-23.51,"2 20","450 470",18,"77.78%","77.78%"
"Cluster_5612","lncRNA_8496",0.911519604162189,0.0311712993383331,0.656796478386153,150,-20.11,"2 20","703 726",21,"66.67%","71.43%"
"Cluster_5612","lncRNA_8514",0.931309197659941,0.0213872829270633,0.625770405413527,150,-20.11,"2 20","9182 9205",21,"66.67%","71.43%"
"Cluster_5612","lncRNA_8523",0.972055178687568,0.00558414913299498,0.613674961855994,150,-20.11,"2 20","4857 4880",21,"66.67%","71.43%"
"Cluster_5612","lncRNA_8791",0.913947883569895,0.0299081480256312,0.651344925532353,163,-23.51,"2 20","411 431",18,"77.78%","77.78%"
"Cluster_5612","lncRNA_9159",0.892968713287042,0.041352499254856,0.687449950089861,162,-20.06,"2 20","12146 12168",20,"75.00%","80.00%"
"Cluster_5740","lncRNA_12048",0.965058736320253,0.00779924162778139,0.613674961855994,167,-21.6,"2 21","2893 2915",20,"75.00%","85.00%"
"Cluster_5740","lncRNA_2660",0.948660168362915,0.0138561468021418,0.613674961855994,182,-26.78,"2 19","25523 25544",17,"88.24%","100.00%"
"Cluster_5740","lncRNA_2661",0.948660168362915,0.0138561468021418,0.613674961855994,182,-26.78,"2 19","25523 25544",17,"88.24%","100.00%"
